booktitle,year,pages,author,title,ee,abstract
SODA,2018,1-20,"Sayan Bhattacharya, Deeparnab Chakrabarty, Monika Henzinger, Danupon Nanongkai",Dynamic Algorithms for Graph Coloring.,https://doi.org/10.1137/1.9781611975031.1,"We design fast dynamic algorithms for proper vertex and edge colorings in a graph undergoing edge insertions and deletions. In the static setting, there are simple linear time algorithms for (Δ + 1)- vertex coloring and (2Δ – 1)-edge coloring in a graph with maximum degree Δ. It is natural to ask if we can efficiently maintain such colorings in the dynamic setting as well. We get the following three results. (1) We present a randomized algorithm which maintains a (Δ + 1)-vertex coloring with O(log Δ) expected amortized update time. (2) We present a deterministic algorithm which maintains a (1 + o(1)Δ-vertex coloring with O(polylog Δ) amortized update time. (3) We present a simple, deterministic algorithm which maintains a (2Δ – 1)-edge coloring with O(log Δ) worst-case update time. This improves the recent O(Δ)-edge coloring algorithm with  worst-case update time [4]."
SODA,2018,21-34,"Aaron Bernstein, Shiri Chechik",Incremental Topological Sort and Cycle Detection in Expected Total Time.,https://doi.org/10.1137/1.9781611975031.2,"In the incremental cycle detection problem edges are inserted to a directed graph (initially empty) and the algorithm has to report once a directed cycle is formed in the graph. A closely related problem to the incremental cycle detection is that of the incremental topological sort problem, in which edges are inserted to an acyclic graph and the algorithm has to maintain a valid topological sort on the vertices at all times. Both incremental cycle detection and incremental topological sort have a long history. The state of the art is a recent breakthrough of Bender, Fineman, Gilbert and Tarjan [TALG 2016], with two different algorithms with respective total update times of Õ(n2) and O(m · min{m1/2, n2/3}). The two algorithms work for both incremental cycle detection and incremental topological sort. In this paper we introduce a novel technique that allows us to improve upon the state of the art for a wide range of graph sparsity. Our algorithms has a total expected update time of  for both the incremental cycle detection and the topological sort problems."
SODA,2018,35-52,"Jacob Holm, Eva Rotenberg, Mikkel Thorup",Dynamic Bridge-Finding in Õ(log2 n) Amortized Time.,https://doi.org/10.1137/1.9781611975031.3,"We present a deterministic fully-dynamic data structure for maintaining information about the bridges in a graph. We support updates in Õ((log n)2) amortized time, and can find a bridge in the component of any given vertex, or a bridge separating any two given vertices, in 𝒪(log n/ log log n) worst case time. Our bounds match the current best for bounds for deterministic fully-dynamic connectivity up to log log n factors. The previous best dynamic bridge finding was an Õ ((log n)3) amortized time algorithm by Thorup [STOC2000], which was a bittrick-based improvement on the 𝒪((log n)4) amortized time algorithm by Holm et al.[STOC98, JACM2001]. Our approach is based on a different and purely combinatorial improvement of the algorithm of Holm et al., which by itself gives a new combinatorial Õ((logn)3) amortized time algorithm. Combining it with Thorup's bittrick, we get down to the claimed Õ((log n)2) amortized time. Essentially the same new trick can be applied to the biconnectivity data structure from [STOC98, JACM2001], improving the amortized update time to Õ((logn)3). We also offer improvements in space. We describe a general trick which applies to both of our new algorithms, and to the old ones, to get down to linear space, where the previous best use O(m + n log n log log n). Our result yields an improved running time for deciding whether a unique perfect matching exists in a static graph."
SODA,2018,53-72,"Surender Baswana, Ayush Goel, Shahbaz Khan 0004",Incremental DFS algorithms: a theoretical and experimental study.,https://doi.org/10.1137/1.9781611975031.4,"The depth first search (DFS) tree is a fundamental data structure used for solving various graph problems. For a given graph G = (V, E) on n vertices and m edges, a DFS tree can be built in O(m + n) time. In the last 20 years, a few algorithms have been designed for maintaining a DFS tree efficiently under insertion of edges. For undirected graphs, there are two prominent algorithms, namely, ADFS1 and ADFS2 [ICALP14] that achieve total update time of  and O(n2) respectively. For directed acyclic graphs, the only non-trivial algorithm, namely, FDFS [IPL97] requires total O(mn) update time. However, even after 20 years of this result, there does not exist any non-trivial incremental algorithm for maintaining a DFS tree in directed graphs with o(m2) worst case bound. In this paper, we carry out extensive experimental and theoretical evaluation of the existing incremental DFS algorithms in random graphs and real world graphs and derive the following results."
SODA,2018,73-92,Adam Karczmarz,Decrementai Transitive Closure and Shortest Paths for Planar Digraphs and Beyond.,https://doi.org/10.1137/1.9781611975031.5,"In this paper we show that the tools used to obtain the best state-of-the-art decremental algorithms for reachability and approximate shortest paths in directed graphs can be successfully combined with the existence of small separators in certain graph classes. In particular, for graph classes admitting balanced separators of size , such as planar, bounded-genus and minor-free graphs, we show that for both transitive closure and (1 + ε)-approximate all pairs shortest paths (where ∊ is constant), there exist decremental algorithms with Õ(n3/2) total update time and  worst-case query time. Additionally, for the case of planar graphs, we show that for any t ∊ [1, n], there exists a decremental transitive closure algorithm with Õ(n2/t) total update time and  worst-case query time. In particular, for t = n2/3, if all the edges are eventually deleted, we obtain Õ(n1/3) amortized update and query times. Most of the algorithms we obtain are correct with high probability against an oblivious adversary."
SODA,2018,93-100,"Andrei Asinowski, Gill Barequet, Yufei Zheng",Polycubes with Small Perimeter Defect.,https://doi.org/10.1137/1.9781611975031.6,"A polycube is a face-connected set of cubical cells on ℤ3. To-date, no formulae enumerating polycubes by volume (number of cubes) or perimeter (number of empty cubes neighboring the polycube) are known. We present a few formulae enumerating polycubes with a fixed deviation from the maximum possible perimeter."
SODA,2018,101-120,"Sharath Raghvendra, Mariëtte C. Wessels",A Grid-Based Approximation Algorithm for the Minimum Weight Triangulation Problem.,https://doi.org/10.1137/1.9781611975031.7,"Given a set of n points on a plane, in the Minimum Weight Triangulation problem, we wish to find a triangulation that minimizes the sum of Euclidean length of its edges. This incredibly challenging problem has been studied for more than four decades and has been only recently shown to be NP-Hard. In this paper we present a novel polynomial-time algorithm that computes an expected 14-approximation of the minimum weight triangulation—a constant that is significantly smaller than what has been previously known. For every integer q ≥ 1, we also show that our triangulation is simultaneously a 14-approximation of a triangulation that minimizes the q-norm of its edge costs, i.e., the sum of qth powers of all its edges. In our algorithm, we use grids to partition the edges into levels where shorter edges appear at smaller levels and edges with similar lengths appear at the same level. We then triangulate the point set incrementally by introducing edges in increasing order of their levels. We introduce the edges of any level i + 1 in two steps. In the first step, we partition the boundary of any non-triangulated face into reflex chains and add edges between successive chains using a variant of the well-known ring heuristic to generate a partial triangulation Âi. In the second step, we greedily add non-intersecting level i + 1 edges to Âi in increasing order of their length and obtain a partial triangulation Âi+1. The ring heuristic is known to yield only an 𝒪(log n)-approximation even for a convex polygon and the greedy heuristic achieves only a -approximation. Therefore, it is surprising that their combination leads to an improved approximation ratio of 14. For the proof, we identify several useful properties of Âi and combine it with a new Euler characteristic based technique to show that Âi has more edges than τi*; here τi* is the partial triangulation consisting of level ≤ i edges of some minimum weight triangulation. We then use a simple greedy stays ahead proof strategy to bound the approximation ratio."
SODA,2018,121-135,"Hsien-Chih Chang, Jeff Erickson 0001, David Letscher, Arnaud de Mesmay, Saul Schleimer, Eric Sedgwick, Dylan Thurston, Stephan Tillmann",Tightening Curves on Surfaces via Local Moves.,https://doi.org/10.1137/1.9781611975031.8,"We prove new upper and lower bounds on the number of homotopy moves required to tighten a closed curve on a compact orientable surface (with or without boundary) as much as possible. First, we prove that Ω(n2) moves are required in the worst case to tighten a contractible closed curve on a surface with non-positive Euler characteristic, where n is the number of self-intersection points. Results of Hass and Scott imply a matching O(n2) upper bound for contractible curves on orientable surfaces. Second, we prove that any closed curve on any orientable surface can be tightened as much as possible using at most O(n4) homotopy moves. Except for a few special cases, only naïve exponential upper bounds were previously known for this problem."
SODA,2018,136-145,Mateus de Oliveira Oliveira,A Near-Quadratic Lower Bound for the Size of Quantum Circuits of Constant Treewidth.,https://doi.org/10.1137/1.9781611975031.9,"We show that any quantum circuit of treewidth t, built from r-qubit gates, requires at least  gates to compute the element distinctness function. Our result generalizes a near-quadratic lower bound for quantum formula size obtained by Roychowdhury and Vatan [SIAM J. on Computing, 2001]. The proof of our lower bound follows by an extension of Nečiporuk's method to the context of quantum circuits of constant treewidth. This extension is made via a combination of techniques from structural graph theory, tensor-network theory, and the connected-component counting method, which is a classic tool in algebraic geometry. In particular, an essential key to proving our lower bound is the development of a new algorithm for tensor network contraction which may be of independent interest."
SODA,2018,146-155,"Peter Clifford, Raphaël Clifford",The Classical Complexity of Boson Sampling.,https://doi.org/10.1137/1.9781611975031.10,"We study the classical complexity of the exact Boson Sampling problem where the objective is to produce provably correct random samples from a particular quantum mechanical distribution. The computational framework was proposed in STOC ’11 by Aaronson and Arkhipov in 2011 as an attainable demonstration of ‘quantum supremacy’, that is a practical quantum computing experiment able to produce output at a speed beyond the reach of classical (that is non-quantum) computer hardware. Since its introduction Boson Sampling has been the subject of intense international research in the world of quantum computing. On the face of it, the problem is challenging for classical computation. Aaronson and Arkhipov show that exact Boson Sampling is not efficiently solvable by a classical computer unless P#P = BPPNP and the polynomial hierarchy collapses to the third level. The fastest known exact classical algorithm for the standard Boson Sampling problem requires  time to produce samples for a system with input size n and m output modes, making it infeasible for anything but the smallest values of n and m. We give an algorithm that is much faster, running in  time and  additional space. The algorithm is simple to implement and has low constant factor overheads. As a consequence our classical algorithm is able to solve the exact Boson Sampling problem for system sizes far beyond current photonic quantum computing experimentation, thereby significantly reducing the likelihood of achieving near-term quantum supremacy in the context of Boson Sampling."
