booktitle,year,pages,author,title,ee,abstract
SODA,2021,1-20,"Kuan Cheng, Venkatesan Guruswami, Bernhard Haeupler, Xin Li 0006",Efficient Linear and Affine Codes for Correcting Insertions/Deletions.,https://doi.org/10.1137/1.9781611976465.1,"This paper studies linear and affine error-correcting codes for correcting synchronization errors such as insertions and deletions. We call such codes linear/affine insdel codes. Linear codes that can correct even a single deletion are limited to having an information rate at most    (achieved by the trivial two fold repetition code). Previously, it was (erroneously) reported that more generally no nontrivial linear codes correcting    deletions exist, i.e., that the   -fold repetition codes and its rate of    are basically optimal for any   . We disprove this and show the existence of binary linear codes of length    and rate just below    capable of correcting    insertions and deletions. This identifies rate    as a sharp threshold for recovery from deletions for linear codes and reopens the quest for a better understanding of the capabilities of linear codes for correcting insertions/deletions. We prove novel outer bounds and existential inner bounds for the rate vs. (edit) distance trade-off of linear insdel codes. We complement our existential results with an efficient synchronization-string-based transformation that converts any asymptotically good linear code for Hamming errors into an asymptotically good linear code for insdel errors. Last, we show that the   -rate limitation does not hold for affine codes by giving an explicit affine code of rate    which can efficiently correct a constant fraction of insdel errors."
SODA,2021,21-32,"Venkatesan Guruswami, Johan Håstad",Explicit two-deletion codes with redundancy matching the existential bound.,https://doi.org/10.1137/1.9781611976465.2,"We give an explicit construction of length-n binary codes capable of correcting the deletion of two bits that have size 2n/n4+o(1). This matches up to lower order terms the existential result, based on an inefficient greedy choice of codewords, that guarantees such codes of size Ω(2n/n4). Our construction is based on augmenting the classic Varshamov-Tenengolts construction of single deletion codes with additional check equations. We also give an explicit construction of binary codes of size Ω(2n/n3+o(1)) that can be list decoded from two deletions using lists of size two. Previously, even the existence of such codes was not clear."
SODA,2021,33-41,"Chaoping Xing, Chen Yuan 0003",Beating the probabilistic lower bound on perfect hashing.,https://doi.org/10.1137/1.9781611976465.3,"In this paper, we investigate the achievable rate of perfect hash code. For an integer , a perfect q-hash code C is a block code over  of length n in which every subset  of q elements is separated, i.e., there exists  such that , where  denotes the ith position of . Finding the maximum size M(n, q) of perfect q-hash codes of length n, for given q and n, is a fundamental problem in combinatorics, information theory, and computer science. In this paper, we are interested in asymptotic behavior of this problem. Precisely speaking, we will focus on the quantity . A well-known probabilistic argument shows an existence lower bound on , namely \documentclass[12pt]{minimal}     \usepackage{amsmath}     \usepackage{wasysym}     \usepackage{amsfonts}     \usepackage{amssymb}     \usepackage{amsbsy}     \usepackage{mathrsfs}     \usepackage{upgreek}     \setlength{\oddsidemargin}{-69pt}     \begin{document}$$R_q\ge \frac{1}{q-1}\log _2\left( \frac{1}{1-q!/q^q}\right) $$\end{document} (Fredman and Komlós, SIAM J Algebr Discrete Methods 5(1):61–68, 1984; Körner, SIAM J Algebr Discrete Methods 7(4):560–570, 1986). This is still the best-known lower bound till now except for the case  (Körner and Marton, Eur J Comb 9(6):523–530, 1988). The improved lower bound of  was discovered in 1988 and there has been no progress on the lower bound of  for more than 30 years. In this paper we show that this probabilistic lower bound can be improved for q from 4 to 15 and all odd integers between 17 and 25, and all sufficiently largeq."
SODA,2021,42-53,"Thomas Bläsius, Tobias Friedrich 0001, Andreas Göbel 0001, Jordi Levy, Ralf Rothenberger",The Impact of Heterogeneity and Geometry on the Proof Complexity of Random Satisfiability.,https://doi.org/10.1137/1.9781611976465.4,"Satisfiability is considered the canonical NP-complete problem and is used as a starting point for hardness reductions in theory, while in practice heuristic SAT solving algorithms can solve large-scale industrial SAT instances very efficiently. This disparity between theory and practice is believed to be a result of inherent properties of industrial SAT instances that make them tractable. Two characteristic properties seem to be prevalent in the majority of real-world SAT instances, heterogeneous degree distribution and locality. To understand the impact of these two properties on SAT, we study the proof complexity of random k-SAT models that allow to control heterogeneity and locality. Our findings show that heterogeneity alone does not make SAT easy as heterogeneous random k-SAT instances have superpolynomial resolution size. This implies intractability of these instances for modern SAT-solvers. On the other hand, modeling locality with an underlying geometry leads to small unsatisfiable subformulas, which can be found within polynomial time. A key ingredient for the result on geometric random k-SAT can be found in the complexity of higher-order Voronoi diagrams. As an additional technical contribution, we show an upper bound on the number of non-empty Voronoi regions, that holds for points with random positions in a very general setting. In particular, it covers arbitrary p-norms, higher dimensions, and weights affecting the area of influence of each point multiplicatively. Our bound is linear in the total weight. This is in stark contrast to quadratic lower bounds for the worst case."
SODA,2021,54-73,"Xi Chen 0001, Anindya De, Chin Ho Lee, Rocco A. Servedio, Sandip Sinha",Polynomial-time trace reconstruction in the smoothed complexity model.,https://doi.org/10.1137/1.9781611976465.5,"In the trace reconstruction problem, an unknown source string x ∈ {0, 1}n is sent through a probabilistic deletion channel which independently deletes each bit with probability δ and concatenates the surviving bits, yielding a trace of x. The problem is to reconstruct x given independent traces. This problem has received much attention in recent years both in the worst-case setting where x may be an arbitrary string in {0, 1}n [DOS19, NP17, HHP18, HL20, Cha21a, Cha21b] and in the average-case setting where x is drawn uniformly at random from {0, 1}n [PZ17, HPP18, HL20, Cha21a, Cha21b]. This paper studies trace reconstruction in the smoothed analysis setting, in which a “worst-case” string xworst is chosen arbitrarily from {0, 1}n, and then a perturbed version x of xworst is formed by independently replacing each coordinate by a uniform random bit with probability σ. The problem is to reconstruct x given independent traces from it. Our main result is an algorithm which, for any constant perturbation rate 0 < σ < 1 and any constant deletion rate 0 < δ < 1, uses poly(n) running time and traces and succeeds with high probability in reconstructing the string x. This stands in contrast with the worst-case version of the problem, for which    is the best known time and sample complexity [Cha21b]. Our approach is based on reconstructing x from the multiset of its short subwords and is quite different from previous algorithms for either the worst-case or average-case versions of the problem. The heart of our work is a new poly(n)-time procedure for reconstructing the multiset of all O(log n)-length subwords of any source string x ∈ {0, 1}n given access to traces of x."
SODA,2021,74-88,"Jie Han, Xichao Shu, Guanghui Wang",Non-linear Hamilton cycles in linear quasi-random hypergraphs.,https://doi.org/10.1137/1.9781611976465.6,"A k-graph H is called (p, μ)-dense if for all not necessarily disjoint sets A1, …, Ak ⊆ V(H) we have e(A1, …, Ak) ≥ p|A1| ⃛ |Ak| – μ|V(H)|k. This is believed to be the weakest form of quasi-randomness in k-graphs and also known as linear quasi-randomness. In this paper we show that for ℓ < k satisfying (k – ℓ) ∤ k, (p, μ)-denseness plus a minimum (ℓ + 1)-vertex-degree αnk–ℓ–1 guarantees Hamilton ℓ-cycles, but requiring a minimum ℓ-vertex-degree Ω(nk–ℓ) instead is not sufficient. This answers a question of Lenz–Mubayi–Mycroft and characterizes the triples (k, ℓ, d) such that degenerate choices of p and α force ℓ-Hamiltonicity. We actually prove a general result on ℓ-Hamiltonicity in quasi-random k-graphs, assuming a minimum vertex degree and essentially that every two ℓ-sets can be connected by a constant length ℓ-path. This result reduces the ℓ-Hamiltonicity problem to the study of the connection property. Moreover, we note that our proof can be turned into a deterministic polynomial-time algorithm that outputs the Hamilton ℓ-cycle. Our proof uses the lattice-based absorption method in the non-standard way and is the first one that embeds a nonlinear Hamilton cycle in linear quasi-random k-graphs."
SODA,2021,89-105,"Anupam Gupta 0001, Euiwoong Lee, Jason Li 0006",The Connectivity Threshold for Dense Graphs.,https://doi.org/10.1137/1.9781611976465.7,"Consider a random graph model where there is an underlying simple graph G = (V, E), and each edge is sampled independently with probability p ∊ [0, 1]. What is the smallest value of p such that the resulting graph Gp is connected with constant probability? This is a well-studied question for special classes of graphs, such as complete graphs and hypercubes. For instance, when G is the complete graph, we want the connectivity threshold for the Erdős-Rényi G(n, p) model: here the answer is known to be . However, the problem is not well-understood for more general graph classes. We first investigate this connectivity threshold problem for “somewhat dense” graphs. We show that for any  and any δ-regular, δ-edge-connected graph G, the random graph Gp for  is connected with probability , generalizing upon the case when G is the complete graph. Our proof also bounds the number of approximate mincuts in such a dense graph, which may be of independent interest. Next, for a general graph G with edge connectivity λ, we define an explicit parameter βG ∊ (0, 2 ln n], based on the number of approximate mincuts, and show that there is a sharp transition in the connectivity of G at p = 1 – exp(βG/λ). Moreover, we show that the width of this transition is an additive O(ln λ/λ) term; this improves upon Margulis' classical result bounding the width of the threshold by ."
SODA,2021,106-122,"Shuji Kijima, Nobutaka Shimizu, Takeharu Shiraga",How Many Vertices Does a Random Walk Miss in a Network with Moderately Increasing the Number of Vertices?,https://doi.org/10.1137/1.9781611976465.8,"Real networks are often dynamic. In response to it, analyses of algorithms on dynamic networks attract more and more attention in network science and engineering. Random walks on dynamic graphs also have been investigated actively in more than a decade, where in most cases the edge set changes but the vertex set is static. The vertex sets are also dynamic in many real networks. Motivated by a new technology of the analysis of random walks on dynamic graphs, this paper introduces a simple model of graphs with an increasing number of vertices and presents an analysis of random walks associated with the cover time on such graphs. In particular, we reveal that a random walk asymptotically covers the vertices all but a constant number if the vertex set grows moderately."
SODA,2021,123-134,"Nemanja Draganic, Michael Krivelevich, Rajko Nenadov",Rolling backwards can move you forward: on embedding problems in sparse expanders.,https://doi.org/10.1137/1.9781611976465.9,"We develop a general embedding method based on the Friedman-Pippenger tree embedding technique and its algorithmic version, enhanced with a roll-back idea allowing a sequential retracing of previously performed embedding steps. We use this method to obtain the following results."
SODA,2021,135-148,"Eoin Hurley, Rémi de Joannis de Verclos, Ross J. Kang",An improved procedure for colouring graphs of bounded local density.,https://doi.org/10.1137/1.9781611976465.10,"We develop an improved bound for the chromatic number of graphs of maximum degree Δ under the assumption that the number of edges spanning any neighbourhood is at most  for some fixed 0 < σ < 1. The leading term in the reduction of colours achieved through this bound is best possible as σ → 0. As two consequences, we advance the state of the art in two longstanding and well-studied graph colouring conjectures, the Erdős-Nešetřil conjecture and Reed's conjecture. We prove that the strong chromatic index is at most 1.772Δ2 for any graph G with sufficiently large maximum degree Δ. We prove that the chromatic number is at most ⌈0.881(Δ + 1) + 0.119ω⌉ for any graph G with clique number ω and sufficiently large maximum degree Δ. Additionally, we show how our methods can be adapted under the additional assumption that the codegree is at most (1 – σ) Δ, and establish what may be considered first progress towards a conjecture of Vu."
