booktitle,year,pages,author,title,ee,abstract
SODA,2016,1-9,Rasmus Pagh,Locality-sensitive Hashing without False Negatives.,https://doi.org/10.1137/1.9781611974331.ch1,"We consider a new construction of locality-sensitive hash functions for Hamming space that is covering in the sense that is it guaranteed to produce a collision for every pair of vectors within a given radius r. The construction is efficient in the sense that the expected number of hash collisions between vectors at distance cr, for a given c > 1, comes close to that of the best possible data independent LSH without the covering guarantee, namely, the seminal LSH construction of Indyk and Motwani (FOCS ′98). The efficiency of the new construction essentially matches their bound if cr = log(n)/k, where n is the number of points in the data set and k ∊ N, and differs from it by at most a factor ln(4) in the exponent for general values of cr. As a consequence, LSH-based similarity search in Hamming space can avoid the problem of false negatives at little or no cost in efficiency."
SODA,2016,10-24,"Anja Becker 0001, Léo Ducas, Nicolas Gama, Thijs Laarhoven",New directions in nearest neighbor searching with applications to lattice sieving.,https://doi.org/10.1137/1.9781611974331.ch2,"To solve the approximate nearest neighbor search problem (NNS) on the sphere, we propose a method using locality-sensitive filters (LSF), with the property that nearby vectors have a higher probability of surviving the same filter than vectors which are far apart. We instantiate the filters using spherical caps of height 1 – α, where a vector survives a filter if it is contained in the corresponding spherical cap, and where ideally each filter has an independent, uniformly random direction. For small α, these filters are very similar to the spherical locality-sensitive hash (LSH) family previously studied by Andoni et al. For larger α bounded away from 0, these filters potentially achieve a superior performance, provided we have access to an efficient oracle for finding relevant filters. Whereas existing LSH schemes are limited by a performance parameter of ρ ≥ 1/(2c2 – 1) to solve approximate NNS with approximation factor c, with spherical LSF we potentially achieve smaller asymptotic values of ρ, depending on the density of the data set. For sparse data sets where the dimension is super-logarithmic in the size of the data set, we asymptotically obtain ρ = 1/(2c2 – 1), while for a logarithmic dimensionality with density constant κ we obtain asymptotics of ρ ∼ 1/(4κc2). To instantiate the filters and prove the existence of an efficient decoding oracle, we replace the independent filters by filters taken from certain structured random product codes. We show that the additional structure in these concatenation codes allows us to decode efficiently using techniques similar to lattice enumeration, and we can find the relevant filters with low overhead, while at the same time not significantly changing the collision probabilities of the filters. We finally apply spherical LSF to sieving algorithms for solving the shortest vector problem (SVP) on lattices, and show that this leads to a heuristic time complexity for solving SVP in dimension n of (3/2)n/2+o(n) ≈ 20.292n+o(n). This asymptotically improves upon the previous best algorithms for solving SVP which use spherical LSH and cross-polytope LSH and run in time 20.298n+o(n). Experiments with the GaussSieve validate the claimed speedup and show that this method may be practical as well, as the polynomial overhead is small."
SODA,2016,25-39,"Yann Disser, Jan Hackfeld, Max Klimm",Undirected Graph Exploration with ⊝(log log n) Pebbles.,https://doi.org/10.1137/1.9781611974331.ch3,"We consider the fundamental problem of exploring an undirected and initially unknown graph by an agent with little memory. The vertices of the graph are unlabeled, and the edges incident to a vertex have locally distinct labels. In this setting, it is known that ⊝(log n) bits of memory are necessary and sufficient to explore any graph with at most n vertices. We show that this memory requirement can be decreased significantly by making a part of the memory distributable in the form of pebbles. A pebble is a device that can be dropped to mark a vertex and can be collected when the agent returns to the vertex. We show that for an agent ℴ(log log n) distinguishable pebbles and bits of memory are sufficient to explore any bounded-degree graph with at most n vertices. We match this result with a lower bound exhibiting that for any agent with sub-logarithmic memory, Ω(log log n) distinguishable pebbles are necessary for exploration."
SODA,2016,40-53,"Jonathan Scarlett, Volkan Cevher",Phase Transitions in Group Testing.,https://doi.org/10.1137/1.9781611974331.ch4,"The group testing problem consists of determining a sparse subset of a set of items that are “defective” based on a set of possibly noisy tests, and arises in areas such as medical testing, fault detection, communication protocols, pattern matching, and database systems. We study the fundamental limits of any group testing procedure regardless of its computational complexity. In the noiseless case with the number of defective items k scaling with the total number of items p as O(pθ) (θ ∊ (0, 1)), we show that the probability of reconstruction error tends to one when , but vanishes when , for some explicit constant c(θ). For θ ≤ ⅓, we show that c(θ) = 1, thus providing an exact threshold on the required number measurements, i.e. a phase transition, which was previously known only in the limit as θ → 0. Analogous necessary and sufficient conditions are derived for the noisy setting, and also for a relaxed partial recovery criterion."
SODA,2016,54-71,"Xi Chen 0001, Jinyu Xie",Tight Bounds for the Distribution-Free Testing of Monotone Conjunctions.,https://doi.org/10.1137/1.9781611974331.ch5,"We improve both upper and lower bounds for the distribution-free testing of monotone conjunctions. Given oracle access to an unknown Boolean function f: {0, 1}n → {0, 1} and sampling oracle access to an unknown distribution  over {0, 1}n, we present an Õ(n1/3/∊5)-query algorithm that tests whether f is a monotone conjunction versus ∊-far from any monotone conjunction with respect to . This improves the previous best upper bound of Õ(n1/2/∊) by Dolev and Ron [DR11], when 1/∊ is small compared to n. For some constant ∊0 > 0, we also prove a lower bound of  for the query complexity, improving the previous best lower bound of  by Glasner and Servedio [GS09]. Our upper and lower bounds are tight, up to a polylogarithmic factor, when the distance parameter ∊ is a constant. Furthermore, the same upper and lower bounds can be extended to the distribution-free testing of general conjunctions, and the lower bound can be extended to that of decision lists and linear threshold functions."
SODA,2016,72-89,"George Christodoulou 0001, Alkmini Sgouritsa",Designing Networks with Good Equilibria under Uncertainty.,https://doi.org/10.1137/1.9781611974331.ch6,"We consider the problem of designing network cost-sharing protocols with good equilibria under uncertainty. The underlying game is a multicast game in a rooted undirected graph with nonnegative edge costs. A set of  terminal vertices or players needs to establish connectivity with the root. The social optimum is the minimum Steiner tree. We study situations where the designer has incomplete information about the input. We propose two different models, the adversarial and the stochastic. In both models, the designer has prior knowledge of the underlying graph metric, but the requested subset of the players is not known and is activated either in an adversarial manner (adversarial model) or is drawn from a known probability distribution (stochastic model). In the adversarial model, the goal of the designer is to choose a single, universal cost-sharing protocol that has low Price of Anarchy (PoA) for all possible requested subsets of players. The main question we address is, to what extent can prior knowledge of the underlying graph metric help in the design? We first demonstrate that there exist classes of graphs where knowledge of the underlying graph metric can dramatically improve the performance of good network cost-sharing design. For outerplanar graph metrics, we provide a universal cost-sharing protocol with constant PoA, in contrast to protocols that, by ignoring the graph metric, cannot achieve PoA better than .  Then, in our main technical result, we show that there exist graph metrics for which knowing the underlying graph metric does not help and any universal protocol has PoA of , which is tight. We attack this problem by developing new techniques that employ powerful tools from extremal combinatorics, and more specifically Ramsey theory in high-dimensional hypercubes.      Then we switch to the stochastic model, where the players are activated according to some probability distribution that is known to the designer. We show that there exists a randomized ordered protocol that achieves constant PoA. If, further, each player is activated independently with some probability, by using standard derandomization techniques, we produce a deterministic ordered protocol that achieves constant PoA. We remark that the first result holds also for the black-box model, where the probabilities are not known to the designer, but she is allowed to draw independent (polynomially many) samples."
SODA,2016,90-106,"Ran Duan, Jugal Garg, Kurt Mehlhorn",An Improved Combinatorial Polynomial Algorithm for the Linear Arrow-Debreu Market.,https://doi.org/10.1137/1.9781611974331.ch7,"We present an improved combinatorial algorithm for the computation of equilibrium prices in the linear Arrow-Debreu model. For a market with n agents and integral utilities bounded by U, the algorithm runs in O(n7 log3(nU)) time. This improves upon the previously best algorithm of Ye by a factor of . The algorithm refines the algorithm described by Duan and Mehlhorn and improves it by a factor of . The improvement comes from a better understanding of the iterative price adjustment process, the improved balanced flow computation for nondegenerate instances, and a novel perturbation technique for achieving nondegeneracy."
SODA,2016,107-119,"Adam Kunysz, Katarzyna E. Paluch 0001, Pratik Ghosal",Characterisation of Strongly Stable Matchings.,https://doi.org/10.1137/1.9781611974331.ch8,"An instance of a strongly stable matching problem (SSMP) is an undirected bipartite graph G = (A ∪ B, E), with an adjacency list of each vertex being a linearly ordered list of ties, which are subsets of vertices equally good for a given vertex. Ties are disjoint and may contain one vertex. A matching M is a set of vertex-disjoint edges. An edge (x, y) ∊ E\M is a blocking edge for M if x is either unmatched or strictly prefers y to its current partner in M, and y is either unmatched or strictly prefers x to its current partner in M or is indifferent between them. A matching is strongly stable if there is no blocking edge with respect to it. We present a characterisation of the set of all strongly stable matchings, thus solving an open problem already stated in the book by Gusfield and Irving [7]. It has previously been shown that strongly stable matchings form a distributive lattice [8] and although the number of strongly stable matchings can be exponential in the number of vertices, we show that there exists a partial order with O(m) elements representing all strongly stable matchings, where m denotes the number of edges in the graph. We give two algorithms that construct two such representations: one in O(nm2) time and the other in O(nm) time, where n denotes the number of vertices in the graph. Note that the construction of the second representation has the same time complexity as that of computing a single strongly stable matching."
SODA,2016,120-129,"Thodoris Lykouris, Vasilis Syrgkanis, Éva Tardos",Learning and Efficiency in Games with Dynamic Population.,https://doi.org/10.1137/1.9781611974331.ch9,"We study the quality of outcomes in repeated games when the population of players is dynamically changing, and where participants use learning algorithms to adapt to the dynamic environment. Price of anarchy has originally been introduced to study the Nash equilibria of one-shot games. Many games studied in computer science, such as packet routing or ad-auctions, are played repeatedly. Given the computational hardness of Nash equilibria, an attractive alternative in repeated game settings is that players use no-regret learning algorithms. The price of total anarchy considers the quality of such learning outcomes, assuming a steady environment and player population, which is rarely the case in online settings. In this paper we analyze efficiency of repeated games in dynamically changing environments. An important trait of learning behavior is its versatility to changing environments, assuming that the learning method used is adaptive, i.e., doesn't rely too heavily on experience from the distant past. We show that, in large classes of games, if players choose their strategies in a way that guarantees low adaptive regret, high social welfare is ensured, even under very frequent changes. A main technical tool for our analysis is the existence of a solution to the welfare maximization problem that is both close to optimal and relatively stable over time. Such a solution serves as a benchmark in the efficiency analysis of learning outcomes. We show that such a stable and close to optimal solution exists for many problems, even in cases when the exact optimal solution can be very unstable. We further show that a sufficient condition on the existence of stable outcomes is the existence of a differentially private algorithm for the welfare maximization problem. Hence, we draw a strong connection between differential privacy and high efficiency of learning outcomes in frequently changing repeated games. We demonstrate our techniques by focusing on two classes of games as examples: independent item auctions and congestion games. In both applications we show that adaptive learning guarantees high social welfare even with surprisingly high churn in the player population."
SODA,2016,130-139,"John Fearnley, Rahul Savani",The Complexity of All-switches Strategy Improvement.,https://doi.org/10.1137/1.9781611974331.ch10,"Strategy improvement is a widely-used and well-studied class of algorithms for solving graph-based infinite games. These algorithms are parametrized by a switching rule, and one of the most natural rules is “all switches” which switches as many edges as possible in each iteration. Continuing a recent line of work, we study all-switches strategy improvement from the perspective of computational complexity. We consider two natural decision problems, both of which have as input a game G, a starting strategy s, and an edge e. The problems are: 1. The edge switch problem, namely, is the edge e ever switched by all-switches strategy improvement when it is started from s on game G? 2. The optimal strategy problem, namely, is the edge e used in the final strategy that is found by strategy improvement when it is started from s on game G? We show PSPACE-completeness of the edge switch problem and optimal strategy problem for the following settings: Parity games with the discrete strategy improvement algorithm of Vöge and Jurdziński; mean-payoff games with the gain-bias algorithm [11, 33]; and discounted-payoff games and simple stochastic games with their standard strategy improvement algorithms. We also show PSPACE-completeness of an analogous problem to edge switch for the bottom-antipodal algorithm for Acyclic Unique Sink Orientations on Cubes."
