booktitle,year,pages,author,title,ee,abstract
SODA,2011,1-10,"T. S. Jayram, David P. Woodruff",Optimal Bounds for Johnson-Lindenstrauss Transforms and Streaming Problems with Sub-Constant Error.,https://doi.org/10.1137/1.9781611973082.1,"The Johnson-Lindenstrauss transform is a dimensionality reduction technique with a wide range of applications to theoretical computer science. It is specified by a distribution over projection matrices from Rn → Rk where k n and states that k = O(ε−2 log 1/δ) dimensions suffice to approximate the norm of any fixed vector in Rn to within a factor of 1 ± ε with probability at least 1 − δ. In this article, we show that this bound on k is optimal up to a constant factor, improving upon a previous Ω((ε−2 log 1/δ)/log(1/ε)) dimension bound of Alon. Our techniques are based on lower bounding the information cost of a novel one-way communication game and yield the first space lower bounds in a data stream model that depend on the error probability δ. For many streaming problems, the most naïve way of achieving error probability δ is to first achieve constant probability, then take the median of O(log 1/δ) independent repetitions. Our techniques show that for a wide range of problems, this is in fact optimal! As an example, we show that estimating the ℓp-distance for any p ∈ [0,2] requires Ω(ε−2 log n log 1/δ) space, even for vectors in {0,1}n. This is optimal in all parameters and closes a long line of work on this problem. We also show the number of distinct elements requires Ω(ε−2 log 1/δ + log n) space, which is optimal if ε−2 = Ω(log n). We also improve previous lower bounds for entropy in the strict turnstile and general turnstile models by a multiplicative factor of Ω(log 1/δ). Finally, we give an application to one-way communication complexity under product distributions, showing that, unlike the case of constant δ, the VC-dimension does not characterize the complexity when δ = o(1)."
SODA,2011,11-25,"Elad Verbin, Wei Yu 0007","The Streaming Complexity of Cycle Counting, Sorting by Reversals, and Other Problems.",https://doi.org/10.1137/1.9781611973082.2,"In this paper we introduce a new technique for proving streaming lower bounds (and one-way communication lower bounds), by reductions from a problem called the Boolean Hidden Hypermatching problem (BHH). BHH is a generalization of the well-known Boolean Hidden Matching problem, which was used by Gavinsky et al. to prove an exponential separation between quantum communication complexity and one-way randomized communication complexity. We are the first to introduce BHH, and to prove a lower bound for it. The hardness of the BHH problem is inherently one-way: it is easy to solve BHH using logarithmic two-way communication, but it requires √n communication if Alice is only allowed to send messages to Bob, and not vice-versa. This one-wayness allows us to prove lower bounds, via reductions, for streaming problems and related communication problems whose hardness is also inherently one-way. By designing reductions from BHH, we prove lower bounds for the streaming complexity of approximating the sorting by reversal distance, of approximately counting the number of cycles in a 2-regular graph, and of other problems. For example, here is one lower bound that we prove, for a cycle-counting problem: Alice gets a perfect matching EA on a set of n nodes, and Bob gets a perfect matching EB on the same set of nodes. The union EA ∪ EB is a collection of cycles, and the goal is to approximate the number of cycles in this collection. We prove that if Alice is allowed to send o(√n) bits to Bob (and Bob is not allowed to send anything to Alice), then the number of cycles cannot be approximated to within a factor of 1.999, even using a randomized protocol. We prove that it is not even possible to distinguish the case where all cycles are of length 4, from the case where all cycles are of length 8. This lower bound is “natively” one-way: With 4 rounds of communication, it is easy to distinguish these two cases."
SODA,2011,26-40,"Vladimir Braverman, Adam Meyerson, Rafail Ostrovsky, Alan Roytman, Michael Shindler, Brian Tagiku",Streaming k-means on Well-Clusterable Data.,https://doi.org/10.1137/1.9781611973082.3,"One of the central problems in data-analysis is k-means clustering. In recent years, considerable attention in the literature addressed the streaming variant of this problem, culminating in a series of results (Har-Peled and Mazumdar; Frahling and Sohler; Frahling, Monemizadeh, and Sohler; Chen) that produced a (1 + ε)-approximation for k-means clustering in the streaming setting. Unfortunately, since optimizing the k-means objective is Max-SNP hard, all algorithms that achieve a (1 + ε)-approximation must take time exponential in k unless P=NP. Thus, to avoid exponential dependence on k, some additional assumptions must be made to guarantee high quality approximation and polynomial running time. A recent paper of Ostrovsky, Rabani, Schulman, and Swamy (FOCS 2006) introduced the very natural assumption of data separability: the assumption closely reflects how k-means is used in practice and allowed the authors to create a high-quality approximation for k-means clustering in the non-streaming setting with polynomial running time even for large values of k. Their work left open a natural and important question: are similar results possible in a streaming setting? This is the question we answer in this paper, albeit using substantially different techniques. We show a near-optimal streaming approximation algorithm for k-means in high-dimensional Euclidean space with sublinear memory and a single pass, under the same data separability assumption. Our algorithm offers significant improvements in both space and running time over previous work while yielding asymptotically best-possible performance (assuming that the running time must be fully polynomial and P ≠ NP). The novel techniques we develop along the way imply a number of additional results: we provide a high-probability performance guarantee for online facility location (in contrast, Meyerson's FOCS 2001 algorithm gave bounds only in expectation); we develop a constant approximation method for the general class of semi-metric clustering problems; we improve (even without σ-separability) by a logarithmic factor space requirements for streaming constant-approximation for k-median; finally we design a “re-sampling method” in a streaming setting to convert any constant approximation for clustering to a [1 + O(σ2)]-approximation for σ-separable data."
SODA,2011,41-56,Eric Price 0001,Efficient Sketches for the Set Query Problem.,https://doi.org/10.1137/1.9781611973082.4,"We develop an algorithm for estimating the values of a vector x ∊ ℝn over a support S of size k from a randomized sparse binary linear sketch Ax of size O(k). Given Ax and S, we can recover x′ with ‖x′ − xs‖2 < ε ‖x − xs‖2 with probability at least 1 − k−Ω(1). The recovery takes O(k) time. While interesting in its own right, this primitive also has a number of applications. For example, we can:  1. Improve the linear k-sparse recovery of heavy hitters in Zipfian distributions with O(k log n) space from a 1 + ε approximation to a 1 + o(1) approximation, giving the first such approximation in O(k log n) space when k ≤ O(n1–ε). 2. Recover block-sparse vectors with O(k) space and a 1+ε approximation. Previous algorithms required either ω(k) space or ω(1) approximation."
SODA,2011,57-66,"Guy Feigenblat, Ely Porat, Ariel Shiftan",Exponential Time Improvement for min-wise Based Algorithms.,https://doi.org/10.1137/1.9781611973082.5,"In this paper we extend the notion of min-wise independent family of hash functions by defining a k-min-wise independent family of hash functions. Informally under this definition, all subsets of size k of any fixed set X have an equal chance to have the minimal hash values among all the elements in X, when the probability is over the random choice of hash function from the family. This property measures the randomness of the family as choosing a truly random function, obviously satisfies the definition for k = |X|. We define and give an efficient time and space construction of approximately k-min-wise independent family of hash functions by extending Indyk's construction of approximately min-wise independent [1]. The number of words needed to represent each function is , which is only suboptimal by a factor of , where ε ∊ (0, 1) is the desired error bound. This construction is the first applicable for sampling bottom-k sketches [2, 3] out of the universe. In addition, we introduce a general and novel technique that utilizes our construction, and can be used to improve many min-wise based algorithms, such as [4, 5, 6, 7, 3, 2, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]. As an example we show how to apply it for similarity estimation over data streams, and reduce exponentially the run time of the current known result [5]. In addition, we also discuss improvements of known algorithms for estimating rarity and entropy of random walk over graphs (from SODA07 [20])."
SODA,2011,67-79,"Gautier Stauffer, Guillaume Massonnet, Christophe Rapine, Jean-Philippe Gayon",A simple and fast 2-approximation algorithms for the one-warehouse multi-retailers problem.,https://doi.org/10.1137/1.9781611973082.6,"We consider a well-known NP-hard deterministic inventory control problem: the One-Warehouse Multi-Retailer (OWMR) problem. We present a simple combinatorial algorithm to recombine the optimal solutions of the natural single-echelon inventory subproblems into a feasible solution of the OWMR problem. This approach yields a 3-approximation. We then show how this algorithm can be improved to a 2-approximation by halving the demands at the warehouse and at the retailers in the subproblems. Both algorithms are purely combinatorial and can be implemented to run in linear time for traditional linear holding costs and quadratic time for more general holding cost structures. We finally show that our technique can be extended to the Joint Replenishment Problem (JRP) with backorders and to the OWMR problem with non-linear holding costs."
SODA,2011,80-94,"Jian Li 0015, Samir Khuller",Generalized Machine Activation Problems.,https://doi.org/10.1137/1.9781611973082.7,"In this paper we consider a generalization of the machine activation problem introduced recently [“Energy efficient scheduling via partial shutdown” by Khuller, Li and Saha (ACM-SIAM 2010 Symp. on Discrete Algorithms)] where the unrelated parallel machine scheduling problem is studied with machine activation cost. This is the standard unrelated parallel machine scheduling problem with a machine dependent activation cost that is incurred, if any job is assigned to the machine. The problem asks for a choice of machines to activate, and a schedule of all jobs on the active machines subject to the makespan constraint. The goal is to minimize the total activation cost.Our main generalization consists of a general activation cost model, where the activation cost for a machine is a non-decreasing function of its load. We develop a greedy algorithm that yields a fractional assignment of jobs, such that at least n − ε jobs are assigned fractionally and the total cost is at most 1 + ln(n/ε) times the optimum. Combining with standard rounding methods yields improved bounds for several machine activation problems.In addition, we study the machine activation problem with d linear constraints (these could model makespan constraints, as well as other types of constraints). Our method yields a schedule with machine activation cost of  times the optimum and a constraint violation by a factor of 2d + ε. This result matches our previous bound for the case d = 1.As a by-product, our method also yields a ln n + 1 approximation factor for the non-metric universal facility location problem for which the cost of opening a facility is an arbitrary non-decreasing function of the number of clients assigned to it. This gives an affirmative answer to the open question posed in earlier work on universal facility location."
SODA,2011,95-108,"Sungjin Im, Benjamin Moseley",Online Scalable Algorithm for Minimizing ℓk-norms of Weighted Flow Time On Unrelated Machines.,https://doi.org/10.1137/1.9781611973082.8,"We consider the problem of scheduling jobs that arrive online in the unrelated machine model to minimize ℓk norms of weighted flowtime. In the unrelated setting, the processing time and weight of a job depends on the machine it is assigned to, and it is perhaps the most general machine model considered in scheduling literature. Chadha et al. [10] obtained a recent breakthrough result in obtaining the first non-trivial algorithm for minimizing weighted flowtime (that is, the ℓ1 norm) in this very general setting via a novel potential function based analysis. They described a simple algorithm and showed that for any ε > 0 it is (1 + ε)-speed O(1/ε2)-competitive (a scalable algorithm). In this paper we give the first non-trivial and scalable algorithm for minimizing ℓk norms of weighted flowtime in the unrelated machine model; for any ε > 0, the algorithm is O(k/ε2+2/k)-competitive. The algorithm is immediate-dispatch and non-migratory. Our result is of both practical and theoretical interest. Scheduling to minimize ℓk norms of flowtime for some small k > 1 has been shown to balance total response time and fairness, which is desirable in practice. On the theoretical side, ℓk norms for k > 1 pose substantial technical hurdles when compared to when k = 1 even for the single machine case. Our work develops a novel potential function as well as several tools that can be used to lower bound the optimal solution."
SODA,2011,109-119,"Jeff Edmonds, Sungjin Im, Benjamin Moseley",Online Scalable Scheduling for the ℓk-norms of Flow Time Without Conservation of Work.,https://doi.org/10.1137/1.9781611973082.9,"We address the scheduling model of arbitrary speed-up curves and the broadcast scheduling model. The former occurs when jobs are scheduled in a multi-core system or on a cloud of machines. Here jobs can be sped up when given more processors or machines. However, the parallelizability of the jobs may vary and the algorithm is required to be oblivious of the parallelizability of a job. The latter model is natural in wireless and LAN networks where requests (or jobs) can be simultaneously satisfied together. Both settings are similar in that two schedules can do different amounts of work to satisfy all the jobs. We focus on optimizing the ℓk- norms of flow time. Recently, Gupta et al. [24] gave a (k + ε)-speed O(1)-competitive algorithm for the ℓk norms of flow time in both scheduling settings for fixed k. Inspired by this work, we give the first analysis of a scalable algorithm, i.e. (1 + ε)-speed O(1)-competitive, for all ℓk-norms of flow time in both settings for fixed k and 0 < ε ≤ 1. Both problems have a strong lower bound without resource augmentation, so this is the best result that can be shown in the worst case setting up to a constant factor in the competitive ratio."
SODA,2011,120-128,"Kyle Fox, Benjamin Moseley",Online Scheduling on Identical Machines using SRPT.,https://doi.org/10.1137/1.9781611973082.10,"Due to its optimality on a single machine for the problem of minimizing average flow time, Shortest-Remaining-Processing-Time (SRPT) appears to be the most natural algorithm to consider for the problem of minimizing average flow time on multiple identical machines. It is known that SRPT achieves the best possible competitive ratio on multiple machines up to a constant factor. Using resource augmentation, SRPT is known to achieve total flow time at most that of the optimal solution when given machines of speed . Further, it is known that SRPT's competitive ratio improves as the speed increases; SRPT is s-speed -competitive when .However, a gap has persisted in our understanding of SRPT. Before this work, the performance of SRPT was not known when SRPT is given (1 + ε)-speed when , even though it has been thought that SRPT is (1 + ε)-speed O(1)-competitive for over a decade. Resolving this question was suggested in Open Problem 2.9 from the survey “Online Scheduling” by Pruhs, Sgall, and Torng [PST04], and we answer the question in this paper. We show that SRPT is scalable on m identical machines. That is, we show SRPT is (1 + ε)-speed -competitive for ε > 0. We complement this by showing that SRPT is (1 + ε)-speed -competitive for the objective of minimizing the ℓk-norms of flow time on m identical machines. Both of our results rely on new potential functions that capture the structure of SRPT. Our results, combined with previous work, show that SRPT is the best possible online algorithm in essentially every aspect when migration is permissible."
