booktitle,year,pages,author,title,ee,abstract
SODA,2019,1-20,"Lijie Chen 0001, Shafi Goldwasser, Kaifeng Lyu, Guy N. Rothblum, Aviad Rubinstein",Fine-grained Complexity Meets IP = PSPACE.,https://doi.org/10.1137/1.9781611975482.1,"In this paper we study the fine-grained complexity of finding exact and approximate solutions to problems in P. Our main contribution is showing reductions from an exact to an approximate solution for a host of such problems. As one (notable) example, we show that the Closest-LCS-Pair problem (Given two sets of strings A and B, compute exactly the maximum LCS(a, b) with (a, b) ∊ A × B) is equivalent to its approximation version (under near-linear time reductions, and with a constant approximation factor). More generally, we identify a class of problems, which we call BP-Pair-Class, comprising both exact and approximate solutions, and show that they are all equivalent under near-linear time reductions. Exploring this class and its properties, we also show: Under the NC-SETH assumption (a significantly more relaxed assumption than SETH), solving any of the problems in this class requires essentially quadratic time. Modest improvements on the running time of known algorithms (shaving log factors) would imply that NEXP is not in non-uniform NC1. Finally, we leverage our techniques to show new barriers for deterministic approximation algorithms for LCS. A very important consequence of our results is that they continue to hold in the data structure setting. In particular, it shows that a data structure for approximate Nearest Neighbor Search for LCS (NNSLCS) implies a data structure for exact NNSLCS and a data structure for answering regular expression queries with essentially the same complexity. At the heart of these new results is a deep connection between interactive proof systems for bounded-space computations and the fine-grained complexity of exact and approximate solutions to problems in P. In particular, our results build on the proof techniques from the classical IP = PSPACE result."
SODA,2019,21-40,"Lijie Chen 0001, Ryan Williams 0001",An Equivalence Class for Orthogonal Vectors.,https://doi.org/10.1137/1.9781611975482.2,"The Orthogonal Vectors problem (OV) asks: given n vectors in {0, 1}O(log n), are two of them orthogonal? OV is easily solved in O(n2 log n) time, and it is a central problem in fine-grained complexity: dozens of conditional lower bounds are based on the popular hypothesis that OV cannot be solved in (say) n1.99 time. However, unlike the APSP problem, few other problems are known to be non-trivially equivalent to OV. We show OV is truly-subquadratic equivalent to several fundamental problems, all of which (a priori) look harder than OV. A partial list is given below: Therefore, quick constant-factor approximations to maximum inner product imply quick exact solutions to maximum inner product, in the O(log n)-dimensional setting. Another consequence is that the ability to find vectors with zero inner product suffices for finding vectors with maximum inner product. Our equivalence results are robust enough that they continue to hold in the data structure setting. In particular, we show that there is a poly(n) space, n1–ε query time data structure for Partial Match with vectors from {0, 1}O(log n) if and only if such a data structure exists for 1 + Ω(1) Approximate Nearest Neighbor Search in Euclidean space. To establish the equivalences, we introduce two general frameworks for reductions to OV: one based on ∑2 communication protocols, and another based on locality-sensitive hashing families. In addition, we obtain an n2–1/O(log c) time algorithm for Apx-Min-IP with n vectors from {0, 1}c log n, matching state-of-the-art algorithms for OV and Apx-Max-IP. As an application, we obtain a faster algorithm for approximating “almost solvable” MAX-SAT instances."
SODA,2019,41-57,"Amir Abboud, Karl Bringmann, Danny Hermelin, Dvir Shabtay",SETH-Based Lower Bounds for Subset Sum and Bicriteria Path.,https://doi.org/10.1137/1.9781611975482.3,"Subset Sumand k-SAT are two of the most extensively studied problems in computer science, and conjectures about their hardness are among the cornerstones of fine-grained complexity. An important open problem in this area is to base the hardness of one of these problems on the other. Our main result is a tight reduction from k-SAT to Subset Sum on dense instances, proving that Bellman’s 1962 pseudo-polynomial O*(T)-time algorithm for Subset Sum on n numbers and target T cannot be improved to time T1-ε · 2o(n) for any ε > 0, unless the Strong Exponential Time Hypothesis (SETH) fails. As a corollary, we prove a “Direct-OR” theorem for Subset Sum under SETH, offering a new tool for proving conditional lower bounds: It is now possible to assume that deciding whether one out of N given instances of Subset Sum is a YES instance requires time (N T)1-o(1). As an application of this corollary, we prove a tight SETH-based lower bound for the classical Bicriteria s,t-Path problem, which is extensively studied in Operations Research. We separate its complexity from that of Subset Sum: On graphs with m edges and edge lengths bounded by L, we show that the O(Lm) pseudo-polynomial time algorithm by Joksch from 1966 cannot be improved to Õ(L + m), in contrast to a recent improvement for Subset Sum (Bringmann, SODA 2017)."
SODA,2019,58-69,"Kyriakos Axiotis, Arturs Backurs, Ce Jin 0001, Christos Tzamos, Hongxun Wu",Fast Modular Subset Sum using Linear Sketching.,https://doi.org/10.1137/1.9781611975482.4,"Given n positive integers, the Modular Subset Sum problem asks if a subset adds up to a given target t modulo a given integer m. This is a natural generalization of the Subset Sum problem (where m = +∞) with ties to additive combinatorics and cryptography. Recently, in [Bri17, KX17], efficient algorithms have been developed for the non-modular case, running in near-linear pseudo-polynomial time. For the modular case, however, the best known algorithm by Koiliaris and Xu [KX17] runs in time Õ(m5/4). In this paper, we present an algorithm running in Õ(m) randomized time, which matches a recent conditional lower bound of [ABHS17] based on the Strong Exponential Time Hypothesis. Interestingly, in contrast to most previous results on Subset Sum, our algorithm does not use the Fast Fourier Transform. Instead, it is able to simulate the “textbook” Dynamic Programming algorithm much faster, using ideas from linear sketching. This is one of the first applications of sketching-based techniques to obtain fast algorithms for exact combinatorial problems in an offline setting."
SODA,2019,70-88,"Marcin Mucha, Karol Wegrzycki, Michal Wlodarczyk 0001",A Subquadratic Approximation Scheme for Partition.,https://doi.org/10.1137/1.9781611975482.5,"The subject of this paper is the time complexity of approximating Knapsack, Subset Sum, Partition, and some other related problems. The main result is an Õ(n + 1/ε5/3) time randomized FPTAS for Partition, which is derived from a certain relaxed form of a randomized FPTAS for Subset Sum. To the best of our knowledge, this is the first NP-hard problem that has been shown to admit a subquadratic time approximation scheme, i.e., one with time complexity of O((n + 1/ε2–δ) for some δ > 0. To put these developments in context, note that a quadratic FPTAS for Partition has been known for 40 years. Our main contribution lies in designing a mechanism that reduces an instance of Subset Sum to several simpler instances, each with some special structure, and keeps track of interactions between them. This allows us to combine techniques from approximation algorithms, pseudo-polynomial algorithms, and additive combinatorics. We also prove several related results. Notably, we improve approximation schemes for 3SUM, (min, +)-convolution, and TreeSparsity. Finally, we argue why breaking the quadratic barrier for approximate Knapsack is unlikely by giving an Ω((n + 1/ε)2–o(1)) conditional lower bound."
SODA,2019,89-97,"Sébastien Bubeck, Michael B. Cohen, James R. Lee, Yin Tat Lee",Metrical task systems on trees via mirror descent and unfair gluing.,https://doi.org/10.1137/1.9781611975482.6,"We consider metrical task systems on tree metrics and present an -competitive randomized algorithm based on the mirror descent framework introduced in our prior work on the -server problem. For the special case of hierarchically separated trees (HSTs), we use mirror descent to refine the standard approach based on gluing unfair metrical task systems. This yields an -competitive algorithm for HSTs, thus removing an extraneous  in the bound of Fiat and Mendel (2003). Combined with well-known HST embedding theorems, this also gives an -competitive randomized algorithm for every -point metric space."
SODA,2019,98-116,"Niv Buchbinder, Anupam Gupta 0001, Marco Molinaro 0001, Joseph (Seffi) Naor",k-Servers with a Smile: Online Algorithms via Projections.,https://doi.org/10.1137/1.9781611975482.7,"We consider the k-server problem on trees and HSTs. We give an algorithm based on Bregman projections. This algorithm has a competitive ratios that match some of the recent results given by Bubeck et al. (STOC 2018), whose algorithm was based on mirror-descent-based continuous dynamics prescribed via a differential inclusion."
SODA,2019,117-122,"C. J. Argue, Sébastien Bubeck, Michael B. Cohen, Anupam Gupta 0001, Yin Tat Lee",A Nearly-Linear Bound for Chasing Nested Convex Bodies.,https://doi.org/10.1137/1.9781611975482.8,"Friedman and Linial [8] introduced the convex body chasing problem to explore the interplay between geometry and competitive ratio in metrical task systems. In convex body chasing, at each time step t ∊ ℕ, the online algorithm receives a request in the form of a convex body Kt ⊂ ℝ and must output a point xt ∊ Kt. The goal is to minimize the total movement between consecutive output points, where the distance is measured in some given norm. This problem is still far from being understood. Recently Bansal et al. [4] gave an 6d(d!)2-competitive algorithm for the nested version, where each convex body is contained within the previous one. We propose a different strategy which is O(d log d)-competitive algorithm for this nested convex body chasing problem. Our algorithm works for any norm. This result is almost tight, given an Ω(d) lower bound for the ℓ∞ norm [8]."
SODA,2019,123-142,"Pavel Veselý 0001, Marek Chrobak, Lukasz Jez, Jirí Sgall",A ϕ-Competitive Algorithm for Scheduling Packets with Deadlines.,https://doi.org/10.1137/1.9781611975482.9,"In the online packet scheduling problem with deadlines (  , for short), the goal is to schedule transmissions of packets that arrive over time in a network switch and need to be sent across a link. Each packet has a deadline, representing its urgency, and a nonnegative weight, which represents its priority. Only one packet can be transmitted in any time slot, so if the system is overloaded, some packets will inevitably miss their deadlines and be dropped. In this scenario, the natural objective is to compute a transmission schedule that maximizes the total weight of packets that are successfully transmitted. The problem is inherently online, with the scheduling decisions made without the knowledge of future packet arrivals. The central problem concerning    that has been a subject of intensive study since 2001 is to determine the optimal competitive ratio of online algorithms, namely the worst-case ratio between the optimum total weight of a schedule (computed by an offline algorithm) and the weight of a schedule computed by a (deterministic) online algorithm. We solve this open problem by presenting a   -competitive online algorithm for    (where    is the golden ratio), matching the previously established lower bound."
SODA,2019,143-156,"Anupam Gupta 0001, Ravishankar Krishnaswamy, Amit Kumar 0001, Debmalya Panigrahi",Elastic Caching.,https://doi.org/10.1137/1.9781611975482.10,"Motivated by applications in cloud computing, we study the classical online caching problem for a cache of variable size, where the algorithm pays a maintenance cost that monotonically increases with cache size. This captures not only the classical setting of a fixed cache size, which corresponds to a maintenance cost of 0 for a cache of size at most k and ∞ otherwise, but also other natural settings in the context of cloud computing such as a concave rental cost on cache size. We call this the elastic caching problem. Our results are: (a) a randomized algorithm with a competitive ratio of O(log n) for maintenance cost that is an arbitrary function of cache size, (b) a deterministic algorithm with a competitive ratio of 2 for concave, or more generally submodular maintenance costs, (c) a deterministic n-competitive algorithm when the cost function is any monotone non-negative set function, and (d) a randomized constant-factor approximation algorithm for the offline version of the problem. Our algorithms are based on a configuration LP formulation of the problem, for which our main technical contribution is to maintain online a feasible fractional solution that can be converted to an integer solution using existing rounding techniques."
