booktitle,year,pages,author,title,ee,abstract
SODA,2012,1-10,"Martin Cadek, Marek Krcál, Jirí Matousek 0001, Francis Sergeraert, Lukás Vokrínek, Uli Wagner 0001",Computing all maps into a sphere.,https://doi.org/10.1137/1.9781611973099.1,"Given topological spaces X,Y, a fundamental problem of algebraic topology is understanding the structure of all continuous maps X → Y. We consider a computational version, where X,Y are given as finite simplicial complexes, and the goal is to compute [X,Y], that is, all homotopy classes of such maps. We solve this problem in the stable range, where for some d ≥ 2, we have dim X ≤ 2d−2 and Y is (d-1)-connected; in particular, Y can be the d-dimensional sphere Sd. The algorithm combines classical tools and ideas from homotopy theory (obstruction theory, Postnikov systems, and simplicial sets) with algorithmic tools from effective algebraic topology (locally effective simplicial sets and objects with effective homology). In contrast, [X,Y] is known to be uncomputable for general X,Y, since for X=S1 it includes a well known undecidable problem: testing triviality of the fundamental group of Y. In follow-up papers, the algorithm is shown to run in polynomial time for d fixed, and extended to other problems, such as the extension problem, where we are given a subspace A ⊂ X and a map A → Y and ask whether it extends to a map X → Y, or computing the ℤ2-index—everything in the stable range. Outside the stable range, the extension problem is undecidable."
SODA,2012,11-28,"Menelaos I. Karavelas, Eleni Tzanaki",The maximum number of faces of the Minkowski sum of two convex polytopes.,https://doi.org/10.1137/1.9781611973099.2,"We derive tight bounds for the maximum number of k-faces, 0 ≤ k ≤ d − 1, of the Minkowski sum, P1 ⊕ P2, of two d-dimensional convex polytopes P1 and P2, as a function of the number of vertices of the polytopes. For even dimensions d ≥ 2, the maximum values are attained when P1 and P2 are cyclic d-polytopes with disjoint vertex sets. For odd dimensions d ≥ 3, the maximum values are attained when P1 and P2 are ⌊d/2⌋-neighborly d-polytopes, whose vertex sets are chosen appropriately from two distinct d-dimensional moment-like curves."
SODA,2012,29-42,"Sunil Arya, Guilherme Dias da Fonseca, David M. Mount",Polytope approximation and the Mahler volume.,https://doi.org/10.1137/1.9781611973099.3,"The problem of approximating convex bodies by polytopes is an important and well studied problem. Given a convex body K in Rd, the objective is to minimize the number of vertices (alternatively the number of facets) of an approximating polytope for a given Hausdorff error ε. Results to date have been of two types. The first type assumes that K is smooth, and bounds hold in the limit as ε tends to zero. The second type requires no such assumptions. The latter type includes the well known results of Dudley (1974) and Bronshteyn and Ivanov (1976), which show that in spaces of fixed dimension, O((diam(K)/ε)(d − 1)/2) vertices (alt., facets) suffice. Our results are of this latter type. In our first result, under the assumption that the width of the body in any direction is at least ε, we strengthen the above bound to . This is never worse than the previous bound (by more than logarithmic factors) and may be significantly better for skinny bodies. Our analysis exploits an interesting analogy with a classical concept from the theory of convexity, called the Mahler volume. This is a dimensionless quantity that involves the product of the volumes of a convex body and its polar dual. In our second result, we apply the same machinery to improve upon the best known bounds for answering ε-approximate polytope membership queries. Given a convex polytope P defined as the intersection of halfspaces, such a query determines whether a query point q lies inside or outside P, but may return either answer if q's distance from P's boundary is at most ε. We show that, without increasing storage, it is possible to reduce the best known search times for ε-approximate polytope membership significantly. This further implies improvements to the best known search times for approximate nearest neighbor searching in spaces of fixed dimension."
SODA,2012,43-50,"James R. Lee, Arnaud de Mesmay, Mohammad Moharrami",Dimension reduction for finite trees in l1.,https://doi.org/10.1137/1.9781611973099.4,"We show that every -point tree metric admits a -embedding into , for every , where . This matches the natural volume lower bound up to a factor depending only on . Previously, it was unknown whether even complete binary trees on  nodes could be embedded in  with  distortion. For complete -ary trees, our construction achieves ."
SODA,2012,51-67,"Ilan Newman, Yuri Rabinovich",On multiplicative λ-approximations and some geometric applications.,https://doi.org/10.1137/1.9781611973099.5,"Let  be a set system over an underlying finite set , and let  be a nonnegative measure over ; i.e., for every , . A measure  on  is called a multiplicative -approximation of  on  if for every  it holds that , and . The central question raised and partially answered in the present paper is about the existence of meaningful structural properties of  implying that for any  on  there exists an -approximation  supported on a small subset of . It turns out that the parameter that governs the support size of a multiplicative approximation is the triangular rank of , . It is defined as the maximal length of a sequence of sets  in  such that for all , . We show that for any  on  and , there is measure  that -approximates  on , and has support of size , where , bounded from above by , is the VC-dimension of .  We also present some alternative constructions which in some cases improve upon this bound.  Conversely, we show that for any  there exists a  on  that cannot be -approximated on  by any  with support of size . For special families  this bound is improved to . As an application we show a new dimension-reduction result for  metrics: Any -metric on  points can be (efficiently) embedded with -distortion into  equipped with the  norm.  This improves over the best previously known bound of Schechtman, showing that the dimension is bounded by . We obtain also some new results on efficient sampling of Euclidean volumes.  In order to make the general framework applicable to this setting, we develop the basic theory of finite volumes, analogous to the theory of finite metrics, and get results of independent interest in this direction. To do so, we use basic combinatorial/topological facts about simplicial complexes, and study the naturally arising questions."
SODA,2012,68-81,"Holger Dell, Dániel Marx",Kernelization of packing problems.,https://doi.org/10.1137/1.9781611973099.6,"Kernelization algorithms are polynomial-time reductions from a problem to itself that guarantee their output to have a size not exceeding some bound. For example, d-Set Matching for integers d ≥ 3 is the problem of finding a matching of size at least k in a given d-uniform hypergraph and has kernels with O(kd) edges. Recently, Bodlaender et al. [ICALP 2008], Fortnow and Santhanam [STOC 2008], Dell and Van Melkebeek [STOC 2010] developed a framework for proving lower bounds on the kernel size for certain problems, under the complexity-theoretic hypothesis that coNP is not contained in NP/poly. Under the same hypothesis, we show lower bounds for the kernelization of d-Set Matching and other packing problems. Our bounds are tight for d-Set Matching: It does not have kernels with O(kd−∊) edges for any ∊ > 0 unless the hypothesis fails. By reduction, this transfers to a bound of O(kd − 1 − ∊) for the problem of finding k vertex-disjoint cliques of size d in standard graphs. It is natural to ask for tight bounds on the kernel sizes of such graph packing problems. We make first progress in that direction by showing non-trivial kernels with O(k2.5) edges for the problem of finding k vertex-disjoint paths of three edges each. This does not quite match the best lower bound of O(k2−∊) that we can prove. Most of our lower bound proofs follow a general scheme that we discover: To exclude kernels of size O(kd−∊) for a problem in d-uniform hypergraphs, one should reduce from a carefully chosen d-partite problem that is still NP-hard. As an illustration, we apply this scheme to the vertex cover problem, which allows us to replace the number-theoretical construction by Dell and Van Melkebeek [STOC 2010] with shorter elementary arguments."
SODA,2012,82-93,"Fedor V. Fomin, Daniel Lokshtanov, Saket Saurabh 0001, Dimitrios M. Thilikos",Linear kernels for (connected) dominating set on H-minor-free graphs.,https://doi.org/10.1137/1.9781611973099.7,"We give the first linear kernels for Dominating Set and Connected Dominating Set problems on graphs excluding a fixed graph H as a minor. In other words, we give polynomial time algorithms that, for a given H-minor free graph G and positive integer k, output an H-minor free graph G′ on O(k) vertices such that G has a (connected) dominating set of size k if and only if G′ has. Prior to our work, the only polynomial kernel for Dominating Set on graphs excluding a fixed graph H as a minor was due to Alon and Gutner [ECCC 2008, IWPEC 2009] and to Philip, Raman, and Sikdar [ESA 2009] but the size of their kernel is kc(H), where c(H) is a constant depending on the size of H. Alon and Gutner asked explicitly, whether one can obtain a linear kernel for Dominating Set on H-minor free graphs. We answer this question in affirmative. For Connected Dominating Set no polynomial kernel on H-minor free graphs was known prior to our work. Our results are based on a novel generic reduction rule producing an equivalent instance of the problem with treewidth O(√k). The application of this rule in a divide-and-conquer fashion together with protrusion techniques brings us to linear kernels. As a byproduct of our results we obtain the first subexponential time algorithms for Connected Dominating Set, a deterministic algorithm solving the problem on an n-vertex H-minor free graph in time 2O(√k log k) + nO(1) and a Monte Carlo algorithm of running time 2O(√k) + nO(1). For Dominating Set our results implies a significant simplification and refinement of a 2O(√k) nO(1) algorithm on H minor free graphs due to Demaine et al. [SODA 2003, J. ACM 2005]."
SODA,2012,94-103,"Stefan Kratsch, Magnus Wahlström",Compression via matroids: a randomized polynomial kernel for odd cycle transversal.,https://doi.org/10.1137/1.9781611973099.8,"The Odd Cycle Transversal problem (OCT) asks whether a given undirected graph can be made bipartite by deleting at most k of its vertices. In a breakthrough result, Reed, Smith, and Vetta (Operations Research Letters, 2004) gave a O(4kkmn) time algorithm for it; this also implies that instances of the problem can be reduced to a so-called problem kernel of size O(4k). Since then, the existence of a polynomial kernel for OCT (i.e., a kernelization with size bounded polynomially in k) has turned into one of the main open questions in the study of kernelization, open even for the special case of planar input graphs. This work provides the first (randomized) polynomial kernelization for OCT. We introduce a novel kernelization approach based on matroid theory, where we encode all relevant information about a problem instance into a matroid with a representation of size polynomial in k. This represents the first application of matroid theory to kernelization."
SODA,2012,104-113,"Danny Hermelin, Xi Wu 0001",Weak compositions and their applications to polynomial lower bounds for kernelization.,https://doi.org/10.1137/1.9781611973099.9,"In this paper we use the notion of weak compositions to obtain polynomial kernelization lower-bounds for several natural parameterized problems. Let d ≥ 2 be some constant and let L1, L2 ⊆ {0, 1}* × ℕ be two parameterized problems where the unparameterized version of L1 is NP-hard. Assuming coNP ⊆ NP/poly, our framework essentially states that composing t L1-instances each with parameter k, to an L2-instance with parameter k′ ≤ t1/dkO(1), implies that L2 does not have a kernel of size O(kd − ε) for any ε > 0. We show two examples of weak composition and derive polynomial kernelization lower bounds for d-Bipartite Regular Perfect Code and d-Dimensional Matching, parameterized by the solution size k. By reduction, using linear parameter transformations, we then derive the following lower-bounds for kernel sizes when the parameter is the solution size k (assuming coNP ⊆ NP/poly):  d-Set Packing, d-Set Cover, d-Exact Set Cover, Hitting Set with d-Bounded Occurrences, and Exact Hitting Set with d-Bounded Occurrences have no kernels of size O(kd–3–ε) for any ε > 0. Kd Packing and Induced K1,d Packing have no kernels of size O(kd–4–ε) for any ε > 0. d-Red-Blue Dominating Set and d-Steiner Tree have no kernels of sizes O(kd–3–ε) and O(kd−4−ε), respectively, for any ε > 0.  Our results give a negative answer to an open question raised by Dom, Lokshtanov, and Saurabh [ICALP2009] regarding the existence of uniform polynomial kernels for the problems above. All our lower bounds transfer automatically to compression lower bounds, a notion defined by Harnik and Naor [SICOMP2010] to study the compressibility of NP instances with cryptographic applications. We believe weak composition can be used to obtain polynomial kernelization lower bounds for other interesting parameterized problems. In the last part of the paper we strengthen previously known super-polynomial kernelization lower bounds to super-quasi-polynomial lower bounds, by showing that quasi-polynomial kernels for compositional NP-hard parameterized problems implies the collapse of the exponential hierarchy. These bounds hold even the kernelization algorithms are allowed to run in quasi-polynomial time."
SODA,2012,114-122,Stefan Kratsch,Co-nondeterminism in compositions: a kernelization lower bound for a Ramsey-type problem.,https://doi.org/10.1137/1.9781611973099.10,"The field of kernelization offers a rigorous way of studying the ubiquitous technique of data reduction and preprocessing for combinatorially hard problems. A widely accepted definition of useful data reduction is that of a polynomial kernelization where the output instance is guaranteed to be of size polynomial in some parameter of the input. The fairly recent development of a framework for kernelization lower bounds has made this notion even more attractive as we can now classify many problems into admitting or not admitting polynomial kernelizations. The central notion of the framework is that of a polynomial-time composition algorithm due to Bodlaender et al. (ICALP 2008, JSCC 2009): given t input instances, an or-composition algorithm returns a single-output instance with bounded parameter value that is yes if and only if one of t input instances is yes; it encodes the logical OR of the input instances. Based on a result of Fortnow and Santhanam (STOC 2008, JSCC 2011), Bodlaender et al. show that an or-composition for an NP-hard problem rules out polynomial kernelizations for it unless NP ⊆ coNP/poly (which is known to imply a collapse of the polynomial hierarchy). It is implicit in the work of Fortnow and Santhanam that even co-nondeterministic composition algorithms suffice to rule out polynomial kernelizations. This was first observed in unpublished work of Chen and Müller, and it is an explicit conclusion of recent results by Dell and van Melkebeek (STOC 2010). However, in contrast to the numerous applications of deterministic composition, the added power of co-nondeterminism has not yet been harnessed to obtain kernelization lower bounds. In this work, we present the first example of how co-nondeterminism can help to make a composition algorithm. We study the existence of polynomial kernels for a Ramsey-type problem where, given a graph G and an integer k, the question is whether G contains an independent set or a clique of size at least k. It was asked by Rod Downey whether this problem admits a polynomial kernelization with respect to k; such a result would greatly speed up the computation of Ramsey numbers. We provide a co-nondeterministic composition based on embedding t instances into a single host graph H. The crux is that the host graph H needs to observe a bound of ℓ ∈ O(log t) on both its maximum independent set and maximum clique size, while also having a cover of its vertex set by independent sets and cliques all of size ℓ; the co-nondeterministic composition is built around the search for such graphs. Thus, we show that, unless NP ⊆ coNP/poly, the problem does not admit a kernelization with polynomial size guarantee."
