booktitle,year,pages,author,title,ee,abstract
SODA,2009,1-10,Gabriel Nivasch,Improved bounds and new techniques for Davenport-Schinzel sequences and their generalizations.,https://doi.org/10.1137/1.9781611973068.1,"We present several new results regarding λs(n), the maximum length of a Davenport--Schinzel sequence of order s on n distinct symbols. First, we prove that λs(n) ≤ n · 2(1/t!)α(n)t + O(α(n)t-1) for s ≥ 4 even, and λs(n) ≤ n · 2(1/t!)α(n)t log2 α(n) + O(α(n)t) for s≥ 3 odd, where t = ⌊(s-2)/2⌋, and α(n) denotes the inverse Ackermann function. The previous upper bounds, by Agarwal et al. [1989], had a leading coefficient of 1 instead of 1/t! in the exponent. The bounds for even s are now tight up to lower-order terms in the exponent. These new bounds result from a small improvement on the technique of Agarwal et al. More importantly, we also present a new technique for deriving upper bounds for λs(n). This new technique is very similar to the one we applied to the problem of stabbing interval chains [Alon et al. 2008]. With this new technique we: (1) re-derive the upper bound of λ3(n) ≤ 2n α(n) + O(n √α(n)) (first shown by Klazar [1999]); (2) re-derive our own new upper bounds for general s and (3) obtain improved upper bounds for the generalized Davenport--Schinzel sequences considered by Adamec et al. [1992]. Regarding lower bounds, we show that λ3(n) ≥ 2n α(n) - O(n) (the previous lower bound (Sharir and Agarwal, 1995) had a coefficient of 1/2), so the coefficient 2 is tight. We also present a simpler variant of the construction of Agarwal et al. [1989] that achieves the known lower bounds of λs(n) ≥ n · 2(1/t!) α(n)t - O(α(n)t-1) for s ≥ 4 even."
SODA,2009,11-17,"Ashish Goel, Michael Kapralov, Sanjeev Khanna",Perfect matchings via uniform sampling in regular bipartite graphs.,https://doi.org/10.1137/1.9781611973068.2,"In this article we further investigate the well-studied problem of finding a perfect matching in a regular bipartite graph. The first nontrivial algorithm, with running time O(mn), dates back to König's work in 1916 (here m=nd is the number of edges in the graph, 2n is the number of vertices, and d is the degree of each node). The currently most efficient algorithm takes time O(m), and is due to Cole et al. [2001]. We improve this running time to O(min{m, n2.5ln n/d}); this minimum can never be larger than O(n1.75√ln n). We obtain this improvement by proving a uniform sampling theorem: if we sample each edge in a d-regular bipartite graph independently with a probability p = O(n ln n/d2) then the resulting graph has a perfect matching with high probability. The proof involves a decomposition of the graph into pieces which are guaranteed to have many perfect matchings but do not have any small cuts. We then establish a correspondence between potential witnesses to nonexistence of a matching (after sampling) in any piece and cuts of comparable size in that same piece. Karger's sampling theorem [1994a, 1994b] for preserving cuts in a graph can now be adapted to prove our uniform sampling theorem for preserving perfect matchings. Using the O(m√n) algorithm (due to Hopcroft and Karp [1973]) for finding maximum matchings in bipartite graphs on the sampled graph then yields the stated running time. We also provide an infinite family of instances to show that our uniform sampling result is tight up to polylogarithmic factors (in fact, up to ln2 n)."
SODA,2009,18-27,"Ashish Goel, Sanjeev Khanna, Brad Null","The ratio index for budgeted learning, with applications.",https://doi.org/10.1137/1.9781611973068.3,"In the budgeted learning problem, we are allowed to experiment on a set of alternatives (given a fixed experimentation budget) with the goal of picking a single alternative with the largest possible expected payoff. Constant factor approximation algorithms for this problem were developed by Guha and Munagala by rounding a linear program that couples the various alternatives together. In this paper we present an index for this problem, which we call the ratio index, which also guarantees a constant factor approximation. Index-based policies have the advantage that a single number (i.e. the index) can be computed for each alternative irrespective of all other alternatives, and the alternative with the highest index is experimented upon. This is analogous to the famous Gittins index for the discounted multi-armed bandit problem. The ratio index has several interesting structural properties. First, we show that it can be computed in strongly polynomial time. Second, we show that with the appropriate discount factor, the Gittins index and our ratio index are constant factor approximations of each other, and hence the Gittins index also gives a constant factor approximation to the budgeted learning problem. Finally, we show that the ratio index can be used to create an index-based policy that achieves an O(1)-approximation for the finite horizon version of the multi-armed bandit problem. Moreover, the policy does not require any knowledge of the horizon (whereas we compare its performance against an optimal strategy that is aware of the horizon). This yields the following surprising result: there is an index-based policy that achieves an O(1)-approximation for the multi-armed bandit problem, oblivious to the underlying discount factor."
SODA,2009,28-37,"Sudipto Guha, Kamesh Munagala, Peng Shi 0002",Approximation algorithms for restless bandit problems.,https://doi.org/10.1137/1.9781611973068.4,"The restless bandit problem is one of the most well-studied generalizations of the celebrated stochastic multi-armed bandit (MAB) problem in decision theory. In its ultimate generality, the restless bandit problem is known to be PSPACE-Hard to approximate to any nontrivial factor, and little progress has been made on this problem despite its significance in modeling activity allocation under uncertainty. In this article, we consider the Feedback MAB problem, where the reward obtained by playing each of n independent arms varies according to an underlying on/off Markov process whose exact state is only revealed when the arm is played. The goal is to design a policy for playing the arms in order to maximize the infinite horizon time average expected reward. This problem is also an instance of a Partially Observable Markov Decision Process (POMDP), and is widely studied in wireless scheduling and unmanned aerial vehicle (UAV) routing. Unlike the stochastic MAB problem, the Feedback MAB problem does not admit to greedy index-based optimal policies. We develop a novel duality-based algorithmic technique that yields a surprisingly simple and intuitive (2+ϵ)-approximate greedy policy to this problem. We show that both in terms of approximation factor and computational efficiency, our policy is closely related to the Whittle index, which is widely used for its simplicity and efficiency of computation. Subsequently we define a multi-state generalization, that we term Monotone bandits, which remains subclass of the restless bandit problem. We show that our policy remains a 2-approximation in this setting, and further, our technique is robust enough to incorporate various side-constraints such as blocking plays, switching costs, and even models where determining the state of an arm is a separate operation from playing it. Our technique is also of independent interest for other restless bandit problems, and we provide an example in nonpreemptive machine replenishment. Interestingly, in this case, our policy provides a constant factor guarantee, whereas the Whittle index is provably polynomially worse. By presenting the first O(1) approximations for nontrivial instances of restless bandits as well as of POMDPs, our work initiates the study of approximation algorithms in both these contexts."
SODA,2009,38-47,"Elad Hazan, Satyen Kale",Better algorithms for benign bandits.,https://doi.org/10.1137/1.9781611973068.5,"The online multi-armed bandit problem and its generalizations are repeated decision making problems, where the goal is to select one of several possible decisions in every round, and incur a cost associated with the decision, in such a way that the total cost incurred over all iterations is close to the cost of the best fixed decision in hindsight. The difference in these costs is known as the regret of the algorithm. The term bandit refers to the setting where one only obtains the cost of the decision used in a given iteration and no other information. A very general form of this problem is the non-stochastic bandit linear optimization problem, where the set of decisions is a convex set in some Euclidean space, and the cost functions are linear. Only recently an efficient algorithm attaining O (√ T) regret was discovered in this setting. In this paper we propose a new algorithm for the bandit linear optimization problem which obtains a tighter regret bound of O (√ Q), where Q is the total variation in the cost functions. This regret bound, previously conjectured to hold in the full information case, shows that it is possible to incur much less regret in a slowly changing environment even in the bandit setting. Our algorithm is efficient and applies several new ideas to bandit optimization such as reservoir sampling."
SODA,2009,48-57,"Colin Cooper, Alan M. Frieze",The cover time of random geometric graphs.,https://doi.org/10.1137/1.9781611973068.6,"We study the cover time of random geometric graphs. Let I(d)=0,1^d denote the unit torus in d dimensions. Let D(x,r) denote the ball (disc) of radius r. Let \Upsilon_d be the volume of the unit ball D(0,1) in d dimensions. A random geometric graph G=G(d,r,n) in d dimensions is defined as follows: Sample n points V independently and uniformly at random from I(d). For each point x draw a ball D(x,r) of radius r about x. The vertex set V(G)=V and the edge set E(G)={{v,w\}:w≠v,\,w∈D(v,r)\}. Let G(d,r,n),\,d≧3 be a random geometric graph. Let C_G denote the cover time of a simple random walk on G. Let c>1 be constant, and let r=(c\logn/(\Upsilon_dn))^1/d. Then whp the cover time satisfies C_G ∼ c\log\left (c c-1\right) n\log n.© 2010 Wiley Periodicals, Inc. Random Struct. Alg., 38, 324–349, 2011"
SODA,2009,58-67,"Ilia Binder, Mark Braverman",The complexity of simulating Brownian Motion.,https://doi.org/10.1137/1.9781611973068.7,"We analyze the complexity of the Walk on Spheres algorithm for simulating Brownian Motion in a domain Ω ⊂ ℝd. The algorithm, which was first proposed in the 1950s, produces samples from the hitting probability distribution of the Brownian Motion process on ∂Ω within an error of ∊. The algorithm is used as a building block for solving a variety of differential equations, including the Dirichlet Problem. The WoS algorithm simulates a BM starting at a point X0 = x in a given bounded domain Ω until it gets ∊-close to the boundary ∂Ω. At every step, the algorithm measures the distance dk from its current position Xk to ∂Ω and jumps a distance of dk/2 in a uniformly random direction from Xk to obtain Xk+1. The algorithm terminates when it reaches Xn that is ∊-close to ∂Ω. It is not hard to see that the algorithm requires at least Ω(log 1/∊) steps to converge. Only partial results with respect to the upper bound existed. In 1959 M. Motoo established an O(log 1/∊) bound on the running time for convex domains. The results were later generalized for a wider, but still very restricted, class of planar and 3-dimensional domains by G.A. Mikhailov (1979). In our earlier work (2007), we established an upper bound of O(log2 1/∊) on the rate of convergence of WoS for arbitrary planar domains. In this paper we introduce energy functions using Newton potentials to obtain very general upper bounds on the convergence of the algorithm. Special instances of the upper bounds yield the following results for bounded domains Ω:  if Ω is a planar domain with connected exterior, the WoS converges in O(log 1/∊) steps; if Ω is a domain in R3 with connected exterior, the WoS converges in O(log2 1/∊) steps; for d > 2, if Ω is a domain in ℝd, the WoS converges in O((1/∊)2–4/d) steps; for d > 3, if Ω is a domain in ℝd with connected exterior, the WoS converges in O((1/∊)2–4/(d–1)) steps; for any d, if Ω is a domain in ℝd bounded by a smooth surface ∂Ω, the WoS converges in O(log1/∊) steps.  We also demonstrate that the bounds are tight, i.e. we construct a domain from each class for which the upper bound is exact. Our results give the optimal upper bound of O(log1/∊) in many cases for which only a bound polynomial in 1/∊ was previously known."
SODA,2009,68-75,"Sergi Elizalde, Peter Winkler 0001",Sorting by placement and shift.,https://doi.org/10.1137/1.9781611973068.8,"In sorting situations where the final destination of each item is known, it is natural to repeatedly choose items and place them where they belong, allowing the intervening items to shift by one to make room. (In fact, a special case of this algorithm is commonly used to hand-sort files.) However, it is not obvious that this algorithm necessarily terminates. We show that in fact the algorithm terminates after at most 2n−1 – 1 steps in the worst case (confirming a conjecture of L. Larson), and that there are super-exponentially many permutations for which this exact bound can be achieved. The proof involves a curious symmetrical binary representation."
SODA,2009,76-85,"Sam Greenberg, Amanda Pascoe, Dana Randall",Sampling biased lattice configurations using exponential metrics.,https://doi.org/10.1137/1.9781611973068.9,"Monotonic surfaces spanning finite regions of ℤd arise in many contexts, including DNA-based self-assembly, card-shuffling and lozenge tilings. We explore how we can sample these surfaces when the distribution is biased to favor higher surfaces. We show that a natural local chain is rapidly mixing with any bias for regions in ℤ2, and for bias λ > d2 in ℤd, when d > 2. Moreover, our bounds on the mixing time are optimal on d-dimensional hyper-cubic regions. The proof uses a geometric distance function and introduces a variant of path coupling in order to handle distances that are exponentially large."
SODA,2009,86-95,"Frédéric Magniez, Ashwin Nayak 0001, Peter C. Richter, Miklos Santha",On the hitting times of quantum versus random walks.,https://doi.org/10.1137/1.9781611973068.10,"The hitting time of a classical random walk (Markov chain) is the time required to detect the presence of—or equivalently, to find—a marked state. The hitting time of a quantum walk is subtler to define; in particular, it is unknown whether the detection and finding problems have the same time complexity. In this paper we define new Monte Carlo type classical and quantum hitting times, and we prove several relationships among these and the already existing Las Vegas type definitions. In particular, we show that for some marked state the two types of hitting time are of the same order in both the classical and the quantum case. Then, we present new quantum algorithms for the detection and finding problems. The complexities of both algorithms are related to the new, potentially smaller, quantum hitting times. The detection algorithm is based on phase estimation and is particularly simple. The finding algorithm combines a similar phase estimation based procedure with ideas of Tulsi from his recent theorem (Tulsi A.: Phys. Rev. A 78:012310 2008) for the 2D grid. Extending his result, we show that we can find a unique marked element with constant probability and with the same complexity as detection for a large class of quantum walks—the quantum analogue of state-transitive reversible ergodic Markov chains. Further, we prove that for any reversible ergodic Markov chain P, the quantum hitting time of the quantum analogue of P has the same order as the square root of the classical hitting time of P. We also investigate the (im)possibility of achieving a gap greater than quadratic using an alternative quantum walk. In doing so, we define a notion of reversibility for a broad class of quantum walks and show how to derive from any such quantum walk a classical analogue. For the special case of quantum walks built on reflections, we show that the hitting time of the classical analogue is exactly the square of the quantum walk."
