booktitle,year,pages,author,title,ee,abstract
SODA,2014,1-12,"MohammadTaghi Hajiaghayi, Wei Hu, Jian Li 0015, Shi Li 0001, Barna Saha",A Constant Factor Approximation Algorithm for Fault-Tolerant k-Median.,https://doi.org/10.1137/1.9781611973402.1,"In this article, we consider the fault-tolerant k-median problem and give the first constant factor approximation algorithm for it. In the fault-tolerant generalization of the classical k-median problem, each client j needs to be assigned to at least rj ⩾ 1 distinct open facilities. The service cost of j is the sum of its distances to the rj facilities, and the k-median constraint restricts the number of open facilities to at most k. Previously, a constant factor was known only for the special case when all rjs are the same, and alogarithmic approximation ratio was known for the general case. In addition, we present the first polynomial time algorithm for the fault-tolerant k-median problem on a path or an HST by showing that the corresponding LP always has an integral optimal solution. We also consider the fault-tolerant facility location problem, in which the service cost of j can be a weighted sum of its distance to the rj facilities. We give a simple constant factor approximation algorithm, generalizing several previous results that work only for nonincreasing weight vectors."
SODA,2014,13-25,"Nikhil Bansal 0001, Arindam Khan 0001",Improved Approximation Algorithm for Two-Dimensional Bin Packing.,https://doi.org/10.1137/1.9781611973402.2,"We study the two-dimensional bin packing problem with and without rotations. Here we are given a set of two-dimensional rectangular items I and the goal is to pack these into a minimum number of unit square bins. We consider the orthogonal packing case where the edges of the items must be aligned parallel to the edges of the bin. Our main result is a 1.405-approximation for two-dimensional bin packing with and without rotation, which improves upon a recent 1.5 approximation due to Jansen and Prädel. We also show that a wide class of rounding based algorithms cannot improve upon the factor of 1.5."
SODA,2014,26-41,"Aris Anagnostopoulos, Fabrizio Grandoni 0001, Stefano Leonardi 0001, Andreas Wiese",A Mazing 2+∊ Approximation for Unsplittable Flow on a Path.,https://doi.org/10.1137/1.9781611973402.3,"We study the problem of unsplittable flow on a path (UFP), which arises naturally in many applications such as bandwidth allocation, job scheduling, and caching. Here we are given a path with nonnegative edge capacities and a set of tasks, which are characterized by a subpath, a demand, and a profit. The goal is to find the most profitable subset of tasks whose total demand does not violate the edge capacities. Not surprisingly, this problem has received a lot of attention in the research community. If the demand of each task is at most a small-enough fraction δ of the capacity along its subpath (δ-small tasks), then it has been known for a long time [Chekuri et al., ICALP 2003] how to compute a solution of value arbitrarily close to the optimum via LP rounding. However, much remains unknown for the complementary case, that is, when the demand of each task is at least some fraction δ > 0 of the smallest capacity of its subpath (δ-large tasks). For this setting, a constant factor approximation is known, improving on an earlier logarithmic approximation [Bonsma et al., FOCS 2011]. In this article, we present a polynomial-time approximation scheme (PTAS) for δ-large tasks, for any constant δ > 0. Key to this result is a complex geometrically inspired dynamic program. Each task is represented as a segment underneath the capacity curve, and we identify a proper maze-like structure so that each corridor of the maze is crossed by only O(1) tasks in the optimal solution. The maze has a tree topology, which guides our dynamic program. Our result implies a 2+ε approximation for UFP, for any constant ε > 0, improving on the previously best 7+ε approximation by Bonsma et al. We remark that our improved approximation algorithm matches the best known approximation ratio for the considerably easier special case of uniform edge capacities."
SODA,2014,42-54,"Marcin Bienkowski, Jaroslaw Byrka, Marek Chrobak, Lukasz Jez, Dorian Nogneng, Jirí Sgall",Better Approximation Bounds for the Joint Replenishment Problem.,https://doi.org/10.1137/1.9781611973402.4,"The Joint Replenishment Problem (JRP) deals with optimizing shipments of goods from a supplier to retailers through a shared warehouse. Each shipment involves transporting goods from the supplier to the warehouse, at a fixed cost C, followed by a redistribution of these goods from the warehouse to the retailers that ordered them, where transporting goods to a retailer ρ has a fixed cost cρ. In addition, we incur waiting costs for each order, possibly an arbitrary non-decreasing function of time, different for each order. The objective is to minimize the overall cost of satisfying all orders, namely the sum of all shipping and waiting costs. JRP has been well studied in Operations Research and, more recently, in the area of approximation algorithms. For arbitrary waiting cost functions, the best known approximation ratio is 1.8. This ratio can be reduced to ≈ 1.574 for the JRP-D model, where there is no cost for waiting but orders have deadlines. As for hardness results, it is known that the problem is ℙ-hard and that the natural linear program for JRP has integrality gap at least 1.245. Both results hold even for JRP-D. In the online scenario, the best lower and upper bounds on the competitive ratio are 2.64 and 3, respectively. The lower bound of 2.64 applies even to the restricted version of JRP, denoted JRP-L, where the waiting cost function is linear. We provide several new approximation results for JRP. In the offline case, we give an algorithm with ratio ≈ 1.791, breaking the barrier of 1.8. We also show that the integrality gap of the linear program for JRP-L is at least 12/11 ≈ 1.09. In the online case, we show a lower bound of ≈ 2.754 on the competitive ratio for JRP-L (and thus JRP as well), improving the previous bound of 2.64. We also study the online version of JRP-D, for which we prove that the optimal competitive ratio is 2."
SODA,2014,55-71,"Nikhil Bansal 0001, Moses Charikar, Ravishankar Krishnaswamy, Shi Li 0001",Better Algorithms and Hardness for Broadcast Scheduling via a Discrepancy Approach.,https://doi.org/10.1137/1.9781611973402.5,"We study the broadcast scheduling problem with the objective of minimizing the average response time. There is a single server that can hold n pages of unit size, and multiple requests for these pages arrive over time. At each time slot the server can broadcast one page which satisfies all the outstanding requests for this page at that time. The goal is to find a schedule to minimize the average response time of the requests, i.e. the duration since a request arrives until it is satisfied. We give an Õ(log1,5 n) approximation algorithm for the problem improving upon the previous Õ(log 2 n) approximation. We also show an Ω(log1/2–∊n) hardness result, and an integrality gap of Ω(log n) for the natural LP relaxation for the problem. Prior to our work, only NP-Hardness and a (tiny) constant integrality gap was known. These results are based on establishing a close connection to the discrepancy minimization problem for permutation set-systems. Specifically, our improved approximation is based on using recent algorithmic ideas developed for discrepancy minimization. Our integrality gap is obtained from the Ω(log n)-lower bound on the discrepancy of 3-permutations, while our hardness result is based on establishing the first hardness result for the discrepancy of ℓ-permutations."
SODA,2014,72-81,"Ken-ichi Kawarabayashi, Stephan Kreutzer",An Excluded Grid Theorem for Digraphs with Forbidden Minors.,https://doi.org/10.1137/1.9781611973402.6,"The excluded grid theorem, originally proved by Robertson and Seymour in Graph Minors V, is one of the most central results in the study of graph minors. It has found numerous applications in algorithmic graph structure theory, for instance as the basis for bidimensionality theory on graph classes excluding a fixed minor. In 1997, Reed [22] and later Johnson, Robertson, Seymour and Thomas [16] conjectured an analogous theorem for directed graphs, i.e. the existence of a function f : ℕ → ℕ such that every digraph of directed tree-width at least f(k) contains a directed grid of order k. In an unpublished manuscript from 2001, Johnson, Robertson, Seymour and Thomas gave a proof of this conjecture for planar digraphs but no result beyond planar graphs is known to date. In this paper we prove the conjecture for the case of digraphs excluding a fixed undirected graph as a minor. For algorithmic applications our theorem is particularly interesting as it covers those classes of digraphs to which, on undirected graphs, theories based on the excluded grid theorem such as bidimensionality theory apply. We expect similar applications for directed graphs in particular to algorithmic versions of Erdős-Pósa type results and the directed disjoint paths problem."
SODA,2014,82-101,"Sylvain Guillemot, Dániel Marx",Finding small patterns in permutations in linear time.,https://doi.org/10.1137/1.9781611973402.7,"Given two permutations σ and π, the Permutation Pattern problem asks if σ is a subpattern of π. We show that the problem can be solved in time 2O(ℓ2 log ℓ). n, where ℓ = |σ| and n = |π|. In other words, the problem is fixed-parameter tractable parameterized by the size of the subpattern to be found. We introduce a novel type of decompositions for permutations and a corresponding width measure. We present a linear-time algorithm that either finds σ as a subpattern of π, or finds a decomposition of π whose width is bounded by a function of |σ|. Then we show how to solve the Permutation Pattern problem in linear time if a bounded-width decomposition is given in the input."
SODA,2014,102-121,"Laurent Bulteau, Christian Komusiewicz",Minimum Common String Partition Parameterized by Partition Size Is Fixed-Parameter Tractable.,https://doi.org/10.1137/1.9781611973402.8,The NP-hard Minimum Common String Partition problem asks whether two strings x and y can each be partitioned into at most k substrings such that both partitions use exactly the same substrings in a different order. We present the first fixed-parameter algorithm for Minimum Common String Partition using only parameter k.
SODA,2014,122-141,"Yixin Cao 0001, Dániel Marx",Interval Deletion is Fixed-Parameter Tractable.,https://doi.org/10.1137/1.9781611973402.9,"We study the minimum interval deletion problem, which asks for the removal of a set of at most k vertices to make a graph of n vertices into an interval graph. We present a parameterized algorithm of runtime 10k ⋅ nO(1) for this problem—that is, we show that the problem is fixed-parameter tractable."
SODA,2014,142-151,"Fedor V. Fomin, Daniel Lokshtanov, Saket Saurabh 0001",Efficient Computation of Representative Sets with Applications in Parameterized and Exact Algorithms.,https://doi.org/10.1137/1.9781611973402.10,"Let M = (E,I) be a matroid and let S = {S1, …, St} be a family of subsets of E of size p. A subfamily Ŝ ⊆ S is q-representative for S if for every set Y ⊆ E of size at most q, if there is a set X ∊ S disjoint from Y with X ∪ Y ∊ I, then there is a set  ∊ Ŝ disjoint from Y with  ∪ Y ∊ I. By the classical result of Bollobás, in a uniform matroid, every family of sets of size p has a q-representative family with at most  sets. In his famous “two families theorem” from 1977, Lovász proved that the same bound also holds for any matroid representable over a field . As observed by Marx, Lovász's proof is constructive. In this paper we show how Lovász's proof can be turned into an algorithm constructing a q-representative family of size at most  in time bounded by a polynomial in , t, and the time required for field operations. We demonstrate how the efficient construction of representative families can be a powerful tool for designing single-exponential parameterized  and exact exponential time  algorithms. The applications of our approach include the following. In the Long Directed Cycle problem the input is a directed n-vertex graph G and the positive integer k. The task is to find a directed cycle of length at least k in G, if such a cycle exists. As a consequence of our  time algorithm, we have that a directed cycle of length at least logn, if such cycle exists, can be found in polynomial time. As it was shown by Björklund, Husfeldt, and Khanna [ICALP 2004], under an appropriate complexity assumption, it is impossible to improve this guarantee by more than a constant factor. Thus our algorithm not only improves over the best previous logn/log logn bound of Gabow and Nie SODA 2004] but also closes the gap between known lower and upper bounds for this problem. In the Minimum Equivalent Graph (MEG) problem we are seeking a spanning subdigraph D′ of a given n-vertex digraph D with as few arcs as possible in which the reachability relation is the same as in the original digraph D. The existence of a single-exponential cn-time algorithm for some constant c > 1 for MEG was open since the work of Moyles and Thompson [JACM 1969]. To demonstrate the diversity of applications of the approach, we provide an alternative proof of the results recently obtained by Bodlaender, Cygan, Kratsch and Nederlof for algorithms on graphs of bounded treewidth, who showed that many “connectivity” problems such as Hamiltonian Cycle or Steiner Tree can be solved in time 2(t)n on n-vertex graphs of treewidth at most t. We believe that expressing graph problems in “matroid language” shed light on what makes it possible to solve connectivity problems single-exponential time parameterized by treewidth. For the special case of uniform matroids on n elements, we give a faster algorithm computing a representative family in time . We use this algorithm to provide the fastest known deterministic parameterized algorithms for k-Path, k-Tree, and more generally, for k-Subgraph Isomorphism, where the k-vertex pattern graph is of constant treewidth. For example, our k-Path algorithm runs in time  on weighted graphs with maximum edge weight W."
