booktitle,year,pages,author,title,ee,abstract
STOC,1986,1-5,David A. Mix Barrington,Bounded-Width Polynomial-Size Branching Programs Recognize Exactly Those Languages in NC¹,https://doi.org/10.1145/12130.12131,"We show that any language recognized by an NC 1 circuit (fan-in 2, depth O (logn)) can be recognized by a particular type of width 5 polynomial-size branching program. As any bounded-width polynomial-size branching program can be simulated by an NC 1 circuit, we have that the class of languages recognized by such programs is exactly non-uniform NC 1. Fur-ther, following Ruzzo [Ru81] and Cook [Co85], if the branching programs are restricted to be ATIME (log n) uniform, they recognize the same languages as do ATIME (log n)-unfform NC 1 circuits, that is, those languages in ATIME (log n). We also extend the method of proof to investigate the complexity of the word problem for a fixed permutation group."
STOC,1986,6-20,Johan Håstad,Almost Optimal Lower Bounds for Small Depth Circuits,https://doi.org/10.1145/12130.12132,We give improved lower bounds for the size of small depth circuits computing several functions. In particular we prove almost optimal lower bounds for the size of parity circuits. Further we show that there are functions computable in polynomial size and depth k but requires exponential size when the depth is restricted to k-1. Our main lemma which is of independent interest states that by using a random restriction we can convert an AND of small ORs to an OR of small ANDs and conversely.
STOC,1986,21-29,Jin-yi Cai,"With Probability One, A Random Oracle Separates PSPACE from the Polynomial-Time Hierarchy",https://doi.org/10.1145/12130.12133,"We consider how much error a fixed depth Boolean circuit has to make for computing the parity function. We show that with an exponential bound of the form exp (n, t) on the size of the circuits, they make asymptotically 50% error on all possible input, uniformly."
STOC,1986,30-38,"Miklós Ajtai, László Babai, Péter Hajnal, János Komlós, Pavel Pudlák, Vojtech Rödl, Endre Szemerédi, György Turán",Two lower bounds for branching programs,https://doi.org/10.1145/12130.12134,"The first result concerns branching programs having width (log n){*). We give an fl (n log n~ log log n) lower bound for the size of such branching programs computing almost any symmetric Boolean fnnction and in particular the following explicit fnnction: the sum of the input variables is a quadratic residue mod p where p is any given prime between n 1/4 and n 1/3. This is a strengthening of previous nonlinear lower bounds obtained by "
STOC,1986,39-49,"Zvi Galil, Ravi Kannan, Endre Szemerédi",On Nontrivial Separators for k-Page Graphs and Simulations by Nondeterministic One-Tape Turing Machines,https://doi.org/10.1145/12130.12135,"Let S: N~ N be a monotone function. An n-vertex graph G=(V, E)(directed or undirected) has an S-separator C if there is a partition V= A tJ BUC,"
STOC,1986,50-58,Andrei Z. Broder,How hard is to marry at random? (On the approximation of the permanent),https://doi.org/10.1145/12130.12136,"It is well-known that the computation of the permanent of 0-1 matrices, which is the same as computing the number of matchings in bipartite graph, is# P-complete. However the complexity of computing a good approximation of the number of matchings, is an open question and it is the leading candidate for a problem for which one solution can be found in polynomial time, but for which even approximating the number of solutions is hard. In this paper we present a fully polynomial (e, 6)-approximation scheme for the permanent of 0-1 matrices where at least half of the entries in every row and every column are l's.The novel algorithm uses a Markov chain that converges to the uniform distribution on the space of perfect matchings for any given graph. We show that it converges in polynomial time (in terms of the variation distance) for all dense enough graphs. Based on this chain we construct a sampling scheme that allows us to approximate the permanent of dense 0-1 matrices in polynomial time. Finally we show that the exact computation of the permanent of such matrices is still~ P-complete."
STOC,1986,59-68,"Shafi Goldwasser, Michael Sipser",Private Coins versus Public Coins in Interactive Proof Systems,https://doi.org/10.1145/12130.12137,"An interactive proof system is a method by which one party of unlimited resources, called the prover, can convince a party of limited resources, call the verifier, of the truth of a proposition. The verifier may toss coins, ask repeated questions of the prover, and run efficient tests upon the prover's responses before deciding whether to be convinced. This extends the familiar proof system implicit in the notion of NP in that there the verifier may not toss coins or speak, but only listen and verify. Interactive proof systems may not yield proof in the strict mathematical sense: the"" proofs"" are probabilistic with an exponentially small, though non-zero chance of error."
STOC,1986,69-76,Mark W. Krentel,The Complexity of Optimization Problems,https://doi.org/10.1145/12130.12138,"We consider optimization problems such as CLIQUE and TRAVELLING SALESPERSON and show that their true optimization versions yield a natural class of functions, Which we call OptP, with natural complete problems. The motivation for considering problems in this manner is that it gives rise to a hierarchy of problems and thus allows us to make finer distinctions on their complexity. For example, in our framework, TRAVELLING SALESPERSON is strictly harder than CLIQUE, and CLIQUE is strictly harder than BIN PACKING. We also relate OptP to the class of functions computable in polynomial time with an oracle for NP by showing that every pSAT function decomposes into an OptP problem followed by a polynomialtime computation"
STOC,1986,77-90,"Edward G. Coffman Jr., Frank Thomson Leighton",A Provably Efficient Algorithm for Dynamic Storage Allocation,https://doi.org/10.1145/12130.12139,"The design and analysis of algorithms for on-line dynamic storage allocation has been a fundamental problem area in computer science for many years. In this paper we study the stochastic behavior of dynamic allocation algorithms under the natural assumption that files enter and leave the system according to a Poisson process. In particular, we prove that for any dynamic allocation algorithm and any distribution of file sizes, the expected wasted space (or fragmentation) in the system at any time is~(-v~'x/loglogN), where N is the expected number of items (or used space) in the system. This result is known to be tight in the special case when all files have the same size. More importantly, we also construct a dynamic allocation algorithm which for any distribution of file sizes wastes only O (x/~'log 3/4 N) space with very high probability. This bound is also shown to be tight for a wide variety of file-size distributions, including for example the uniform and normal distributions.The results are significant because they show that the cumulative wasted space in the holes formed by the continual arrival and departure of items is a vanishingly small portion of the used space, at least on the average. This fact is in striking contrast with Knuth's wellknown 50% rule which states that the number of these holes is linear in the used space. Moreover, the proof techniques establish a surprising connection between stochastic processes, such as dynamic allocation, and static problems such as bin-packing and planar matching. We suspect that the techniques will also prove useful in analyzing other stochastic processes which might otherwise prove intractable. Lastly, we present experimental data in support of the theoretical proofs, and as a basis for postulating several conjectures."
STOC,1986,91-103,"Frank Thomson Leighton, Peter W. Shor","Tight Bounds for Minimax Grid Matching, With Applications to the Average Case Analysis of Algorithms",https://doi.org/10.1145/12130.12140,"The minimax grid matching problem is a fundamental combinatorial problem associated with the average case analysis of algorithms. The problem has arisen in a number of interesting and seemingly unrelated areas, including wafer-scale integration of systolic arrays, twodimensional discrepancy problems, and testing pseudorandom number generators. However, the minimax grid matching problem is best known for its application to the maximum up-right matching problem. The maximum up-right matching problem was originally defined by Karp, Luby and Marchetti-Spaccamela in association with algorithms for 2-dimensional bin packing. More recently, the up-right matching problem has arisen in the average case analysis of on-line algorithms for 1-dimensional bin packing and dynamic allocation.In this paper, we solve both the minimax grid matching problem and the maximum up-right matching problem. As a direct result, we obtain tight upper bounds on the average case behavior of the best algorithms known for 2-dimensional bin packing, 1-dimensional on-line packing and on-line dynamic allocation. The results also solve a long-open question in mathematical statistics."
