booktitle,year,pages,author,title,ee,abstract
STOC,1995,1-10,"Samir Khuller, Balaji Raghavachari",Improved approximation algorithms for uniform connectivity problems.,https://doi.org/10.1145/225058.225066,The problem of finding minimum weight spanning subgraphs with a given connectivity requirement is considered. The problem is NP-hard when the connectivity requirement is greater than one. Polynomial time approximation algorithms for various weighted and unweighed connectivity problems are given.
STOC,1995,11-17,David R. Karger,A randomized fully polynomial time approximation scheme for the all terminal network reliability problem.,https://doi.org/10.1145/225058.225069,"The classic all-terminal network reliability problem posits a graph, each of whose edges fails independently with some given probability. The goal is to determine the probability that the network becomes disconnected due to edge failures. This problem has obvious applications in the design of communication networks. Since it is [?-complete, and thus believed hard to solve exactly, a great deal of research has been devoted to estimating the failure probability. In this paper, we give a fully polynomial time approximation scheme that, given any n-vertex graph with specified failures probabilities, computes in time polynomial in n and I/c an estimate for the failure probability that is accurate to within a relative error of 1+ c with high probability. Some extensions to k-connectivity, strong connectivity y, r-way disconnection, and the Tutte Polynomial are also described."
STOC,1995,18-25,"David R. Karger, Serge A. Plotkin","Adding multiple cost constraints to combinatorial optimization problems, with applications to multicommodity flows.",https://doi.org/10.1145/225058.225073,"Minimum cost multicommodity flow is an instance of a simpler problem(multicommodity flow) to which a cost constraint has been added. In this paper we present a general scheme for solving a large class of such “cost-added” problems—even if more than one cost is added. One of the main applications of this method is a new deterministic algorithm for approximately solving the minimumcost multicommodity flow problem.Our algorithm finds a (1+ e) approximation to the minimum cost flow in 0 (e-3kmn) time, where k is the number of commodities, m is the number of edges, and n is the number vertices in the input problem. This improves the previous best deterministic bounds of O (e-4kmn2)[9] and 6 (e-2k2m2)[15] by f~ ctors of n/6 and ekm/n respectively. In fact, it even dominates the best randomized bound of 0 (e-2km2)[15]."
STOC,1995,26-35,"Jon M. Kleinberg, Éva Tardos",Approximations for the disjoint paths problem in high-diameter planar networks.,https://doi.org/10.1145/225058.225075,"We consider the problem of approximating the maximum number of distinguished ternrinal pairs in a graph that canbe simultaneously conneetedvia edge-disjoint paths. This is a classicalNP-complete problem for which no general approximation techniquesareknow~ it hasrecently beenbrought into focus in papersdiscussingapplications to admission control in high-speednetworks andto routing in all-optical networks. We provide an O (log n)-approximation for the classof nearly-Eulerian, uniformly high-diameter planar graphs, which includestwo-dmensional meshes and other common planar interconnection networks. We also give an O (log n)-approximation to the minimum number of wavelengths needed to route a collection of terminal pairs in the “optical routing” model considered by Raghavan and Upfal, and others this improves on an O (log 2n)-approximation for the special case of the mesh obtained by Aumarm and Rabani. Our algorithm makes use of a number of new techniques, including the construction of a “crossbar” structure in any nearly-Eulerian planar graph, and develops some connections with classical matroid algorithms."
STOC,1995,36-44,"Matthew K. Franklin, Moti Yung",Secure hypergraphs: privacy from partial broadcast (Extended Abstract).,https://doi.org/10.1145/225058.225077,"A “partial broadcast channel” enables one processor to send the same message-simultaneously and privately—to a fixed subset of processors. Suppose that a collection of processors are connected by an arbitrary network of partial broadcast channels (a hypergraph). We initiate the study of necessary and sufficient conditions, complexity bounds, and protocols for individual processors to exchange private messages across this network. Private message exchange, in turn, enables the realization of general secure computation primitives. The model (motivated by various environments such as multicast network architectures and group communication in distributed systems) is an intermediate setting between the private channels model and the full information model, both of which have been investigated extensively in the last few years. We assume an all-powerful adversary(ie, the information theoretic notion of security), and our techniques are combinatorial. Both the possibility and the polynomial-time feasibility of private message exchange are investigated."
STOC,1995,45-56,"Mihir Bellare, Oded Goldreich 0001, Shafi Goldwasser",Incremental cryptography and application to virus protection.,https://doi.org/10.1145/225058.225080,"The goal of incremental cryptography is to design cryptographic algorithms with the property that having applied the algorithm to a document, it is possible to quickly update the result of the algorithm for a modified document, rather than having to re-compute it from scratch. In settings where cryptographic algorithms such as encryption or signatures are frequently applied to changing documents, dramatic efficiency improvements can be achieved. One such setting is the use of authentication tags for virus protection. We consider documents that can be modified by powerful (and realistic) document modification operations such as insertion and deletion of character-strings(or equivalently cut and paste of text). We provide efficient incremental signature and message authentication schemes supporting the above document modification operations. They meet a strong notion of tamper-proof security which is appropriate for the virus protection setting. We initiate a study of increment al encryption, providing definitions as well as solutions. Finally, we raise the novel issue of “privacy” of incremental authentication schemes."
STOC,1995,57-66,"Mihir Bellare, Phillip Rogaway",Provably secure session key distribution: the three party case.,https://doi.org/10.1145/225058.225084,"We study session key distribution in the ting of Needham and Schroeder.(This is three-party setthe trust model assumed by the popular Kerberos“authentication system.) Such protocols are basic building blocks for contemporary distributed systems—yet the underlying problem has, up until now, lacked a definition or provably-good solution, One consequence is that incorrect protocols have proliferated. This paper provides the first treatment of this problem in the complexity-theoretic framework of modern cryptography. We present a definition, protocol, and a proof that the protocol satisfies the definition, assuming the (minimal) assumption of a pseudorandom function. When this assumption is appropriately instantiated, our protocols are simple and efficient."
STOC,1995,67-75,Andrew Chi-Chih Yao,Security of quantum protocols against coherent measurements.,https://doi.org/10.1145/225058.225085,"Andrew Chi-Chih Yao Department of Computer Science Princeton L’niversity Princeton, New Jersey(X3544The goal of quantum cryptography is to design crypt ographic protocols whose security depends on quantum physics and little else. A serious obstacle to security proofs is the cheaters’ ability to make coherent measurements on the joint, properties of large composite states. WTith the exception of cornmtt protocols, no cryptographic primitit’es have been proved secure when coherent measurements are alIowed. In this paper we develop some mathematical techniques for analyzing probabilistic events in Hilbert spaces, and prove the security of a canonical quantum oblivious transfer protocol against coherent measurements."
STOC,1995,76-82,"László Lovász 0001, Peter Winkler 0001",Efficient stopping rules for Markov chains.,https://doi.org/10.1145/225058.225086,"Let lf be the transition matrix, and a the initial state distribution. for a discrete-time finite-state irreducible Markov chain. A stopping rule for M is an algorithm which observes the progress of the chain and then stops it at some random time r; the distribution of the final state is denoted by ar. We give a useful characterization for stopping rules which are optimal for given target distribution r, in the sense that~’=~ and the expected stopping time Er is minimal. Four classes of optimal stopping rules are described, including a unique“threshold” rule which also minimizes max (r). The minimum value of E17, which we denote by H (a, r), is easily computable from the hitting times of M, For applications in computing, the most important, case is when u is concentrated on a single starting state s and r is the stationary distribution T. We describe a simple, practical stopping rule which achieves target distribution close to T in expected time of order Z&..= max, Lf (s, m). Finally, we give a stopping rule that runs in time polynomial in the maximum hitting time of Al and achieves the stationary distribution exactly, even though the transition probabilities of the chain are unknown. Some of the work described herein is joint with David Aldous."
STOC,1995,83-92,"Yuval Rabani, Yuri Rabinovich, Alistair Sinclair",A computational view of population genetics.,https://doi.org/10.1145/225058.225088,"\form of branching processes and Markov chains have had a major impact in algorithmic and analytical applications in Computer Science(see, eg,[2j and the surveys [12, 14]). In contrast, and despite their inherently greater power, the study of nonlinear d:~ namical systems in Computer Science is still in its inl ancy(though we mention some recent exceptions below). Motivated by the belief that nonlinear systems will play an increasing role in future, we aim in this paper to contribute to research on their basic properties, and to develop analytical tools for them analogous to those that have been essential in applications of linear systems. Many nonlinear systems of computational interest can be viewed as quadrattc dynamtcal systems(QDS). In a QDS, the probability distribution(also called the “population”) p~ at time t evolves under random pairwise interactions, so that"
