booktitle,year,pages,author,title,ee,abstract
STOC,1998,1-9,"Oded Goldreich 0001, Shafi Goldwasser",On the Limits of Non-Approximability of Lattice Problems.,https://doi.org/10.1145/276698.276704,"Wo show simple constantround interactive proof systems for pcoblcms capturing the appcoximabiity, to within a factor of &, of optimization problems in integer lattices; specifically, the closest vector problem (CVP), and the shortest vector pcoblom@ VP), These interactive proofs are for the “coNP direction”; that is, we give an interactive protocol showing that a vector is “far” from the lattice (for CVP), and an interactive protocol showing that the shortest-lattice-vector la Ulong”(for SVP). Furthermore, these interactive proof systems ace Honest-Verifier Perfect Zero-Knowledge. We conclude that approximating CVP (resp., SVP) within a factor of fi is in NP n codM. Thus, it seems unlikely that approximating these problems to within a fi factor is NP-hard, Pccviously, for the CVP (resp., SVP) problem, La&arias et, ol,, H&tad and Banaszczyk showed that the gap problem corresponding to approximating CVP (resp., SVP) within n is in NP n con/p. On the other hand, Arora et. al. showed that the gap problem corresponding to approximating CVP within 2’0so* ooo n is quasi-NP-hard."
STOC,1998,10-19,Miklós Ajtai,The Shortest Vector Problem in L2 is NP-hard for Randomized Reductions (Extended Abstract).,https://doi.org/10.1145/276698.276705,"We show that the shortest vector problem in lattices with La norm is NP-hard for randomized reductions. Moreover we also show that there is an absolute constant E> 0 so that to find a vector which is longer than the shortest non-zero vector by no more than a factor of 1+ 2’**(with respect to the Es norm) is also NP-hard for randomized reductions. The corresponding decision problem is NP-complete for randomized reductions. 1. Introduction. A lattice in R* is the set of all integer linear combinations of It fixed linearly independent vectors. T’he question of finding the shortest non-zero vector in a lattice with repsect to the L, norm was proved to be NP-hard by Van Emde Boas. However the corresponding problem for the Lz norm (or any other &norms for 1 5 p< OD) remained unsolved. Van Emde Boas conjectured almost twenty years ago (cf.[vEB]) that the L2 shortest vector problem for lattices in Z* is NP-hard and the corresponding decision problem is NP-complete. The cr-approximate version of the problem is the following: find a non-zero vector 11 in the lattice 1; so that its length is at most 1] vc]] where 0 is a shortest non-zero vector of the lattice. It has been shown by J. Lagarias, HW Lens&a and, C. I? Schnorr (cf.[LLS]) that if the cr-appro, ximate problem is NP-hard for any Q> nl* a (where n is the dimension of the lattice) than NP= co-NP. According to recent a result of 0. Goldreich and S. Goldwasser it is unlikeley that the a-approximation problem is NP-hard even for Q:= $, since this problem is in NP tl coAM (see [GG]). In this paper we show that the shortest vector problem is NP-hard for randomized reductions. That is, there is a probabilistic Turing-machine which in polynomial time reduces any problem in NP to instances of the shortest vector problem. In other words this probabilistic ‘Ruing machine can solve in polynomial time any problem in NP, provided that it can use an oracle which returns the solution of the shortest vector problem if an instance of it presented (by giving a basis of the corresponding lattice). We prove the same result about the 1+ 2-*’-approximate problem where E> 0 is n sufficiently small absolute constant and n is the dimension ot the lattice.(Recently J.-Y. Cai and A. Nerurkar has shown, with a modification of the proof preseneted in this paper, that the factor 1-k 2~*’can be improved to 1+ It+(see [CNJ)). Adleman proved in 1995 (see [Adl]) that factoring integers can be reduced to the shortest vector problem in random polynomial time, using some very reasonable but unproved assumptions. The work of the present paper has started as an attempt to give a proof of Adleman’s theorem without the unproven assumptions.Adleman has defined a lattice for his proof, using the logarithms of primes. This lattice plays a crucial role in our proof as well. Actually we use a modified and extended vcrsion of the original lattice. Adleman has used his lattice to factor the integer n. By finding a short vector in the lattice it is possible to find supersmooth congruences modulo n,-that is, different products of primes (not greater than a polynomial of log n) which are congruent modulo n."
STOC,1998,20-30,"Dorit Aharonov, Alexei Y. Kitaev, Noam Nisan",Quantum Circuits with Mixed States.,https://doi.org/10.1145/276698.276708,"Current formal m0d. h for quantum computntion deal only with unitary gates operating on “pure quantum states”. In these models it is dificult or impossible to deal formally with several central issues: measurements in the middle of the computation; decoherence and noise,, using probabilistic subroutines, and more. It turns out, that the restriction to unitary gates and pure states is unnecessary. In this paper we general-ize the formal model of quantum circuits to a model in which the state can be a general quantum state, namely a mixed state, or a Vensity matrix”, and the gates can be general quantum operations, not necessarily unita y. The new model is shown to be equivalent in computational power to the standard one, and the problems mentioned above essentially disappear.The main result in this paper is a solution for the subroutine problem. The general function that a quantum circuit outputs is a probabilistic function. zlowever, the question of using probabilistic functions as subroutines ‘was not previously dealt with, the reason being that in the language of pure states, this simply can not be done. We define a natural notion of wing general subroutines, and show that using general sub-routines does not strengthen the model."
STOC,1998,31-40,Mark Huber,Exact Sampling and Approximate Counting Techniques.,https://doi.org/10.1145/276698.276709,"WC present two algorithms for uniformly sampling from the proper colorings of a graph using k colors. We use exact snmpling from the stationary distribution of a Markov chain with states that are the k-colorings of a graph with maximum degree A, As opposed to approximate sampling algorithms based on rapid mixing, these algorithms have terminntion criteria that allow them to stop on some inputs much more quickly than in the worst case running time bound. For the first algorithm we show that when k> A (A+ 2), the algorithm has an upper limit on the expected running time that is polynomial, For the second algorithm we show that for b> rA, where r is an integer that satisfies rp> n, the running time is polynomial, Previously, Jet-rum showed that it was possible to approximately sample uniformly in polynomial time from the set of k-colorings when k 2 2A, but our algorithm is the first polynomial time e~ uct sampling algorithm for this problem. Using approximate sampling, Jerrum also showed how to approximately count the number of b-colorings, We give a new procedure for approximntcly counting the number of k-colorings that improves the running time of the procedure of Jerrum by a factor of (m/n) 2 when k 2 2A, where n is the number of nodes in the graph to be colored and m is the number of edges. In addition, WC present an improved analysis of the chain of Luby and Vigoda for exact sampling from the independent sets of a graph. Finally, we present the first polynomial time method for exactly sampling from the sink free orientations of a gmph. Bubley and Dyer showed how to approximately sample from this state space in O (m3 In (@)) time, our algorithm takes 0 (m4) expected time."
STOC,1998,41-47,"Assaf Natanzon, Ron Shamir, Roded Sharan",A Polynomial Approximation Algorithm for the Minimum Fill-In Problem.,https://doi.org/10.1145/276698.276710,"In the minimum fill-in problem, one wishes to find a set of cdgco of smallest size, whose addition to a given graph will make it chordal, The problem has important applications in numerical algebra and has been studied intensively since the 197Os, We give the first polynomial approximation algorithm for the problem, Our algorithm constructs a triangulation whose size is at most eight times the optimum size aquarcd, The algorithm builds on the recent parameterized algorithm of Kaplan, Shamir and Tarjan for the same problem."
STOC,1998,48-52,"Gruia Calinescu, Howard J. Karloff, Yuval Rabani",An Improved Approximation Algorithm for Multiway Cut.,https://doi.org/10.1145/276698.276711,"Given an undirected graph wit. h edge co&s and a subset of k nodes called terminals, a multiway cut is a subset of edges whose removal disconnects each terminal from the rest.~ iULTIW.~ y CUT is the problem of finding a multiway cut of minimum cost.. Previously, a very simple combinatorial algorithm due to Dahlhaus, Johnson, Papadimitriou, Seymour, and% nnr-lkakis gave a performance guarantee of 2 (1-$), In this paper, we present a new linear programming rslax-&ion for~ fULTIW&Y CUT and a new approximation dgorithm based on it. The algorithm breaks the threshold of 2 for approximating MULTIWAY CUT, achieving a performance ratio of at. most 1.5-$. This improves the previous result for every value of k. In particular, for k= 3 we get a ratio ofZ< L c; 3’"
STOC,1998,53-62,Lov K. Grover,A Framework for Fast Quantum Mechanical Algorithms.,https://doi.org/10.1145/276698.276712,"A framework is presented for the design and analysis of quantum mechanical algorithms, the 0 (fi) step quantum search algorithm is an immediate consequence of this framework. It leads to several other search-type applications-an example is presented where the Walsh-Hadamard (WH) transform of the quantum search algorithm is replaced by another transform tailored to the parameters of the problem. Also, it leads to quantum mechanical algorithms for problems not immediately connected with search-two such algorithms are presented for calculating the mean and median of statistical distributions. In order to classically estimate either the mean or median of a given distribution to a precision E, needs a (~-~) steps. The best known quantum mechanical algorithm for estimating the median takes O (E-‘) steps, and that for estimating the mean takes O (E"
STOC,1998,63-68,"Harry Buhrman, Richard Cleve, Avi Wigderson",Quantum vs. Classical Communication and Computation.,https://doi.org/10.1145/276698.276713,"WC present n simple and general simulation technique that transforms any black-box quantum algorithm (6 la Grover’s database search nlgorithm) to a quantum communication protocol for a relntcd problem, in a way that fully exploits the quantum parallelism. This allows us to obtain new positive and negative results. The positive results are novel quantum communication protocols thnt nre built from nontrivial quantum algorithms via this simulation, These protocols, combined with (old and new) classical lower bounds, nre shown to provide the first asymptotic separation results between the quantum and classical (probabilistic) hvoparty communication complexity models. In particular, we obtain a quadratic separation for the bounded-error model, and an exponential separntion for the zero-error model. The negative results transform known quantum communication lower bounds to computational lower bounds in the black-box model, In particular, we show that the quadratic speed-up achieved by Grover for the OR function is impossible for the PARITY func-tion or the MAJORITY function in the bounded-error model, nor ia It possible for the OR function itself in the exact case. This dichotomy naturally suggests a study of bounded-depth predicates (Le. those in the polynomial hierarchy) between OR and MAJORITY. We present black-box algorithms that achieve near quadratic speed up for nil such predicates."
STOC,1998,69-78,"David R. Karger, Matthew S. Levine",Finding Maximum Flows in Undirected Graphs Seems Easier than Bipartite Matching.,https://doi.org/10.1145/276698.276714,"Consider an rr-vertex, m-edge, undirected graph with maximum llow value v. We give a method to find augmenting paths in such a graph in amortized sub-linear (O (n@) time per path. This lets us improve the time bound of the classic augmenting path algorithm to O (m+ nvsi2) on simple graphs. The addition of a blocking flow subroutine gives a simple, deterministic O (nm2/3v1/6)-time algorithm, We also use our technique to improve known randomized algorithms, giving@ rtr+ nv5/4)-time and d (m+-nt’~ gv)-time algorithms for capacitated undirected graphs.-For simple graphs, in which vs II, the last bound is a (n2s2), improving on the best previous bound of O (n2* 5), which is also the best known time bound for bipartite matching."
STOC,1998,79-89,"Jacob Holm, Kristian de Lichtenberg, Mikkel Thorup","Poly-Logarithmic Deterministic Fully-Dynamic Algorithms for Connectivity, Minimum Spanning Tree, 2-Edge, and Biconnectivity.",https://doi.org/10.1145/276698.276715,"Deterministic fully dynamic graph algorithms are presented for connectivity, minimum spanning tree, 2-edge connectivity, and biconnectivity. Assuming that we start with no edges in a graph with n vertices, the amortized operation costs are O(log2 n) for connectivity, O(log4 n) for minimum spanning forest, 2-edge connectivity, and O(log5 n) biconnectivity."
