booktitle,year,pages,author,title,ee,abstract
STOC,1987,1-6,"Don Coppersmith, Shmuel Winograd",Matrix Multiplication via Arithmetic Progressions,https://doi.org/10.1145/28395.28396,"We present a new method for accelerating matrix multiplication asymptotically. This work builds on recent ideas of Volker Strassen, by using a basic trilinear form which is not a matrix product. We make novel use of the Salem-Spencer Theorem, which gives a fairly dense set of integers with no three-term arithmetic progression. Our resulting matrix exponent is 2.376."
STOC,1987,7-18,"Andrew V. Goldberg, Robert Endre Tarjan",Solving Minimum-Cost Flow Problems by Successive Approximation,https://doi.org/10.1145/28395.28397,"We introduce a framework for solving minimum-cost flow problems. Our approach measures the quality of a solution by the amount that the complementary slackness conditions are violated. We show how to extend techniques developed for the maximum flow problem to improve the quality of a solution. This framework allows us to achieve Ο(min(n3, n5/3 m2/3, nm log n) log (nC)) running time."
STOC,1987,19-28,Greg N. Frederickson,A New Approach to All Pairs Shortest Paths in Planar Graphs (Extended Abstract),https://doi.org/10.1145/28395.28398,"An algorithm is presented for generating a succinct encoding of all pairs shortest path information in a directed planar graph G with real-valued edge costs but no negative cycles. The algorithm runs in Ο(pn) time, where n is the number of vertices in G, and p is the minimum cardinality of a subset of the faces that cover all vertices, taken over all planar embeddings of G. Linear-time algorithms are presented for various subproblems including that of finding an appropriate embedding of G and a corresponding face-on-vertex covering of cardinality Ο(p), and of generating all pairs shortest path information in a directed outerplanar graph."
STOC,1987,29-38,Pravin M. Vaidya,An Algorithm for Linear Programming which Requires O(((m+n)n^2 + (m+n)^1.5 n)L) Arithmetic Operations,https://doi.org/10.1145/28395.28399,"We present an algorithm for linear programming which requires Ο(((m + n) n2 + (m + n)1.5 n) L) arithmetic operations where m is the number of inequalities, and n is the number of variables. Each operation is performed to a precision of Ο (L) bits. L is bounded by the number of bits in the input."
STOC,1987,39-45,"Alok Aggarwal, Leonidas J. Guibas, James B. Saxe, Peter W. Shor",A Linear Time Algorithm for Computing the Voronoi Diagram of a Convex Polygon,https://doi.org/10.1145/28395.28400,"We present an algorithm for computing certain kinds of three-dimensional convex hulls in linear time. Using this algorithm, we show that the Voronoi diagram of n points in the plane can be computed in Θ(n) time when these points form the vertices of a convex polygon in, say, counterclockwise order. This settles an outstanding open problem in computational geometry. Our techniques can also be used to obtain linear time algorithms for computing the farthest-point Voronoi diagram and the medial axis of a convex polygon and for deleting a vertex from a general planar Voronoi diagram."
STOC,1987,46-55,"Kazuo Iwano, Kenneth Steiglitz",Testing for Cycles in Infinite Graphs with Periodic Structure (Extended Abstract),https://doi.org/10.1145/28395.28401,"A k-dimensional dynamic graph can be represented by a finite graph with k-dimensional labels on each edge, which is called a static graph. See Fig. 1 for an example. The cycle problem then becomes that of finding whether there is a (not necessarily simple) cycle in the static graph with"
STOC,1987,56-65,Kenneth L. Clarkson,Approximation Algorithms for Shortest Path Motion Planning (Extended Abstract),https://doi.org/10.1145/28395.28402,"This paper gives approximation algorithms of solving the following motion planning problem: Given a set of polyhedral obstacles and points s and t, find a shortest path from s to t that avoids the obstacles. The paths found by the algorithms are piecewise linear, and the length of a path is the sum of the lengths of the line segments making up the path. Approximation algorithms will be given for versions of this problem in the plane and in three-dimensional space. The algorithms return an ε-short path, that is, a path with length within (1 + ε) of shortest. Let n be the total number of faces of the polyhedral obstacles, and ε a given value satisfying Ο < ε ≤ π. The algorithm for the planar case requires Ο(n log n)/ε time to build a data structure of size Ο(n/ε). Given points s and t, and ε-short path from s to t can be found with the use of the data structure in time Ο(n/ε + n log n). The data structure is associated with a new variety of Voronoi diagram. Given obstacles S ⊂ Ε3 and points s, t ε E3, an ε-short path between s and t can be found in Ο(n2λ(n) log(n/ε)/ε4 + n2 lognp log(n logp)) time, where p is the ratio of the length of the longest obstacle edge to the distance between s to t. The function λ(n) = α(n)Ο(α(n)Ο(1)), where the α(n) is a form of inverse of Ackermann's function. For log(1/ε) and log p that are Ο(log n), this bound is Ο(log n2(n)λ(n)/ε4)."
STOC,1987,66-76,"Bernard Chazelle, Herbert Edelsbrunner, Leonidas J. Guibas",The Complexity of Cutting Convex Polytopes,https://doi.org/10.1145/28395.28403,"Throughout this paper, we use the term subdivision as a shorthand for “a subdivision of E2 into convex regions”. A subdivision is said to be of size n if it is made of n convex (open) regions, and it is of degree d if every region is adjacent to at most d other regions. We define the line span of a subdivision as the maximum number of regions which can be intersected by a single line (section 3)."
STOC,1987,77-82,Roman Smolensky,Algebraic Methods in the Theory of Lower Bounds for Boolean Circuit Complexity,https://doi.org/10.1145/28395.28404,"We use algebraic methods to get lower bounds for complexity of different functions based on constant depth unbounded fan-in circuits with the given set of basic operations. In particular, we prove that depth k circuits with gates NOT, OR and MODp where p is a prime require Exp(Ο(n1/2k)) gates to calculate MODr functions for any r ≠ pm. This statement contains as special cases Yao's PARITY result [ Ya 85 ] and Razborov's new MAJORITY result [Ra 86] (MODm gate is an oracle which outputs zero, if the number of ones is divisible by m)."
STOC,1987,83-93,"Paul Beame, Johan Håstad",Optimal Bounds for Decision Problems on the CRCW PRAM,https://doi.org/10.1145/28395.28405,"Optimal Ω(log n/log log n) lower bounds on the time for CRCW PRAMS with polynomially bounded numbers of processors or memory cells to compute parity and a number of related problems are proven. A strict time hierarchy of explicit Boolean functions of n bits on such machines that holds up to Ο(log n/log log n) time is also exhibited. That is, for every time bound T within this range a function is exhibited that can be easily computed using polynomial resources in time T but requires more than polynomial resources to be computed in time T - 1. Finally, it is shown that almost all Boolean functions of n bits require log n - log log n + Ω(1) time when the number of processors is at most polynomial in n. The bounds do not place restrictions on the uniformity of the algorithms nor on the instruction sets of the machines."
STOC,1987,94-100,"Wolfgang Maass 0001, Georg Schnitger, Endre Szemerédi",Two Tapes Are Better than One for Off-Line Turing Machines,https://doi.org/10.1145/28395.28406,We prove the first superlinear lower bound for a concrete decision problem in P on a Turing machine with one work tape and a two-way input tape (also called: off-line 1-tape Turing machine). In particular we show for off-line Turing machines that 2 tapes are better than 1 and that 3 pushdown stores are better than 2 (both in the deterministic and in the nondeterministic case).
STOC,1987,101-109,"David A. Mix Barrington, Denis Thérien",Finite Monoids and the Fine Structure of NC¹,https://doi.org/10.1145/28395.28407,"Recently a new connection was discovered between the parallel complexity class NC1 and the theory of finite automata in the work of Barrington on bounded width branching programs. There (nonuniform) NC1 was characterized as those languages recognized by a certain nonuniform version of a DFA. Here we extend this characterization to show that the internal structures of NC1 and the class of automata are closely related. In particular, using Thérien's classification of finite monoids, we give new characterizations of the classes AC0, depth-k AC0, and ACC, the last being the AC0 closure of the mod q functions for all constant q. We settle some of the open questions in [3], give a new proof that the dot-depth hierarchy of algebraic automata theory is infinite [8], and offer a new framework for understanding the internal structure of NC1."
STOC,1987,110-122,Lane A. Hemachandra,The Strong Exponential Hierarchy Collapses,https://doi.org/10.1145/28395.28408,"The polynomial hierarchy, composed of the levels P, NP, PNP, NPNP, etc., plays a central role in classifying the complexity of feasible computations. It is not known whether the polynomial hierarchy collapses. We resolve the question of collapse for an exponential-time analogue of the polynomial-time hierarchy. Composed of the levels E (i.e., ⋓c DTIME[2cn]), NE, PNE, NPNE, etc., the strong exponential hierarchy collapses to its Δ2 level. E ≠ PNE = NPNE ⋓ NPNPNE ⋓ ··· Our proof stresses the use of partial census information and the exploitation of nondeterminism. Extending our techniques, we also derive new quantitative relativization results. We show that if the (weak) exponential hierarchy's Δj+1 and Σj+1 levels, respectively EΣpj and NEΣpj, do separate, this is due to the large number of queries NE makes to its Σpj database.1 Our technique provide a successful method of proving the collapse of certain complexity classes."
