booktitle,year,pages,author,title,ee,abstract
STOC,2000,1-10,"Russell Impagliazzo, Ronen Shaltiel, Avi Wigderson",Extractors and pseudo-random generators with optimal seed length.,https://doi.org/10.1145/335305.335306,"We give the first construction of a pseudo-random generator with optimal seed length that uses (essentially) arbitrary hardness. It builds on the novel recursive use of the NW-generator in [8], which produced many optimal generators one of which was pseudo-random. This is achieved in two stages-first significantly reducing the number of candidate generators, and then efficiently combining them into one. We also give the first construction of an extractor with optimal seed length, that can handle sub-polynomial entropy levels. It builds on the fundamental connection between extractors and pseudo-random generators discovered by Trevisan [21], combined with construction above. Moreover, using Kolmogorov Complexity rather than circuit size in the analysis gives super-polynomial savings for our construction, and renders our extractors better than known for all entropy levels."
STOC,2000,11-20,"Moni Naor, Omer Reingold, Alon Rosen",Pseudo-random functions and factoring (extended abstract).,https://doi.org/10.1145/335305.335307,"Factoring integers is the most established problem on which cryptographic primitives are based. This work presents an efficient construction of pseudorandom functions whose security is based on the intractability of factoring. In particular, we are able to construct efficient length-preserving pseudorandom functions where each evaluation requires only a constant number of modular multiplications per output bit. This is substantially more efficient than any previous construction of pseudorandom functions based on factoring, and matches (up to a constant factor) the efficiency of the best known factoring-based pseudorandom bit generators."
STOC,2000,21-27,Claudio Gutierrez 0001,Satisfiability of equations in free groups is in PSPACE.,https://doi.org/10.1145/335305.335308,"We prove that the computational complexity of the problem of deciding if an equation in a free group has a solution is PSPACE.The problem was proved decidable in 1982 by Makanin, whose algorithm was proved later to be non primitive recursive: this was the best upper bound known for this problem. Our proof consists in reducing equations in free groups to equations in free semigroups with antiinvolution, and presenting an algorithm for deciding equations in free semigroups with antiinvolution."
STOC,2000,28-37,Dimitris Achlioptas,Setting 2 variables at a time yields a new lower bound for random 3-SAT (extended abstract).,https://doi.org/10.1145/335305.335309,"Let X be a set of n Boolean variables and denote by C (X) the set of all 3-clauses over X, ie the set of all 8 (3) possible disjunctions of three distinct, non-complementary literais from variables in X. Let F (n, m) be a random 3-SAT formula formed by selecting, with replacement, m clauses uniformly at random from C (X) and taking their conjunction. The satisfiabili~ y threshold conjecture asserts that there exists a constant ra such that as n--+ c¢, F (n, rn) is satisfiable with probability that tends to 1 if r< ra, but unsatisfiable with probability that tends to 1 if r:> r3. Experimental evidence suggests rz~ 4.2.We prove rz> 3.145 improving over the previous best lower bound r3> 3.003 due to Frieze and Suen. For this, we introduce a satisfiability heuristic that works iteratively, permanently setting the value of a pair of variables in each round. The framework we develop for the analysis of our heuristic allows us to also derive most previous lower bounds for random 3-SAT in a uniform manner and with little effort."
STOC,2000,38-47,"Artur Czumaj, Christian Scheideler",A new algorithm approach to the general Lovász local lemma with applications to scheduling and satisfiability problems (extended abstract).,https://doi.org/10.1145/335305.335310,"The LovAsz Local Lemma (LLL) is a powerful tool that is increasingly playing a valuable role in computer science. It has led to solutions for numerous problems in many different areas, reaching from problems in pure combinatorics to problems in routing, scheduling and approximation theory. However, since the original lemma is non-constructive, many of these solutions were first purely existential. A breakthrough result by Beck and its generalizations have led to polynomial time algorithms for many~ f these problems. However, these methods can only be applied to a simple, symmetric form of the LLL. In this paper we provide a novel approach to design polynomial-time algorithms for problems that require the LLL in its general form. We apply our techniques to find good approximate solutions to a large class of NP-hard problems called minimax integer programs (MIPs). Our method finds approximate solutions that are--especially for problems of non-uniform character--significantly better than all methods presented before. To demonstrate the applicability of our approach, we apply it to transform important results in the area of job shop scheduling that have so far been only existential (due to the fact that the general LLL was used) into algorithms that find the predicted solutions (with only a small loss) in polynomial time. Fhrthermore,"
STOC,2000,48-57,"Leonid Gurvits, Alex Samorodnitsky",A deterministic polynomial-time algorithm for approximating mixed discriminant and mixed volume.,https://doi.org/10.1145/335305.335311,"We present a deterministic polynomial algorithm that computes the mixed discriminant of an n-tuple of positive semidefinite matrices to within a multiplicative factor of e. To this end we extend the notion of doubly stochastic matrix scaling to a larger class of n-tuples of positive semidefinite matrices, and provide a polynomial-time algorithm for this scaling."
STOC,2000,58-62,"Robert D. Carr, Santosh S. Vempala",Randomized metarounding (extended abstract).,https://doi.org/10.1145/335305.335312,"Let P be a linear relaxation of an integer polytope Z such that the integrality gap of P with respect to Z is at most r, as verified by a poly-time heuristic A, which on any positive cost function e returns an integer solution (extreme point of Z) whose cost is at most r times the optimal cost over P. Then for any point z"" in P (fractional solution), rx"" dominates some convex combination of extreme points of Z. A constructive version of this theorem is presented with applications to approximation algorithm% and can be viewed as a generalization of randomized rounding."
STOC,2000,63-72,Martin Grohe,Isomorphism testing for embeddable graphs through definability.,https://doi.org/10.1145/335305.335313,"The k-dimensional Weisfeiler-Leman algorithm, for k _> 1, is a natural and simple combinatorial algorithm attempting to decide whether two given graphs are isomorphic. In this paper, we show that for every surface S (orientable or non-orientable) there is ak _> 1 such that the k-dimensional WL-algorithm succeeds to decide isomorphism of graphs embeddable in S. To prove this, we use a close connection between the WL-algorithm and definability in certain finite variable logics that has been established by Cai, Ffirer, and Immerman [7]."
STOC,2000,73-79,"Valentine Kabanets, Jin-yi Cai",Circuit minimization problem.,https://doi.org/10.1145/335305.335314,"We study the complexity of the following circuit minimization problem: given the truth table of a Boolean function f and a parameter s, decide whether f can be realized by a Boolean circuit of size at most s. We argue why this problem is unlikely to be in P (or even in P/poly) by giving a number of surprising consequences of such an assumption. We also argue that proving this problem to be NP-complete (if it is indeed true) would imply proving strong circuit lower bounds for the class DTIME (2 ('~)), which appears beyond the currently known techniques."
STOC,2000,80-86,"Jonathan Katz, Luca Trevisan",On the efficiency of local decoding procedures for error-correcting codes.,https://doi.org/10.1145/335305.335315,"We consider error-correcting codes where a bit of the message can be probabilistically recovered by looking at a limited number of bits (or blocks of bits) of a (possibly) corrupted encoding. Such codes can be derived from multivariate polynomial encodings, and have several applications in complexity theory, such as worst-case to average-case reductions, probabilistically checkable proofs, and private information retrieval.Such codes could have practical applications if they had at the same time constant information rate, the ability to correct a linear number of errors, and very efficient (ideally, constant-time) reconstruction procedures. In particular they would give fault-tolerant data storage with unlimited scalability."
