booktitle,year,pages,author,title,ee,abstract
STOC,1988,1-10,"Michael Ben-Or, Shafi Goldwasser, Avi Wigderson",Completeness Theorems for Non-Cryptographic Fault-Tolerant Distributed Computation (Extended Abstract),https://doi.org/10.1145/62212.62213,"Every function of n inputs can be efficiently computed by a complete network of n processors in such a way that:"
STOC,1988,11-19,"David Chaum, Claude Crépeau, Ivan Damgård",Multiparty Unconditionally Secure Protocols (Extended Abstract),https://doi.org/10.1145/62212.62214,"Under the assumption that each pair of participants can communicate secretly, we show that any reasonable multiparty protocol can be achieved if at least 2n/3 of the participants are honest. The secrecy achieved is unconditional. It does not rely on any assumption about computational intractability."
STOC,1988,20-31,Joe Kilian,Founding Cryptography on Oblivious Transfer,https://doi.org/10.1145/62212.62215,"Suppose your netmail is being erratically censored by Captain Yossarian. Whenever you send a message, he censors each bit of the message with probability 1/2, replacing each censored bit by some reserved character. Well versed in such concepts as redundancy, this is no real problem to you. The question is, can it actually be turned around and used to your advantage? We answer this question strongly in the affirmative. We show that this protocol, more commonly known as oblivious transfer, can be used to simulate a more sophisticated protocol, known as oblivious circuit evaluation([Y]). We also show that with such a communication channel, one can have completely noninteractive zero-knowledge proofs of statements in NP. These results do not use any complexity-theoretic assumptions. We can show that they have applications to a variety of models in which oblivious transfer can be done."
STOC,1988,32-42,"Mihir Bellare, Silvio Micali",How to Sign Given Any Trapdoor Function (Extended Abstract),https://doi.org/10.1145/62212.62216,We present a digital signature scheme which combines high security with the property of being based on a very general assumption: the existence of trapdoor permutations. Previous signature schemes with comparable levels of security were based on assumptions of the computational hardness of particular algebraic problems such as factoring. Our contribution is to free this important cryptographic primitive from the fortunes of any specific algebraic problem by establishing a truly general signature scheme.
STOC,1988,43-52,"David Peleg, Eli Upfal",A Tradeoff between Space and Efficiency for Routing Tables (Extended Abstract),https://doi.org/10.1145/62212.62217,"Two conflicting goals play a crucial role in the design of routing schemes for communication networks. A routing scheme should use paths that are as short as possible for routing messages in the network, while keeping the routing information stored in the processors' local memory as succinct as possible. The efficiency of a routing scheme is measured in terms of its stretch factor-the maximum ratio between the length of a route computed by the scheme and that of a shortest path connecting the same pair of vertices. Most previous work has concentrated on finding good routing schemes (with a small fixed stretch factor) for special classes of network topologies. In this paper the problem for general networks is studied, and the entire range of possible stretch factors is examined. The results exhibit a trade-off between the efficiency of a routing scheme and its space requirements. Almost tight upper and lower bounds for this trade-off are presented. Specifically, it is proved that any routing scheme for general n-vertex networks that achieves a stretch factor k ≥ 1 must use a total of Ω(n1+1/(2k+4)) bits of routing information in the networks. This lower bound is complemented by a family K(k) of hierarchical routing schemes (for every k ≥ l) for unit-cost general networks, which guarantee a stretch factor of O(k), require storing a total of O(k3n1+(1/h)logn)- bits of routing information in the network, name the vertices with O(log2n)-bit names and use O(logn)-bit headers."
STOC,1988,53-65,"Joseph Y. Halpern, Moshe Y. Vardi",Reasoning about Knowledge and Time in Asynchronous Systems,https://doi.org/10.1145/62212.62218,"We investigate the complexity of reasoning about knowledge and time, with emphasis on the case of asynchronous time. We show that in the case of no forgetting (Ladner and Reif's Tree Logic of Protocols, TLP) the validity problem is complete for nonelementary time. This settles the open problem of [HV86, LR86]. This result is somewhat surprising in light of Ladner and Reif's undecidability result for a similar logic, LLP. We show that the undecidability result for LLP is caused by two quite natural properties of models in that logic, which we call no learning and unique initial state. Both of these properties are necessary for the undecidability result in [LR86]. We completely characterize the complexity of all ninety-six logics that result by varying the relevant parameters. Many of the results are quite delicate, and require substantially new techniques."
STOC,1988,66-77,"Piotr Berman, Janos Simon",Investigations of Fault-Tolerant Networks of Computers (Preliminary Version),https://doi.org/10.1145/62212.62219,"St (p, t+ l)= Tranr (. 9 (V,(P), f),’.. Sf (v,(p:, t)) where Tram: Qd+ Q is the transition function. Such objects are called celhhr spaces, tessalations, iterative arrays of finite automata, systolic arrays, or networks of computers. They have been extensively studied [vN][HI IK][‘E!) as they are a natural model of parallel universal computers, and of many physical and biologicxl phenomena. We will examine the cluestion of how to make such networks resistant to errors."
STOC,1988,78-92,"Danny Dolev, Eli Gafni, Nir Shavit",Toward a Non-Atomic Era: \ell-Exclusion as a Test Case,https://doi.org/10.1145/62212.62220,"Most of the research in concurrency control has been based on the existence of strong synchronization primitives such as test and set. Following Lamport, recent research promoting the use of weaker primitives, “safe” rather than “atomic,” has resulted in construction of atomic registers from safe ones, in the belief that they would be useful tools for process synchronization. We argue that the properties provided by atomic operations may be too powerful, masking core difficulties of problems and leading to inefficiency. We therefore advocate a different approach, to skip the intermediate step of achieving atomicity, and solve problems directly from safe registers. Though it has been shown that “test and set” cannot be implemented from safe registers, we show how to achieve a fair solution to l-exclusion, a classical concurrency control problem previously solved assuming a very powerful form of atomic “test and set”. We do so using safe registers alone and without introducing atomicity. The solution is based on the construction of a simple novel non-atomic synchronization primitive."
STOC,1988,93-102,"Danny Krizanc, David Peleg, Eli Upfal",A Time-Randomness Tradeoff for Oblivious Routing (Extended Abstract),https://doi.org/10.1145/62212.62221,"Three parameters characterize the performance of a probabilistic algorithm: T, the runtime of the algorithm; Q, the probability that the algorithm fails to complete the computation in the first T steps and R, the amount of randomness used by the algorithm, measured by the entropy of its random source. We present a tight tradeoff between these three parameters for the problem of oblivious packet routing on N-vertex bounded-degree networks. We prove a (1 - Q) log N/T - log Q - Ο(1) lower bound for the entropy of a random source of any oblivious packet routing algorithm that routes an arbitrary permutation in T steps with probability 1 - Q. We show that this lower bound is almost optimal by proving the existence, for every e3 log N ≤ T ≤ N1/2, of an oblivious algorithm that terminates in T steps with probability 1 - Q and uses (1-Q+ο(1))logN/T-logQ independent random bits. We complement this result with an explicit construction of a family of oblivious algorithms that use less than a factor of log N more random bits than the optimal algorithm achieving the same run-time."
STOC,1988,103-112,"Manuel Blum 0001, Paul Feldman, Silvio Micali",Non-Interactive Zero-Knowledge and Its Applications (Extended Abstract),https://doi.org/10.1145/62212.62222,"We show that interaction in any zero-knowledge proof can be replaced by sharing a common, short, random string. We use this result to construct the first public-key cryptosystem secure against chosen ciphertext attack."
STOC,1988,113-131,"Michael Ben-Or, Shafi Goldwasser, Joe Kilian, Avi Wigderson",Multi-Prover Interactive Proofs: How to Remove Intractability Assumptions,https://doi.org/10.1145/62212.62223,"Quite complex cryptographic machinery has been developed based on the assumption that one-way functions exist, yet we know of only a few possible such candidates. It is important at this time to find alternative foundations to the design of secure cryptography. We introduce a new model of generalized interactive proofs as a step in this direction. We prove that all NP languages have perfect zero-knowledge proof-systems in this model, without making any intractability assumptions."
