booktitle,year,pages,author,title,ee,abstract
STOC,2014,1-10,"Mark Bun, Jonathan R. Ullman, Salil P. Vadhan",Fingerprinting codes and the price of approximate differential privacy.,https://doi.org/10.1145/2591796.2591877,"We show new lower bounds on the sample complexity of (ε, δ)-differentially private algorithms that accurately answer large sets of counting queries. A counting query on a database D ∈ ({0, 1}d)n has the form ""What fraction of the individual records in the database satisfy the property q?"" We show that in order to answer an arbitrary set Q of ? nd counting queries on D to within error ±α it is necessary that  [EQUATION]  This bound is optimal up to poly-logarithmic factors, as demonstrated by the Private Multiplicative Weights algorithm (Hardt and Rothblum, FOCS'10). It is also the first to show that the sample complexity required for (ε, δ)-differential privacy is asymptotically larger than what is required merely for accuracy, which is O(log |Q|/α2). In addition, we show that our lower bound holds for the specific case of k-way marginal queries (where |Q| = 2k(d/k)) when α is a constant.  Our results rely on the existence of short fingerprinting codes (Boneh and Shaw, CRYPTO'95; Tardos, STOC'03), which we show are closely connected to the sample complexity of differentially private data release. We also give a new method for combining certain types of sample complexity lower bounds into stronger lower bounds."
STOC,2014,11-20,"Cynthia Dwork, Kunal Talwar, Abhradeep Thakurta, Li Zhang 0001",Analyze gauss: optimal bounds for privacy-preserving principal component analysis.,https://doi.org/10.1145/2591796.2591883,"We consider the problem of privately releasing a low dimensional approximation to a set of data records, represented as a matrix A in which each row corresponds to an individual and each column to an attribute. Our goal is to compute a subspace that captures the covariance of A as much as possible, classically known as principal component analysis (PCA). We assume that each row of A has ?2 norm bounded by one, and the privacy guarantee is defined with respect to addition or removal of any single row. We show that the well-known, but misnamed, randomized response algorithm, with properly tuned parameters, provides nearly optimal additive quality gap compared to the best possible singular subspace of A. We further show that when ATA has a large eigenvalue gap -- a reason often cited for PCA -- the quality improves significantly. Optimality (up to logarithmic factors) is proved using techniques inspired by the recent work of Bun, Ullman, and Vadhan on applying Tardos's fingerprinting codes to the construction of hard instances for private mechanisms for 1-way marginal queries. Along the way we define a list culling game which may be of independent interest. By combining the randomized response mechanism with the well-known following the perturbed leader algorithm of Kalai and Vempala we obtain a private online algorithm with nearly optimal regret. The regret of our algorithm even outperforms all the previously known online non-private algorithms of this type. We achieve this better bound by, satisfyingly, borrowing insights and tools from differential privacy!"
STOC,2014,21-30,"Justin Hsu, Zhiyi Huang 0002, Aaron Roth 0001, Tim Roughgarden, Zhiwei Steven Wu",Private matchings and allocations.,https://doi.org/10.1145/2591796.2591826,"We consider a private variant of the classical allocation problem: given k goods and n agents with individual, private valuation functions over bundles of goods, how can we partition the goods amongst the agents to maximize social welfare? An important special case is when each agent desires at most one good, and specifies her (private) value for each good: in this case, the problem is exactly the maximum-weight matching problem in a bipartite graph. Private matching and allocation problems have not been considered in the differential privacy literature, and for good reason: they are plainly impossible to solve under differential privacy. Informally, the allocation must match agents to their preferred goods in order to maximize social welfare, but this preference is exactly what agents wish to hide! Therefore, we consider the problem under the relaxed constraint of joint differential privacy: for any agent i, no coalition of agents excluding i should be able to learn about the valuation function of agent i. In this setting, the full allocation is no longer published---instead, each agent is told what good to get. We first show that with a small number of identical copies of each good, it is possible to efficiently and accurately solve the maximum weight matching problem while guaranteeing joint differential privacy. We then consider the more general allocation problem, when bidder valuations satisfy the gross substitutes condition. Finally, we prove that the allocation problem cannot be solved to non-trivial accuracy under joint differential privacy without requiring multiple copies of each type of good."
STOC,2014,31-40,"Boaz Barak, Jonathan A. Kelner, David Steurer",Rounding sum-of-squares relaxations.,https://doi.org/10.1145/2591796.2591886,We present a general approach to rounding semidefinite programming relaxations obtained by the Sum-of-Squares method (Lasserre hierarchy). Our approach is based on using the connection between these relaxations and the Sum-of-Squares proof system to transform a combining algorithm---an algorithm that maps a distribution over solutions into a (possibly weaker) solution---into a rounding algorithm that maps a solution of the relaxation to a solution of the original problem.
STOC,2014,41-49,"Konstantin Makarychev, Yury Makarychev, Aravindan Vijayaraghavan",Constant factor approximation for balanced cut in the PIE model.,https://doi.org/10.1145/2591796.2591841,"We propose and study a new semi-random semi-adversarial model for Balanced Cut, a planted model with permutation invariant random edges (PIE). Our model is much more general than planted models considered previously. Consider a set of vertices V partitioned into two clusters L and R of equal size. Let G be an arbitrary graph on V with no edges between L and R. Let Erandom be a set of edges sampled from an arbitrary permutation-invariant distribution (a distribution that is invariant under permutation of vertices in L and in R). Then we say that G+Erandom is a graph with permutation-invariant random edges. We present an approximation algorithm for the Balanced Cut problem that finds a balanced cut of cost O(|Erandom|)+n polylog(n) in this model. In the regime when |Erandom| = Ω(n polylog(n)), this is a constant factor approximation with respect to the cost of the planted cut."
STOC,2014,50-59,"Mohit Singh, Nisheeth K. Vishnoi","Entropy, optimization and counting.",https://doi.org/10.1145/2591796.2591803,"We study the problem of computing max-entropy distributions over a discrete set of objects subject to observed marginals. There has been a tremendous amount of interest in such distributions due to their applicability in areas such as statistical physics, economics, biology, information theory, machine learning, combinatorics and algorithms. However, a rigorous and systematic study of how to compute such distributions has been lacking. Since the underlying set of discrete objects can be exponential in the input size, the first question in such a study is if max-entropy distributions have polynomially-sized descriptions. We start by giving a structural result which shows that such succinct descriptions exist under very general conditions. Subsequently, we use techniques from convex programming to give a meta-algorithm that can efficiently (approximately) compute max-entropy distributions provided one can efficiently (approximately) count the underlying discrete set. Thus, we can translate a host of existing counting algorithms, developed in an unrelated context, into algorithms that compute max-entropy distributions. Conversely, we prove that counting oracles are necessary for computing max-entropy distributions: we show how algorithms that compute max-entropy distributions can be converted into counting algorithms."
STOC,2014,60-69,"Chandra Chekuri, Julia Chuzhoy",Polynomial bounds for the grid-minor theorem.,https://doi.org/10.1145/2591796.2591813,"One of the key results in Robertson and Seymour’s seminal work on graph minors is the grid-minor theorem (also called the excluded grid theorem). The theorem states that for every grid H, every graph whose treewidth is large enough relative to |V(H)| contains H as a minor. This theorem has found many applications in graph theory and algorithms. Let f(k) denote the largest value such that every graph of treewidth k contains a grid minor of size (f(k) × f(k)). The best previous quantitative bound, due to recent work of Kawarabayashi and Kobayashi, and Leaf and Seymour, shows that f(k)=Ω(√log k/log log k). In contrast, the best known upper bound implies that f(k) = O(√k/log k). In this article, we obtain the first polynomial relationship between treewidth and grid minor size by showing that f(k) = Ω(kδ) for some fixed constant δ > 0, and describe a randomized algorithm, whose running time is polynomial in |V(G)| and k, that with high probability finds a model of such a grid minor in G."
STOC,2014,70-78,"Ken-ichi Kawarabayashi, Yusuke Kobayashi 0001, Stephan Kreutzer",An excluded half-integral grid theorem for digraphs and the directed disjoint paths problem.,https://doi.org/10.1145/2591796.2591876,"The excluded grid theorem, originally proved by Robertson and Seymour in Graph Minors V, is one of the most central results in the study of graph minors. It has found numerous applications in algorithmic graph structure theory, for instance as the basis for bidimensionality theory on graph classes excluding a fixed minor. In 1997, Reed [25] and later Johnson, Robertson, Seymour and Thomas [17] conjectured an analogous theorem for directed graphs, i.e. the existence of a function f: N → N such that every digraph of directed tree-width at least f(k) contains a directed grid of order k. In this paper, we make significant progress toward this conjecture. Namely, we prove that every digraph of directed tree-width at least f(k) contains a ""half-integral"" directed grid of order k. This structural result allows us to contribute to the disjoint paths problem. We show that the following can be done in polynomial time: Suppose that we are given a digraph G and k terminal pairs (s1, t1), (s2, t2),..., (sk, tk), where k is a fixed constant. In polynomial time, either ? we can find k paths P1,..., Pk such that Pi is from si to ti for i = 1,..., k and every vertex in G is in at most four of the paths, or ? we can conclude that G does not contain disjoint paths P1,..., Pk such that Pi is from si to ti for i = 1,..., k. To the best of our knowledge, this is the first positive result for the general directed disjoint paths problem. Note that the directed disjoint paths problem is NP-hard even for k = 2. Therefore, polynomial-time algorithms for semiintegral disjoint paths is the best one can hope for."
STOC,2014,79-88,"Ittai Abraham, Cyril Gavoille, Anupam Gupta 0001, Ofer Neiman, Kunal Talwar","Cops, robbers, and threatening skeletons: padded decomposition for minor-free graphs.",https://doi.org/10.1145/2591796.2591849,"We prove that any graph excluding Kr as a minor has can be partitioned into clusters of diameter at most Δ while removing at most O(r/Δ) fraction of the edges. This improves over the results of Fakcharoenphol and Talwar, who building on the work of Klein, Plotkin and Rao gave a partitioning that required to remove O(r2/Δ) fraction of the edges. Our result is obtained by a new approach that relates the topological properties (excluding a minor) of a graph to its geometric properties (the induced shortest path metric). Specifically, we show that techniques used by Andreae in his investigation of the cops and robbers game on graphs excluding a fixed minor, can be used to construct padded decompositions of the metrics induced by such graphs. In particular, we get probabilistic partitions with padding parameter O(r) and strong-diameter partitions with padding parameter O(r2) for Kr-free graphs, O(k) for treewidth-k graphs, and O(log g) for graphs with genus g."
STOC,2014,89-98,"Martin Grohe, Stephan Kreutzer, Sebastian Siebertz",Deciding first-order properties of nowhere dense graphs.,https://doi.org/10.1145/2591796.2591851,"Nowhere dense graph classes, introduced by Ne?et?il and Ossona de Mendez [2010, 2011], form a large variety of classes of “sparse graphs” including the class of planar graphs, actually all classes with excluded minors, and also bounded degree graphs and graph classes of bounded expansion. We show that deciding properties of graphs definable in first-order logic is fixed-parameter tractable on nowhere dense graph classes (parameterized by the length of the input formula). At least for graph classes closed under taking subgraphs, this result is optimal: it was known before that for all classes C of graphs closed under taking subgraphs, if deciding first-order properties of graphs in C is fixed-parameter tractable, then C must be nowhere dense (under a reasonable complexity theoretic assumption). As a by-product, we give an algorithmic construction of sparse neighborhood covers for nowhere dense graphs. This extends and improves previous constructions of neighborhood covers for graph classes with excluded minors. At the same time, our construction is considerably simpler than those. Our proofs are based on a new game-theoretic characterization of nowhere dense graphs that allows for a recursive version of locality-based algorithms on these classes. On the logical side, we prove a “rank-preserving” version of Gaifman’s locality theorem."
