booktitle,year,pages,author,title,ee,abstract
STOC,1993,1-10,"Arthur W. Chou, Ker-I Ko",Some complexity issues on the simply connected regions of the two-dimensional plane.,https://doi.org/10.1145/167088.167093,"This paper studies the computational complexity of subsets of the plane R2. We propose a general framework in which continuous problems in computational complex analysis can be studied in the context of discrete complexity theory(ie, the NP theory). This framework is based on the bit-operation model used in recursive analysis[Pour-El and Richards, 1989] and complexity theory of real functions of Ko and Friedman [1982]. It is an extension of the polynomial-time measure theory studied in Chapter 5 of Ko [1991]. The fundamental notion in this study is the class of bounded subsets of the plane R2 whose membership problem is polynomial-time solvable. We define two such notions: the polynomial-time approximable sets and the polynomial-time recognizable sets. Informally, a subset S~ R2 is polynomial-time approzimable if there is a machine M which, on a given point zc R2 and an integer n, determines whether z is in S within time polynomial in n and admitting errors only on a set E~ R2 of measure 2-”. A subset S~ R2 is polynomial-time recognizable if there is a machine M which on a given point z G R2 and an integer n, determines whether z is in S within time polynomial in n and admitting errors only on points z that are within a distance 2-n of the boundary of S. 3 To demonstrate that these two notions of polynomialtime computable sets are natural and interesting, we 1Department of Mathematics and Computer Science, Clsrk University, Worcester, MA 01610; e-mail: nchou~ vax. clarku. edu."
STOC,1993,11-20,"Ethan Bernstein, Umesh V. Vazirani",Quantum complexity theory.,https://doi.org/10.1145/167088.167097,"Just as the theory of computability had its foundations in the Church-Turing thesis, computational complexity theory rests upon a modern strengthening of this thesis, which asserts that, an-y “reasonable” model of computation can be eficierztly simulated on a. probabilistic Turing Machine(an efficient, simulation is one whose running time is bounded by some polynomial in the running time of the simulated machine). For example, computers that can operate on arbitrary length words in unit, time, or that can exactly compute with infinite precision real numbers are unreasonable nlodels-since it seems clear that they cannot be physically implemented. It had been argued that the Turing Machine model (or the polynomial time equivalent cellular ZLUtOlllatOll model) is the inevitable choice once we assume that we can implement only finite precision conlputs. tiona] primitives. Given the widespread belief that J\r P# BPP, this would seem to put a wide range of important, computational problems(the ArP-hard problems) well beyond the capability of computers.However, the Turing Machine is an inadequate model for all physically realizable computing devices for a. fundamental reason: the Turing Machine is based on a classical physics model of the Universe. whereas current physical theory asserts that, the Universe is quantum physical. Can we get inherently new kinds of (discrete) computing devices based on quantum physics? The first indication that such a. device might potentially be more powerful than a probabilistic Turing Machine"
STOC,1993,21-30,"Charles H. Bennett, Péter Gács, Ming Li 0001, Paul M. B. Vitányi, Wojciech H. Zurek",Thermodynamics of computation and information distance.,https://doi.org/10.1145/167088.167098,"Intuitively, the minimal information distance between z and g is the length of the shortest program for a universal computer to transform z into v and y into z. This measure will be shown to be, up to a logarithmic additive term, equal to the maximum of the conditional Kolmogorov complexities El (z, y)= max {~(ylz), K (zly)}. Any reasonable distance to measure similarity of pictures should be an effectively approximable, symmetric, positive function of z and y satisfying a reasonable normalization condition and obeying the triangle inequality. It turns out that El is minimal up to an additive constant among all such dist antes. Hence it is a universal ‘picture dist ante’, which accounts for any effective similarity between pictures. A third information distance, based on the idea that one should aim for dissipationless computations, and hence for reversible ones, is given by the length Ez (z, y)= IOl (ylz)= Kl?(zly) of the shortest reversible program that transforms z into y and y into x on a universal reversible computer. It is shown that also EZ= El, up to a logarithmic additive term. It is remarkable that three so differently motivated definitions turn out to define one and the same notion. Another information distance, E3, is obtained by minimizing the total amount of information flowing in and out during a reversible computation in which the program is not retained, in other words the number of extra bits (apart from z) that must be irreversibly supplied at the beginning, plus the number of garbage bits (apart from y) that must be irreversibly erased at the end of the computation to obtain a ‘clean’ y. This distance is within a logarithmic additive term of the sum of the conditional complexities,.? 73 (z, y)= K (y [z)+ K (o\y).Finally, using the physical theory of reversible computation, the simple difference K (z)–K (y) is shown to be an appropriate(universal, antisymmetric, and transitive) measure of the amount of thermodynamic work required to transform string a into string y by the most efficient process,"
STOC,1993,31-41,"Juan A. Garay, Yoram Moses",Fully polynomial Byzantine agreement in t+1 rounds.,https://doi.org/10.1145/167088.167101,"This paper presents a polynomial protocol for reaching Byzantine agreement in t+ 1 rounds whenever n> 3t, where n is the number of processors and t is an a priori upper bound on the number of failures. This resolves an open problem presented by Pease, Shostak and Lamport ir 1980."
STOC,1993,42-51,"Ran Canetti, Tal Rabin",Fast asynchronous Byzantine agreement with optimal resilience.,https://doi.org/10.1145/167088.167105,"The problem of reaching agreement in the presence of faults is one of the most fundamental problems in the field of distributed computing. A particularly interesting variant of this problem, introduced by Pease, Shostak and Lamport[PSL], allows Byzantine faults (namely, the faulty players may collaborate in any way). A standard formulation of this problem, called the Byzantine Agreement (BA) problem, follows: Design a protocol that allows the non-faulty players to agree on a common value. The agreed value should be the input value of one of the non-faulty players.The BA problem was investigated in various models, characterized by several parameters(eg synchrony, privacy of the communication channels, computational power of the players). Of these, a key parameter is the synchrony of the network. Two important criteria for evaluating agreement protocols are resilience and time (“round”) complexity. Informally, an n player protocol is t-resilient if the outputs of the non-faulty players meet the specifications of the protocol, as long as up tot of the players are faulty."
STOC,1993,52-61,"Michael Ben-Or, Ran Canetti, Oded Goldreich 0001",Asynchronous secure computation.,https://doi.org/10.1145/167088.167109,"We initiate a study of security in asynchronous networks. We consider a completely asynchronous network where every two parties are connected via a private channel, and some of the parties may be faulty. We start by defining secure computation in this model. Our definition adapts the underlying principles of defining security(ie, comparing the computation to a computation in the presence of a trusted party) to the asynchronous model. In particular, our definition takes into account the fact that the computation must be completed even if we never hear from the faulty parties.Next, we show that whatever can be securely computed in an asynchronous network in the presence of a trusted party, can be securely computed in a network in which no such trusted party exists. We distinguish two types of faults. In case of Fail-Stop faults, our construction is valid as long as the faulty parties constitute less than a thzr-d of the parties in the network. In case of general (ie, Byzantine) faults, our construction requires that the faulty parties are less than a fourth fraction. In both cases, the resilience of our construction is optimal."
STOC,1993,62-70,"Tao Jiang 0001, Ming Li 0001",k one-way heads cannot do string-matching.,https://doi.org/10.1145/167088.167111,"We settle a conjecture raised by Z. Galil and J. Seiferas 12 years ago[6]: k-head oneway deterministic finite automat a cannot perform string-mat thing(ie, accept the language {Z# g I~ u~ v y= tmv}), for any k."
STOC,1993,71-80,Brenda S. Baker,A theory of parameterized pattern matching: algorithms and applications.,https://doi.org/10.1145/167088.167115,"This paper develops a theory and algoritbrns for an application problem arising in software maintenance. The application is to track down duplication in a large software system. We want to find not only exact matches between sections of code, but parametrized matches, where a parametrized match between two sections of code means that one section can be transformed into the other by replacing the parameter names (eg identifiers and constants) of one section by the parameter names of the other via a one-to-one function.This paper formalizes this problem in terms of parametrized strings and parametrized pattern matching and detirtes a new data structure (parametrized sujjfi. x tree) suitable for parametrized pattern matching. It gives efficient algorithms for constructing this data structure, efficient algorithms for parametrized pattern matchmg, and an efficient algorithm for timing all maximal parametrized matches over a threshold length in a parametrized string."
STOC,1993,81-90,"Ramana M. Idury, Alejandro A. Schäffer",Multiple matching of rectangular patterns.,https://doi.org/10.1145/167088.167116,"We describe the first. efiicient algorithm for simultaneously matching multiple rectangular patterns of varying sizes and aspect, ratios in a rectangular text. Efficient means significantly better asymptotically than known al, qorithrns that handle one height, width, or aspect ratio at a time. Our algorithm features an interesting use of multidimensional range searching, as well as new adaptations of several known techniques for two climensional string matching. We also extend our algorithm to a dynamic setting where the set of patterns can change over time."
STOC,1993,91-100,"Elizabeth Borowsky, Eli Gafni",Generalized FLP impossibility result for t-resilient asynchronous computations.,https://doi.org/10.1145/167088.167119,"Demarcation of the border between solvable and unsolvable distributed tdis under various models is the holy grail of the theory of distributed computing. Oneof the most celebrated of theseresults is [6](FLP) which established the impossibility of asynchronous consensus that can tolerate a single undetected fail-stop processor. This paper generalizes FLP to multiple faults. It establishes that k-set consensus proposed by Chaudhuri is impossible, if the protocol is to tolerate k failures, while there exists a protocol that tolerates k–1 failures. Our proof technique is completely different than the one employed in [6]. We introduce a new model of computation, the im112ecliate-atoY12 ic-. s? 2u~) shot. We fully characterize the graph of waitfree views within the model. Applying a variant of Sperner Lemma to this graph establishes the impossibility of k+ 1 processors achieving waitfree k-set consensus."
STOC,1993,101-110,"Michael E. Saks, Fotios Zaharoglou",Wait-free k-set agreement is impossible: the topology of public knowledge.,https://doi.org/10.1145/167088.167122,"In the classical consensus problem, each of n processors receives a private input value and produces a decision value, which is one of the original input values, and it is the szune for all processors. This problem is unsolvable deterministically in several standard models, including the asynchronous shared-memory model. The k-set agreement problem is a generalization of the classical consensus proposed by S. Chaudhuri, where the agreement condition is weakened so that the decision values produced may be different, as long as the number of distinct values is at most k. For n> kz 2 it was not known whether this problem is solvable deterministically in the asynchronous shared memory model. In this paper, we resolve this question by showing that for any k< n, there is no deterministic wait-free protocol for n processors that solves the k-set agreement problem. The proof technique is new: it is based on the de-"
STOC,1993,111-120,"Maurice Herlihy, Nir Shavit",The asynchronous computability theorem for t-resilient tasks.,https://doi.org/10.1145/167088.167125,"We give necessary and sufficient combinatorial conditions characterizing the computational tasks that can be solved by N asynchronous processes, up to t of which can fail by halting. The range of possible input and output values for an asynchronous task can be associated with a high-dimensional geometric structure called a simplicial complex. Our main theorem characterizes computability y in terms of the topological properties of this complex. Most notably, a given task is computable only if it can be associated with a complex that is simply connected with trivial homology groups. In other words, the complex has “no holes!”"
STOC,1993,121-129,"Christos H. Papadimitriou, Mihalis Yannakakis",Linear programming without the matrix.,https://doi.org/10.1145/167088.167127,"We study the problem facing a set of decision-makers who must select values for the variables of a linear program, when only parts of the matrix are available to each of them. The goal is to find a feasible solution that is as close to the true optimum as possible, When each decision-maker decides one variable and knows all constraints involving this variable, we show that the worst-case ratio is related tc, the maximum number of variables appearing in each constraint, and a simple“safe” heuristic is optimal. Since this problem involves constrained optimization, there is a novel criterion, besides the competitive ratio, comparing the performance of a heuristic with the best feasible distributed algorithm, perhaps specializing on the current inst ante; we show different bounds for this parameter. When the constraint structure(the zero-nonzero pattern of the matrix) is known in advance, and the variables are partitioned bet ween decision-makers, then the optimum ratio is a complicated parameter of the associated hypergraph, which we bound from above and below in terms of variants of clique and graph coloring; but several interesting special cases are characterized completely."
STOC,1993,130-136,"Ryan S. Borgstrom, S. Rao Kosaraju",Comparison-based search in the presence of errors.,https://doi.org/10.1145/167088.167129,"The classic problem of searching an ordered list becomes more complicated when the answers to queries are not reliable. In the prefix-bounded error model, the number of incorrect responses at no point exceeds r times the number of questions, where r is a fixed positive fraction strictly less than~. We present efficient algorithms for searching in this error model, and we also establish nontrivial lower bounds for sorting, maxima finding, and related problems."
STOC,1993,137-145,"Martin Farach, Sampath Kannan, Tandy J. Warnow",A robust model for finding optimal evolutionary trees.,https://doi.org/10.1145/167088.167132,"Constructing evolutionary trees for species sets is a fundamental problem in computational biology. One of the standard models assumes the ability to compute distances between every pair of species and seeks to find an edge-weighted tree T in which the distance@ j in the tree between the leaves of T corresponding to the species i and j fits the observed distance, dij. Sometimes the desired tree is ultrarnetric, so that the tree can be rooted with the root equidistant to each leaf. Many measures for evaluating the “fit” between a distance function d and the path-distance# have been proposed, and most such measures have resulted in NP-hard optimization problems, In this paper we propose a measure of fit which models the inaccuracy in the data, and present several problems for constructing additive and ultrametric trees using this measure, Many of the resultant optimization problems are NP-hard, and one (finding a minimum size ultrametric tree which increments from an input matrix) is hard to approximate. Specifically, there is a constant c> 0 such that unless P= NP, no polynomial time algorithm can exist which finds an approximate solution within the q DIMACS, Box 1179, Rutgers University, P1scataway, NJ 08855;(908) 932.5928, farach@ dimacs rutgers, edu, Supported by DIMACS under NSF contract STC-S8-0964S, tDepartment of Computer Science, tJnlversitY of ArlzOna, Tucson, AZ 85721,(602) 621-4817, kannan@ cs. arizona edu, Supported by NSF Grant CCR-9108969~ Algorithms and Discrete Mathematics Department, Sandla National Labs Albuquerque, NM,(505)-845-7604, twarnow@ cs. sandia. gov. Thm work was begun while this author was wslting DIMACS m July and August, 1992, and was supported m part by the U, S Department of Energy under contract DE-AC04. 76DPO07S9Permission to copy without fee all or part of this material is granted provided that the copies are not made or distributed for direct commercial advantage, the ACM copyright notice and the title of the publication and its date appear, and notice is given that copying is by permission of the Association for Computing Machinery, To copy otherwise, or to republish, requires a fee"
STOC,1993,146-153,"Stefan Felsner, Lorenz Wernisch",Maximum k-chains in planar point sets: combinatorial structure and algorithms.,https://doi.org/10.1145/167088.167136,"We define an order on a set of n points P in the plane byp=(z, y)< q=(z’, y’) ifz< x’andy< y’. A set C of elements of P is a chain if any two members p, q of C are comparable, ie, either p< q or q< p. On the other hand, a set A~ P with no two different points comparable is an antichain. If a subset C of P can be covered by k chains it is called a k-chain. A k-chain C is maximum if no other k-chain contains more elements than C. This paper deals with the problem of finding such k-chains in P. Note that the “greedy method” that repeatedly removes maximum chains may fail in computing a maximum k-chain even for k= 2. Gavril[Gav87] uses network flow algorithms to compute maximum k-chains in time 0 (kn2). Lou, Sarrafzadeh, and Lee [LSL90] propose an algorithm to compute 2-chains in optimal time O (n log n). Recently, they showed how to find 3-chains within the same time bound[LS92]. They are motivated to consider k-chains by problems in VLSI design, eg, multi-layered via minimization for two-sided channels. Maximum k-chains also turn out to be useful in computational geometry, eg, for counting points in triangles(see [MW92]). Furthermore, a permutation a:{1,.... n}+{1,.... n} may be represented by points(i, u (i)) in the plane. Chains and antichains then correspond to increasing and decreasing subsequences and finding maximum kchains amounts to computing maximum k increasing subsequences.We describe a fairly simple method to find maximum k-chains for arbitrary k in time O (kn log n) and with O (kn) space. Our approach is based on the useful concept of the skeleton of P introduced by Viennot[Vie84](see also[Vie77]). We use a maximum(k–1)-chain in the skeleton to partition the plane in k appropriate regions. Taking k maximum chains from each region then already yields a maximum k-chain. In [Vie77] Viennot gives some hints how to find k-chains in time"
STOC,1993,154-163,"Eyal Kushilevitz, Yishay Mansour, Michael O. Rabin, David Zuckerman",Lower bounds for randomized mutual exclusion.,https://doi.org/10.1145/167088.167139,"We establish, for the first time, lower bounds for randomized mutual-exclusion algorithms(with a read-modify-write operation). Our main result is that a constant size shared-variable cannot guarantee strong fairness, even if randomization is allowed. In fact, we prove a lower bound of fl (log log n) bits on the size of the shared-variable, which is also tight.We investigate weaker fairness conditions and derive tight(upper and lower) bounds for them as well. Surprisingly, it turns out that slightly weakening the fairness condition results in an exponential reduction in the size of the required sharedvariable. Our lower bounds rely on an analysis of Markov-chains, which might be interesting on its"
STOC,1993,164-173,"Baruch Awerbuch, Yair Bartal, Amos Fiat",Competitive distributed file allocation.,https://doi.org/10.1145/167088.167142,"This paperdeals with the file allocation problem [BFR92] concerning 1.1 The Problem the dynamic optimization of communication costs to access data in a distributed environment. We develop a dynamic tile re-alkation This paper is concerned with finding efficient strategy for replistrategy that adapts online to a sequenceof read and write requests eating and migrating data in presence of a dynamic pattern of whose location and relative frequencies are completely unpredictable. This is achieved by replicating the file in response to read requests reads and writes (details in Section 2). This is a well-studied and migrating the file in responseto write requestswhile paying the problem in distributed systems PF82]. associated communications costs, so as to be closer to processors that access it frequently."
STOC,1993,174-183,"Cynthia Dwork, Maurice Herlihy, Orli Waarts",Contention in shared memory algorithms.,https://doi.org/10.1145/167088.167145,"Most complexity measures for concurrent algorithms for asynchronous shared-memory architectures focus on process steps and memory consumption. In practice, however, performance of multiprocessor algorithms is heavily influenced by contention, the extent to which processes access the same location at the same time. Nevertheless, even though contention is one of the principal considerations affecting the performance of real algorithms on real multiprocessors, there are no formal tools for analyzing the contention of asynchronous sharedmemory algorithms.This paper introduces the first formal complexity model for contention in multiprocessors. We focus on the standard multiprocessor architecture in which n asynchronous processes communicate by applying read, write, and read-modify-write operations to a shared-memory. We use our model to derive two kinds of results:(1) lower bounds on contention for well known basic problems such as agreement and mutual exclusion, and (2) tradeoffs between latency(maximal number of shared variables accessed by a single process in executing the algorithm) and contention for these algorithms. Furthermore, we give the first formal performance"
STOC,1993,184-193,"Moni Naor, Larry J. Stockmeyer",What can be computed locally?,https://doi.org/10.1145/167088.167149,"The purpose of this paper is a study of computation that can be done locally in a distributed network. By locally we mean within time (or distance) independent of the size of the network. We consider Locally Checkable Labeling(LC’L) problems, where the legality of a labeling can be checked locally(eg, coloring). Our results include the following:"
STOC,1993,194-200,"Robert F. Cohen, Giuseppe Di Battista, Arkady Kanevsky, Roberto Tamassia",Reinventing the wheel: an optimal data structure for connectivity queries.,https://doi.org/10.1145/167088.167152,"We show that, for any fixed k, there exists an optimal O (n)-space compact representation of a k-connected graph G with n vertices, such that one can determine in O (1) time whether two vertices areconnectedbyk+ l vertex-dkjoint paths, or are separated by k vertices/edges. Previously, the existence of such compact representations was known only for k< 3."
STOC,1993,201-207,"Mario Szegedy, Sundar Vishwanathan",Locality based graph coloring.,https://doi.org/10.1145/167088.167156,"We study the problem of locality based graph coloring. This problem is motivated by the problem of assigning time slots for broadcast in mobile packet radio networks. This problem has also been studied in the context of distributed and parallel graph coloring [4, 6, 9, 8]. In this problem, one has to design a coloring algorithm that assigns a color to a vertex based on the label of the vertex and the labels on its neighbors. Linial proved an upper bound of O (A2 log n) and alower bound of fl (log log n) on the number of colors needed to locally color an n-vertex graph with maximum vertex degree A [9, 8]. His main motivation was that repeated application of local coloring gives a fast algorithm for distributed coloring. He proved that one could get a A2 coloring in O (log* n) steps this way. In this paper we improve upon the bounds for the problem of local coloring. Using a new characterization in terms of a family of set systems we design a randomized algorithm for the problem and prove an upper bound of O (A. 2A log log n). An important question left open in Linial’s paper was the caseof large A. The best lower bound was A+ 1. Linial observed that a result of Erdos, Frankl and Furedi implied that his method cannot be applied to reduce the number of colors to below (A~ 2). We obtain lower bounds that match the upper bounds within afactor that is poly-logarithmic in terms of these bounds. Of particular interest we have very precise bounds for the casewhen A> 2+. These bounds are useful to obtain a heuristic estimate on the"
STOC,1993,208-217,"David Eppstein, Zvi Galil, Giuseppe F. Italiano, Thomas H. Spencer",Separator based sparsification for dynamic planar graph algorithms.,https://doi.org/10.1145/167088.167159,"We describe algorithms and data structures for maintaining a dynamic planar graph subject to edgeinsertions and edge deletions that preserve planarity but that can change the embedding. We give a fully dynamic planarity testing algorithm that maintains a graph subject to edgeinsertions and deletions, and allows queriesthat test whether the graph is currently planar, or whether a potential new edge would violate planarity, in amortized time O (nl 12) per update or query. We maintain the 2-and 3-vertex-connected components, and the 3-and 4-edge-connectedcomponents of a planar graph in O (n. llz) time per insertion, deletion or query. We givefully dynamic algorithms for maintaining the connected components, the 2-edge-connectedcomponents, and the minimum spanning forest of a planar graph in time (9 (logn) per insertion and 0 (log2 n) per deletion, assuming that insertions keepthe graph planar. All our algorithms improve previous bounds: the improvements are basedupon a new type of sparsification combined wit h several properties of separators in planar graphs."
