booktitle,year,pages,author,title,ee,abstract
STOC,1999,1-10,"Moses Charikar, Sudipto Guha, Éva Tardos, David B. Shmoys",A Constant-Factor Approximation Algorithm for the k-Median Problem (Extended Abstract).,https://doi.org/10.1145/301250.301257,"We present the first constant-factor approximation algorithm for the metric k-median problem. The k-median problem is one of the most well-studied clustering problems, ie, those problems in which the aim is to partition a given set of points into clusters so that the points within a cluster are relatively close with respect to some measure. For the metric k-median problem, we are given n points in a metric space. We select k of these to be cluster centers, and then assign each point to its closest selected center. If point j is assigned to a center i, the cost incurred is proportional to the distance between i and j. The goal is to select the k centers that minimize the sum of the assignment costs. We give a 6$-approximation algorithm for this problem. This improves upon the best previously known result of O (log kloglog k), which was obtained by refining and derandomizing a randomized CJ (log n log log n)-approximation algorithm of Bartal.For the metric k-median problem, we are given n points in a metric space. We must select k of these to be cluster centers, and then assign each input point j to the selected center that is closest to it. If location j is assigned to a center i, we incur a cost proportional to the distance between i and j. The goal is to select the k centers so as to minimize the sum of the assignment costs. We give a 6$-approximation algorithm for this problem, that is, a polynomial-time algorithm that finds a feasible solution of objective function value within a factor of 6; of the optimum."
STOC,1999,11-18,Kevin D. Wayne,A Polynomial Combinatorial Algorithm for Generalized Minimum Cost Flow.,https://doi.org/10.1145/301250.301261,"We develop the first polynomial combinatorial algorithm for generalized minimum cost flow. Despite a rich history dating back to Kantorovich and Dantzig, until now, the only known way to solve the problem in polynomialtime was via ellipsoid or interior point methods Flowbased polynomial algorithms were previously known only for the version of our problem without c&s. We design the first flow-based polynomial algorithms for the version with costs. We can also find provably good se lutions faster than optimal ones. We obtain the first strongly polynomial approximation schemes for generalized network flow with cc&s. Our techniques also extend to optimize linear programs with two variables per inequality. Polynomial combinatorial algorithms were previously developed for testing the feasibility of such linear programs. Until now, no such methods were known for the optimization version."
STOC,1999,19-28,"Venkatesan Guruswami, Sanjeev Khanna, Rajmohan Rajaraman, F. Bruce Shepherd, Mihalis Yannakakis",Near-Optimal Hardness Results and Approximation Algorithms for Edge-Disjoint Paths and Related Problems.,https://doi.org/10.1145/301250.301262,"Theorem 1.1. Let G=(V, E) be a directed graph with n vertices and l≥ 1 a parameter. There exists a set C⊆ E of O ((n2/l2) log2 n/l) edges such that for every pair u, v∈ V such that (u→ v) G and dG (u, v)≥ l, there is no path from u to v in G\C.The above theorem implies that the greedy algorithm for computing edge disjoint paths (EDPs) in directed graphs is an O (n2/3 log2/3 n) approximation algorithm. This bound is also the best known approximation factor for the EDP problem in terms of the number of vertices. The approximability of this problem in terms of the number of edges is better understood [2, 3, 4, 5]; see the discussion in [1]. In the edge disjoint paths problem, we are given a directed graph and a set of pairs of vertices and the goal is to connect as many pairs as possible by paths with the constraint that no two paths share an edge. Chekuri and Khanna [1] analyze the greedy algorithm for this problem: among all unrouted pairs, pick the closest in the graph consisting of yet unused edges, and connect then using the shortest path in this graph. Plugging Theorem 1.1 into their analysis, we obtain that the greedy algorithm is an O (n2/3 log2/3 n)-approximation. Chekuri and Khanna proved a weaker version of Theorem 1.1 with a bound of O (n4/l4) on the size of C, which implied that the greedy algorithm is an O (n4/5) approximation."
STOC,1999,29-40,"Irit Dinur, Eldar Fischer, Guy Kindler, Ran Raz, Shmuel Safra",PCP Characterizations of NP: Towards a Polynomially-Small Error-Probability.,https://doi.org/10.1145/301250.301265,"This paper strengthens the law-error PCP characterization of NP, coming closer to the upper limit of the BGLR conjecture. Namely, we prove that witnesses for membership in any NP language can be verified with a constant nunbcr of accesses, and with an error probability exponentially small in the number of bits accessed, where this number is as high as lagan, for any constant fl< 1.(The BGLR conjecture claims the same for any p 5 1). Our results are in fact stronger, implying the Gap-Quadratic-Solvability problem to be NP-hard even if the equations are restricted to having a constant number of variables. That is, given a system of quadratic-equations over a field 3 (of size up to ZLogD”), where each equation depends on a constant number of variables, it is NP-hard to decide between the case where there is a common solution for all of the equations, and the case where any assignment satisfies no more than a & fraction of them. At the same time, ow proof presents a direct eonstmction of a low-degree-test whose error-probability is expancntially small in the number of hits accessed. Such a result was previously known only relying on recursive applications of the entire PCP theorem."
STOC,1999,41-50,"Funda Ergün, Ravi Kumar 0001, Ronitt Rubinfeld",Fast Approximate PCPs.,https://doi.org/10.1145/301250.301267,"We investigate the problem of when a prover can aid a verifier to reliably compute a functionfaster than if the verifier were to compute the function on its own. We focus on the case when it is enough for the verifier to know that the answer is close to correct. We use a model of proof systems which is based on interactive proof systems, probabilistically checkable proof systems, program checkers, and CS proofs. We develop protocols for several optimization problems, in which the running time of the verifier is significantly less than the size of the input. For example, we give polylogarithmic time protocols for showing the existence of a large Cut, a large matching and a small bin packing. In contrast, the protocolsused to show that IP= PSPACE, MIP= NEXP and NP= PCP (lg n, 1)[Sha90, BFL91, ALM+ 98, BFLS90J require a verifier that runs in sl (n) time. In the process, we develop a set of tools for use in constructing these proof systems."
STOC,1999,51-60,"Marcos A. Kiwi, Frédéric Magniez, Miklos Santha",Approximate Testing with Relative Error.,https://doi.org/10.1145/301250.301269,"We formalize the notion and initiate the investigation of approximate testing for arbitrary forms of the error term. Until now only the case of absolute error had been addressed ignoring the fact that often only the most significant figures of a numerical calculation are valid. This work considers approximation errors whose magnitude grows with the size of the input to the pry gram. We demonstrate the viability of this new concept by addressing the basic and benchmark problem of selftesting for the class of linear and polynomial functions. We obtain stronger versions of results of Ergiin, Ravi Kumar, and Rubinfeld [EKRSG] by exploiting elegant techniques from Hyers-Ulam stability theory."
STOC,1999,61-69,Uri Zwick,All Pairs Lightest Shortest Paths.,https://doi.org/10.1145/301250.301271,"Two vertices in a weighted directed graph may be connected by many shortest paths. Although all these paths are shortest in terms of weight, the number of edges on them may vary substantially. This leads us to consider the AlI Pairs Lightest Shortest Paths (APLSP) problem. A solution to this problem is a representation of shortest paths between all of pairs of vertices in the graph such that each of these shortest paths uses a minimal, or a close to minimal, number of edges. We present the following algorithms for obtaining exact or approximate solutions to the APLSP problem: l An d (n*+“) time algorithm for exactly solving the APLSP problem for directed graphs with integer weights of small absolute value, where n is the number of vertices in the graph and v< 0.747 is the solution of the equation~(1, v, 1)= 3u, where~(1, u, 1) is the exponent of the multiplicationof an nx R” matrix by an n” xn matrix. l An d (n’+“) time algorithm, where p< 0.575 is the solution of the equation~(1, p, 1)= 1+ 2/~, for finding shortest paths between all pairs of vertices in a directed graph on n vertices with integer weights of small absolute value such that each shortest path found uses at most (1+ I) times the minimal number of edges required, for any fixed L> 0.. An 6 (n” log W) time algorithm, where w= w (l, l, l)< 2.376 is the the exponent of square matrix multiplication, for finding paths between all pairs of vertices in a directed graph on n vertices with non-negatiue real edge weights, such that each path returned is of stretch at most"
STOC,1999,70-78,"Harold N. Gabow, Haim Kaplan, Robert Endre Tarjan",Unique Maximum Matching Algorithms.,https://doi.org/10.1145/301250.301273,"We consider the problem of testing the uniqueness of maximum matchings, both in the unweighted and in the weighted case. For the unweighted case, we have two results. Given a graph with n vertices and m edges, we can test whether the graph has a unique perfect matching, and find it if it exists, in O (mlog’n) time. This algorithm uses a recent dynamic connectivity algorithm and an old result of K&zig characterizing unique perfect matchings in terms of bridges. Also, given one perfect matching, we can test for the existence of another in linear time. This algorithm is a modification of Edmonds’ blossom-shrinldng algorithm implemented using depthfirst search. We prove a generalization of K&zig’s the+ rem characterizing unique f-factors in terms of bridges. This theorem allows us to give a modification of the frst algorithm that tests whether a given graph has a unique f-factor, and lind it if it exists. We also show how to modify the second algorithm to check whether a given f-factor is unique. Both extensions have the same time bounds as their perfect matching counterparts. For the weighted case, we can test in linear time whether a maximum-weight matching is unique, given the output from Edmonds’ algorithm for computing such a mntcting. The method is an extension of OUT algorithm for the unweighted case."
STOC,1999,79-88,"Yuval Ishai, Eyal Kushilevitz",Improved Upper Bounds on Information-Theoretic Private Information Retrieval (Extended Abstract).,https://doi.org/10.1145/301250.301275,"Private Information Retrieval (PIR) schemes allow au* eI to retrieve the Cth bit of an n-bit database I, replicated in k semers, while keeping the value of i private from each server. A t-private PIR scheme protects the user’s privacy from any collusion of up to t servers. The main cost measure for such schemes is their communication complexity. We introduce a new technique for the construction of information-theoretic(ie, unconditionally secure) PIR. schcmea, providing B non-trivial linear-algebraic generalization of previous techniques. Using thi technique, we improve and simplify known upper bounds on the communication complexity of PIFt schemes in the information-theoretic setting. In the case of l-private PIR, we give a simple k-server scheme with complexity O (~‘VZ”(~“-~)), improving the heat known construction whose complexity also grows linearly in r?‘(“--l) for any fixed k, but depends epponentially on k. Our improvements are mow significant for &private PIFt schemes, where t> 1. For example, we get a% private, 4server PIR scheme whose communication complexity is O (fP), compared to the previously known O (n”‘) uPPer bound."
STOC,1999,89-98,"Amos Beimel, Yuval Ishai, Eyal Kushilevitz, Tal Malkin",One-Way Functions Are Essential for Single-Server Private Information Retrieval.,https://doi.org/10.1145/301250.301277,"Private Information Retrieval (PIR) protocols allow a user to read information from a database without revealing to the server storing the database which information he has read. Kushilevitz and Ostrovsky [23] construct, based on the quadratic residuosity assumption, a single-server PIR protcco1 with small communication complexity. Cachin, Micali, and Stadler [6] present a single-server PIR protocol with a smaller communication complexity, based an the (new)*-hiding assumption.A major question, addressed in the present work, is what assumption is the minimal assumption necessary for the construction of single-server private information retrieval protocols with small communication complexity. We prove that if there is a (O-error) PIR protocol in which the server sends less than n bits then one-way functions exist (where n is the number of bits in the database). That is, even saving one bit compared to the naive protocol, in which the entire database is sent, already requires one-way functions. The same result holds (but requires more work) even if we allow the retrieval to fail with probability of at most 1/(8n). Moreover, similar"
