booktitle,year,pages,author,title,ee,abstract
STOC,2002,1-6,"Marcus Schaefer 0001, Eric Sedgwick, Daniel Stefankovic",Recognizing string graphs in NP.,https://doi.org/10.1145/509907.509910,"A string graph is the intersection graph of a set of curves in the plane. Each curve is represented by a vertex, and an edge between two vertices means that the corresponding curves intersect. We show that string graphs can be recognized in NP. The recognition problem was not known to be decidable until very recently, when two independent papers established exponential upper bounds on the number of intersections needed to realize a string graph [18, 20]. These results implied that the recognition problem lies in NEXP. In the present paper we improve this by showing that the recognition problem for string graphs is in NP, and therefore NP-complete, since Kratochvíl [12] showed that the recognition problem is NP-hard. The result has consequences for the computational complexity of problems in graph drawing, and topological inference."
STOC,2002,7-13,Timothy M. Chan,Dynamic subgraph connectivity with geometric applications.,https://doi.org/10.1145/509907.509911,"(MATH) Inspired by dynamic connectivity applications in computational geometry, we consider a problem we call dynamic subgraph connectivity: design a data structure for an undirected graph $G=(V,E)$ and a subset of vertices $S\on V$, to support insertions and deletions in~$S$ and connectivity queries (are two vertices connected\@?) in the subgraph induced by~$S$. We develop the first sublinear, fully dynamic method for this problem for general sparse graphs, using an elegant combination of several simple ideas. Our method requires linear space, $\OO (|E|^{4\w/(3\w+3)})=O(|E|^{0.94})$ amortized update time, and $\OO(|E|^{1/3})$ query time, where $\w$ is the matrix multiplication exponent and $\OO$ hides polylogarithmic factors."
STOC,2002,14-22,"Thomas Eiter, Georg Gottlob, Kazuhisa Makino",New results on monotone dualization and generating hypergraph transversals.,https://doi.org/10.1145/509907.509912,"This paper considers the problem of dualizing a monotone CNF (equivalently, computing all minimal transversals of a hypergraph), whose associated decision problem is a prominent open problem in NP-completeness. We present a number of new polynomial time resp. output-polynomial time results for significant cases, which largely advance the tractability frontier and improve on previous results. Furthermore, we show that duality of two monotone CNFs can be disproved with limited nondeterminism (more precisely, in polynomial time with  suitably guessed bits). This result sheds new light on the complexity of this important problem."
STOC,2002,23-32,"Leonard M. Adleman, Qi Cheng 0001, Ashish Goel, Ming-Deh A. Huang, David Kempe 0001, Pablo Moisset de Espanés, Paul W. K. Rothemund",Combinatorial optimization problems in self-assembly.,https://doi.org/10.1145/509907.509913,"Self-assembly is the ubiquitous process by which simple objects autonomously assemble into intricate complexes. It has been suggested that intricate self-assembly processes will ultimately be used in circuit fabrication, nano-robotics, DNA computation, and amorphous computing. In this paper, we study two combinatorial optimization problems related to efficient self-assembly of shapes in the Tile Assembly Model of self-assembly proposed by Rothemund and Winfree [18]. The first is the Minimum Tile Set Problem, where the goal is to find the smallest tile system that uniquely produces a given shape. The second is the Tile Concentrations Problem, where the goal is to decide on the relative concentrations of different types of tiles so that a tile system assembles as quickly as possible. The first problem is akin to finding optimum program size, and the second to finding optimum running time for a ""program"" to assemble the shape.Self-assembly is the ubiquitous process by which simple objects autonomously assemble into intricate complexes. It has been suggested that intricate self-assembly processes will ultimately be used in circuit fabrication, nano-robotics, DNA computation, and amorphous computing. In this paper, we study two combinatorial optimization problems related to efficient self-assembly of shapes in the Tile Assembly Model of self-assembly proposed by Rothemund and Winfree [18]. The first is the Minimum Tile Set Problem, where the goal is to find the smallest tile system that uniquely produces a given shape. The second is the Tile Concentrations Problem, where the goal is to decide on the relative concentrations of different types of tiles so that a tile system assembles as quickly as possible. The first problem is akin to finding optimum program size, and the second to finding optimum running time for a ""program"" to assemble the shape.We prove that the first problem is NP-complete in general, and polynomial time solvable on trees and squares. In order to prove that the problem is in NP, we present a polynomial time algorithm to verify whether a given tile system uniquely produces a given shape. This algorithm is analogous to a program verifier for traditional computational systems, and may well be of independent interest. For the second problem, we present a polynomial time -approximation algorithm that works for a large class of tile systems that we call partial order systems."
STOC,2002,33-42,"Irit Dinur, Shmuel Safra",The importance of being biased.,https://doi.org/10.1145/509907.509915,"(MATH) We show that the Minimum Vertex Cover problem is NP-hard to approximate to within any factor smaller than , improving on the previously known hardness result for a  factor."
STOC,2002,43-52,"Johan Håstad, Srinivasan Venkatesh 0001",On the advantage over a random assignment.,https://doi.org/10.1145/509907.509916,"We initiate the study of a new measure of approximation. This measure compares the performance of an approximation algorithm to the random assignment algorithm. Since the random assignment algorithm is known to give essentially the best possible polynomial time approximation algorithm for many optimization problems, this is a useful measure.In this paper, we focus on this measure for the optimization problems, Max-Lin-2, in which we need to maximize the number of satisfied linear equations in a system of linear equations modulo 2, and Max--Lin-2, a special case of the above problem in which each equation has at most  variables. The main techniques we use, in our approximation algorithms and inapproximability results for this measure, are from Fourier analysis and derandomization."
STOC,2002,53-62,"Leslie Ann Goldberg, Steven Kelk, Mike Paterson",The complexity of choosing an H-colouring (nearly) uniformly at random.,https://doi.org/10.1145/509907.509917,"Cooper, Dyer and Frieze studied the problem of sampling H-colourings (nearly) uniformly at random. Special cases of this problem include sampling colourings and independent sets and sampling from statistical physics models such as the Widom-Rowlinson model, the Beach model, the Potts model and the hard-core lattice gas model. Cooper et al. considered the family of ""cautious"" ergodic Markov chains with uniform stationary distribution and showed that, for every fixed connected ""nontrivial"" graph H, every such chain mixes slowly. In this paper, we give a complexity result for the problem. Namely, we show that for any fixed graph H with no trivial components, there is unlikely to be any Polynomial Almost Uniform Sampler (PAUS) for H-colourings. We show that if there were a PAUS for the H-colouring problem, there would also be a PAUS for sampling independent sets in bipartite graphs and, by the self-reducibility of the latter problem, there would be a Fully-Polynomial Randomised Approximation Scheme (FPRAS) for BIS --- the problem of counting independent sets in bipartite graphs. Dyer, Goldberg, Greenhill and Jerrum have shown that BIS is complete in a certain logically-defined complexity class. Thus, a PAUS for sampling H-colourings would give an FPRAS for the entire complexity class. In order to achieve our result we introduce the new notion of sampling-preserving reduction which seems to be more useful in certain settings than approximation-preserving reduction."
STOC,2002,63-66,"David R. Karger, Matthew S. Levine",Random sampling in residual graphs.,https://doi.org/10.1145/509907.509918,"Consider an n-vertex, m-edge, undirected graph with maximum flow value v. We give a new Õ(m+nv)-time maximum flow algorithm based on finding augmenting paths in random samples of the edges of residual graphs. After assigning certain special sampling probabilities to edges in Õ(m) time, our algorithm is very simple: repeatedly find an augmenting path in a random sample of edges from the residual graph."
STOC,2002,67-71,"Xiaotie Deng, Christos H. Papadimitriou, Shmuel Safra",On the complexity of equilibria.,https://doi.org/10.1145/509907.509920,"We prove complexity, approximability, and inapproximability results for the problem of finding an exchange equilibrium in markets with indivisible (integer) goods, most notably a polynomial-time algorithm that approximates the market equilibrium arbitrarily closely when the number of goods is bounded and the utilities are linear. We also show a communication complexity lower bound, implying that the ideal informational economy of a market with unique individual optima is unattainable in general."
STOC,2002,72-81,"Amos Fiat, Andrew V. Goldberg, Jason D. Hartline, Anna R. Karlin",Competitive generalized auctions.,https://doi.org/10.1145/509907.509921,"We describe mechanisms for auctions that are simultaneously truthful (alternately known as strategy-proof or incentive compatible) and guarantee high ""net"" profit. We make use of appropriate variants of competitive analysis of algorithms in designing and analyzing our mechanisms. Thus, we do not require any probabilistic assumptions on bids.We present two new concepts regarding auctions, that of a cancellable auction and that of a generalized auction. We use cancellable auctions in the design of generalized auctions, but they are of independent interest as well. Cancellable auctions have the property that if the revenue collected does not meet certain predetermined criteria, then the auction can be cancelled and the resulting auction is still truthful. The trivial approach (run a truthful auction and cancel if needed) yields an auction that is not necessarily truthfu.Generalized auctions can be used to model many problems previously considered in the literature, as well as numerous new problems. In particular, we give the first truthful profit-maximizing auctions for problems such as conditional financing and multicast."
