booktitle,year,pages,author,title,ee,abstract
STOC,1990,1-7,"Michael L. Fredman, Dan E. Willard",BLASTING through the Information Theoretic Barrier with FUSION TREES,https://doi.org/10.1145/100216.100217,"This paper introduces a new sublogarithmic data structure for searching, the Fusion Tree. These trees lead to improved worst-case algorithms for sorting and searching, surpassing the limitations of the information theoretic lower bound.The information theoretic bound asserts that sorting N numbers requires NlogN comparisons in the worst case. The degree of universality of this bound has not been fully resolved. Paul and Simon [4] have established that any unit cost random access machine algorithm whose operations include addition, subtraction, multiplication, and comparison with 0 (but not division or bit-wise Boolean operations) requires£ 2 (NlogN) time to sort N numbers in the worst case. On the other hand, with the inclusion of division and Boolean operations, they obtain a linear time algorithm. This linear time algorithm, however, suffers from an abuse of the unit cost assumption. In particular, the algorithm generates operands during the course of its computation whose individual lengths are N 2 times the length of the largest of the N numbers to be sorted."
STOC,1990,8-17,Richard Cole 0001,On the Dynamic Finger Conjecture for Splay Trees (Extended Abstract),https://doi.org/10.1145/100216.100218,The Dynamic Finger Conjecture for splay trees states that the cost of m searches on an n-node splay tree is
STOC,1990,18-25,"Rajamani Sundar, Robert Endre Tarjan",Unique Binary Search Tree Representations and Equality-testing of Sets and Sequences,https://doi.org/10.1145/100216.100219,"Given an ordered universe U, we study the problem of representing each subset of U by a unique binary search tree so that dictionary operations can be performed efficiently. While efficient randomized solutions to the problem are known, its deterministic complexity has remained unexplored. We exhibit representations that permit the execution of dictionary operations in optimal deterministic time when the dictionary is sufficiently sparse or sufficiently dense. Our results demonstrate an exponential separation between the deterministic and randomized complexities of the problem. We apply unique representations to obtain efficient data structures for maintaining a collection of sets/sequences under queries that test the equality of a pair of objects. Our data structure for set equality-testing is based on an efficient implementation of cascades of CONS operations on uniquely stored S-expressions."
STOC,1990,26-33,Greg N. Frederickson,The Information Theory Bound Is Tight for Selection in a Heap,https://doi.org/10.1145/100216.100220,"An O (k)-time algorithm is presented for selecting the k-th smallest element in a binary heap of size n>> k. The result matches the information theoretic lower bound, settles an open problem, and contradicts a recently reported lower bound."
STOC,1990,34-44,Johannes A. La Poutré,Lower Bounds for the Union-Find and the Split-Find Problem on Pointer Machines,https://doi.org/10.1145/100216.100221,"A well-known result of Tarjan (cf.[15]) states that for all n and m> _ n there exists a sequence of n-1 Union and ra Find operations that needs at least f~(mc~(m, n)) execution steps on a pointer machine that satisfies the separation condition. In [1, 16] the bound was extended to f~(n+ mt~(m, n)) for all m and n. In this paper we prove that this bound holds on a general pointer machine without the separation condition and we prove that the same bound holds for the Split-Find problem as well."
STOC,1990,45-53,"Wayne Goddard, Valerie King, Leonard J. Schulman",Optimal Randomized Algorithms for Local Sorting and Set-Maxima,https://doi.org/10.1145/100216.100222,"We present randomized algorithms for two sorting problems. In the local sorting problem, a graph is given in which each vertex is assigned an element of a total order, and the task is to determine the relative order in every pair of adjacent vertices. In the set-maxima problem, a collection of sets whose elements are drawn from a total order is given, and the task is to determine the maximum element in each set. We describe lower bounds for the problems in the comparison model, and show that the algorithms are optimal within a constant factor."
STOC,1990,54-63,"Raymond A. Board, Leonard Pitt",On the Necessity of Occam Algorithms,https://doi.org/10.1145/100216.100223,"The distribution-independent model of concept learning from examples ("" PAC-learning"") due to Valiant [15] is investigated. It has been shown that the existence of an Occarn algorithm for a class of concepts is a sufficient condition for the PAC-learnability of that class [2, 3].(An Occam algorithm is a randomized polynomial-time algorithm that, when given as input a sample of strings of some unknown concept to be learned, outputs a small description of a concept that is consistent with the sample.) In this paper it is shown that for all concept classes satisfying a natural closure property the converse is also true; the PAC-learnability of the class implies the existence of an Occam algorithm for the class. This results in a complete combinatorial characterization of the PAC-learnability of a wide variety of concept classes."
STOC,1990,64-72,Avrim Blum,Learning Boolean Functions in an Infinite Atribute Space (Extended Abstract),https://doi.org/10.1145/100216.100224,"This paper presents a model for learning Boolean functions in domains described by a potentially infinite number of attributes. The model allows an algorithm to employ a rich vocabulary with which to describe the objects it encounters in the world without necessarily incurring time and space penalties so long as each individual object is relatively simple. We show that many of the basic Boolean functions learnable in the standard models, such as conjunctions, disjunctions, K-CNF, and K-DNF, are still learnable in the new model, though by algorithms no longer quite so trivial as before. We feel that this new model better captures the way objects and their attributes relate and are presented to us in the real world."
STOC,1990,73-83,"Manuel Blum 0001, Michael Luby, Ronitt Rubinfeld",Self-Testing/Correcting with Applications to Numerical Problems,https://doi.org/10.1145/100216.100225,"Suppose someone gives us an extremely fast program P that we can call as a black box to compute a function f. Should we trust that P works correctly? A self-testing/correcting pair allows us to:(1) estimate the probability that P (x) 5~ f (x) when x is randomly chosen;(2) on any input x, compute f (x) correctly as long as P is not too faulty on average. Furthermore, both (1) and (2) take time only slightly more than the original running time of P. We present general techniques for constructing simple to program self-testing/correcting pairs for a variety of numerical problems, including integer multiplication, modular multiplication, matrix multiplication, inverting matrices, computing the determinant of a matrix, computing the rank of a matrix, integer division, modular exponentiation and polynomial multiplication."
STOC,1990,84-94,Andrew Chi-Chih Yao,Coherent Functions and Program Checkers (Extended Abstract),https://doi.org/10.1145/100216.100226,"Unctions whose value at one point can be interpolated from values at other points have occupied a special place in cryptography. In this paper we will develop a general concept of"" coherence"" to capture this property and show its applications to several models of program checking. The concept and techniques also have applications in Hellman's timememory tradeoff for inverting random functions."
